Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),Pumps:Electricity [J](RunPeriod),WaterSystems:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,0.2771040210510906,4.550866510787817,0.0,0.0,0.0,0.0,0.0,0.0,216171892.50326009,0.0,14730757.215873832,1358570.0607837234,0.0,37980560.6521472,60536245.81959151,43200000.0,58365758.754863839,58365758.754863839,0.0,0.0,0.0
 December,0.45417955894473258,4.082518221723908,0.0,0.0,84144965.9016994,6991847.841876274,11144325.641617975,0.0,310633151.5656679,102281139.38519362,0.0,7642267.392573793,0.0,38607740.213445227,60536245.81959151,43200000.0,58365758.754863839,58365758.754863839,0.0,0.0,0.0
 December,0.3536669899381104,4.805939759272521,0.25,11.0,6857661282.932239,281901882.20490136,2256707030.7684848,0.0,78939017560.40789,9396270195.90561,790809888.6531137,626600493.7088655,0.0,8958105312.460963,22095729724.14978,15768000000.0,21303501945.526597,21303501945.526597,0.0,0.0,0.0
