Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.37031182507582405,1.2641710408449742,0.8459938741369093,0.0,0.0,681114426.330785,1262086691.1169522,681114426.3307848,8160964.786166105,0.0,0.0,572811299.9999994,572811299.9999994,0.0,0.0,0.0
 August,0.20884085468958782,0.9192537383280737,0.6480006819698898,0.0,167.99999999999997,0.0,552983399.9999992,0.0,0.0,0.0,0.0,552983399.9999992,552983399.9999992,0.0,0.0,0.0
 December,0.31024572192612393,1.1472376024100073,0.8636017851240289,0.0,3381.0,16131423883.362087,48231421245.78453,16131423883.36208,193283209.36033466,0.0,0.0,31906714153.062675,31906714153.062675,0.0,0.0,0.0
