Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.7205037375598579,0.7291297828056178,0.9258508593049875,0.0,0.0,1852476245.706853,2408056312.821901,1852476245.7068517,22195967.11504792,0.0,0.0,533384100.0000017,533384100.0000017,0.0,0.0,0.0
 August,0.3152978431728442,0.5227799585632751,0.5278378949679493,0.0,167.99999999999997,0.0,826632748.0519513,0.0,0.0,0.0,0.0,826632748.0519513,826632748.0519513,0.0,0.0,0.0
 December,0.5072403729563162,0.5664859771555124,0.6514810044457321,0.0,3718.1666666666656,35071213144.58701,64159983400.42684,35071213144.58667,420215641.3320503,0.0,0.0,28668554614.506268,28668554614.506268,0.0,0.0,0.0
