Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,148910399.99999976,0.0,0.0,0.0,0.0,148910399.99999976,148910399.99999976,0.0,0.0,0.0
 December,1763922034.8817122,1490522320.9008265,17859113.980884455,0.0,0.0,255540600.0000005,255540600.0000005,0.0,0.0,0.0
 December,34088997314.048733,25523595177.539776,305818161.24842876,0.0,0.0,8259583975.259801,8259583975.259801,0.0,0.0,0.0
