Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.8209515614741287,0.1206707309353125,0.21699462543937223,0.0,0.0,3085966330.3800387,3366139707.1742096,3085966330.3800373,36975376.794170104,0.0,0.0,243197999.9999995,243197999.9999995,0.0,0.0,0.0
 August,0.28357293877319917,0.3461174039620326,0.30023035994305464,0.0,167.99999999999997,0.0,648153900.0000015,0.0,0.0,0.0,0.0,648153900.0000015,648153900.0000015,0.0,0.0,0.0
 December,0.6086119209949856,0.348694468122915,0.3551171982827665,0.9999999999999999,2966.666666666669,79582380457.41527,101420421451.67682,79582380457.41534,953538758.5474827,0.0,0.0,20884502235.71363,20884502235.71363,0.0,0.0,0.0
