Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,649435295.1170383,525863.8602596977,565651151.7153317,45906479.54144629,0.0,0.0,37351799.999999896,37351799.999999896,0.0,0.0,0.0
 December,1002382413.7472429,921987827.4502094,0.0,68896186.29703327,0.0,0.0,11498399.999999994,11498399.999999994,0.0,0.0,0.0
 December,22416507880.385433,14966036728.922825,4620027109.171915,1453984192.2906873,0.0,0.0,1376459849.999986,1376459849.999986,0.0,0.0,0.0
