Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,0.2071183185661764,0.3810304323369702,0.342540624702913,0.0,4.666666666666666,525863.8602596977,0.0,0.0,0.0,649435295.1170383,525863.8602596977,565651151.7153317,45906479.54144629,0.0,0.0,37351799.999999896,37351799.999999896,0.0,0.0,0.0
 December,0.4990600667256701,0.46976305028841925,0.6508197627216039,0.0,0.0,823041553.010071,28034746.595445946,70911527.8446923,0.0,1002382413.7472429,921987827.4502094,0.0,68896186.29703327,0.0,0.0,11498399.999999994,11498399.999999994,0.0,0.0,0.0
 December,0.28037799119387247,0.3205047948813687,0.36971055428755223,0.0,23.666666666666664,12630185283.10476,428453353.90321004,1907398091.9149163,0.0,22416507880.385433,14966036728.922825,4620027109.171915,1453984192.2906873,0.0,0.0,1376459849.999986,1376459849.999986,0.0,0.0,0.0
