Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,1.0,8.822222222,0.0,539.1498879765395,0.0,18.611085679765285,1.150416221552493,16.779091097018572,42.64323955851801,0.0,669.0047013187404,60.01548138663546,164.57611347487762,0.0
 01/01  02:00:00,0.6,8.822222222,0.0,539.1498879765395,0.0,18.609406153807605,1.858299538332068,16.157229026260357,51.178614261781036,0.0,790.7978527347634,79.79165959648095,157.39402463676942,0.0
 01/01  03:00:00,1.0,8.827777778,0.0,539.1498879765395,0.0,18.610807656692337,2.437330733314921,17.53751328904176,52.15282645237974,0.0,806.8288084770898,83.55644289808163,156.60491177570916,0.0
 01/01  04:00:00,0.0,8.827777778,0.0,539.1498879765395,0.0,18.554551792751163,2.4979717641045935,17.498864395040464,55.558767699672856,0.0,862.0725660707863,83.42013671267203,153.7114208865826,0.0
 01/01  05:00:00,0.0,8.833333333,0.0,539.1498879765395,0.0,18.601475493973204,2.503455248960341,17.27886095286215,58.01874477918646,0.0,908.3232313210793,79.541800865875,151.72454315828287,0.0
 01/01  06:00:00,-0.6,8.833333333,0.0,539.1498879765395,0.0,20.214279103238407,3.6520138955666104,16.84298093324858,102.2620717838723,0.0,1619.4008477650173,146.27384802402284,114.74790422965812,0.0
 01/01  07:00:00,0.0,8.838888889,0.0,539.1498879765395,0.0,20.295106763664194,3.533111384978605,16.968528879971927,86.18943803929504,0.0,1389.8150779637003,118.13092851393324,128.2785176193039,0.0
 01/01  08:00:00,0.0,8.844444444,0.0,539.1498879765395,0.0,20.28153738853056,3.4341480462974188,16.960680082862538,84.22214657683037,0.0,1358.6229428320053,115.43470650776963,129.91548976150372,0.0
 01/01  09:00:00,0.0,8.85,0.0,539.1498879765395,0.0,20.277748569264247,4.8512014122498295,16.991193734913583,68.47438204232935,0.0,1092.985051671007,102.82247984169616,142.94535252101645,0.0
 01/01  10:00:00,1.1,8.85,0.0,539.1498879765395,0.0,20.277782167935715,6.070065305275698,13.565179114040944,62.33786012867577,0.0,993.9702243950701,93.40616650574069,148.18381164761573,0.0
