Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-19.0,20.578479197330858,-18.9622261665878,0.0,0.0
 01/01  02:00:00,-21.0,20.452110097305835,-15.344418928325677,12.97609104761115,1082.9850442305056
 01/01  03:00:00,-19.0,20.48383261069781,-15.08191415372334,20.866831092172917,1741.54650351869
 01/01  04:00:00,-19.0,20.485616037093913,-14.317990497609605,29.148185573444338,2432.708658306384
 01/01  05:00:00,-19.0,20.510399094219247,-13.93382709277492,31.90579994197208,2662.8592566578415
 01/01  06:00:00,-17.0,20.542967767047008,-13.115377235686996,29.000556637535625,2420.3875417930846
 01/01  07:00:00,-17.0,20.54580713177714,-12.178924780933717,27.822224054545857,2322.0438603388499
 01/01  08:00:00,-18.0,20.535063655550109,-12.083512801463226,29.106539946475189,2429.2329127217005
 01/01  09:00:00,-16.6,20.574993072832738,-10.072209993299884,20.738270819055395,1730.816858315245
 01/01  10:00:00,-15.2,20.56253389198135,-6.832456390449856,18.515581075236029,1545.3110891518844
 01/01  11:00:00,-13.8,20.59841906638993,-2.241370402405854,7.451625532681444,621.9129457006882
 01/01  12:00:00,-12.4,20.602675521209425,-2.1318480852176928,0.0,0.0
 01/01  13:00:00,-11.0,20.83990543165838,0.09335473156619523,0.0,0.0
 01/01  14:00:00,-9.0,20.91766425300686,-0.08734087301906217,0.0,0.0
 01/01  15:00:00,-14.0,20.83882417533306,-1.9846334552107328,0.0,0.0
 01/01  16:00:00,-15.0,20.753207548352124,-5.924247688531886,0.0,0.0
 01/01  17:00:00,-16.0,20.553648254094897,-4.83744121260553,6.04670970719323,504.6586183517294
 01/01  18:00:00,-17.0,20.542935465677809,-7.881897252661677,7.964276239870713,664.698792899439
 01/01  19:00:00,-17.0,20.546723676263299,-9.243670256480643,7.572275668589597,631.9824105567444
 01/01  20:00:00,-14.0,20.563840646904834,-9.006275755667274,4.7341915669621159,395.11580527065009
 01/01  21:00:00,-14.0,20.543711903955498,-8.394224682880541,6.468371720644929,539.850545767527
 01/01  22:00:00,-14.0,20.517292085796016,-7.9853547457212958,12.050629052539028,1005.7459515030122
 01/01  23:00:00,-13.0,20.501751033935105,-7.466163477898813,19.498204219845257,1627.3208535579727
 01/01  24:00:00,-13.0,20.493466982285257,-7.280933042033781,27.685845834326519,2310.661728977841
 07/21  01:00:00,19.307999999999998,24.070376275901077,18.26546197523655,0.0,0.0
 07/21  02:00:00,18.671999999999998,23.694681481276214,17.13264205806559,0.0,0.0
 07/21  03:00:00,18.194999999999998,23.406649828005077,16.25985437572715,0.0,0.0
 07/21  04:00:00,17.717999999999998,23.167665839975517,15.580834080092619,0.0,0.0
 07/21  05:00:00,17.4,23.315932705715818,15.422484929173518,0.0,0.0
 07/21  06:00:00,17.717999999999998,23.924421462503429,17.24491439849695,0.0,0.0
 07/21  07:00:00,18.830999999999997,24.43571370614205,21.17863957147281,0.0,0.0
 07/21  08:00:00,21.534,24.848107941386048,26.96579926440296,0.0,0.0
 07/21  09:00:00,24.554999999999997,25.12068413070777,33.78789258544829,0.0,0.0
 07/21  10:00:00,27.257999999999997,25.512936056833408,40.16708571653763,0.0,0.0
 07/21  11:00:00,29.642999999999998,25.568237796385679,45.58871600507929,6.462117717200632,0.0
 07/21  12:00:00,31.232999999999998,25.576299992921454,49.6774056253593,8.650808228825678,0.0
 07/21  13:00:00,32.504999999999998,25.59282042004168,52.23813159508328,14.617191770125471,0.0
 07/21  14:00:00,33.3,25.60480364387144,53.24794201892379,21.956945665249849,0.0
 07/21  15:00:00,33.3,25.593832123297003,52.70086291884094,26.416727651840483,0.0
 07/21  16:00:00,32.346,25.577543231456134,50.499500762967119,28.753832281319697,0.0
 07/21  17:00:00,31.073999999999999,25.57113539247948,46.82178762997593,31.714322195954698,0.0
 07/21  18:00:00,29.483999999999999,25.5611328554817,41.99794302872304,33.651949237859167,0.0
 07/21  19:00:00,27.098999999999998,25.544848025250425,36.19395828465527,32.44737342308821,0.0
 07/21  20:00:00,25.349999999999999,25.516832038917504,30.773132429687629,22.628069638359557,0.0
 07/21  21:00:00,23.918999999999998,25.525728383380309,26.606821523935446,15.783741500080799,0.0
 07/21  22:00:00,22.487999999999997,25.529501328468748,23.618448969674256,7.380353874974823,0.0
 07/21  23:00:00,21.374999999999998,25.441632838483618,21.47414119136378,0.0,0.0
 07/21  24:00:00,20.261999999999998,24.927151338846448,19.694473302902538,0.0,0.0
 12/21  01:00:00,-14.1,20.562126854558618,-9.493818536475182,6.039595565759846,504.06487184158046
 12/21  02:00:00,-14.1,20.512486174853643,-9.396777597800924,13.193865347843218,1101.1604954741613
 12/21  03:00:00,-14.1,20.503720515442319,-9.294106374484788,20.515631173714337,1712.235345186795
