Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,1312880400.0000062,0.0,0.0,0.0,0.0,1312880400.0000062,1312880400.0000062,0.0,0.0,0.0
 December,1138155323.388798,288833187.0173458,3460736.3714535786,0.0,0.0,845861400.0000042,845861400.0000042,0.0,0.0,0.0
 December,45854308611.16527,2664537541.050796,31925908.780226946,0.0,0.0,43157845161.334984,43157845161.334984,0.0,0.0,0.0
