Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),Pumps:Electricity [J](RunPeriod),WaterSystems:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,0.27738883426412505,4.550752470691204,0.0,0.0,0.0,0.0,0.0,0.0,215672550.1855269,0.0,14275654.415700337,1316788.4379143,0.0,37978102.757457,60536245.81959151,43200000.0,58365758.754863839,58365758.754863839,0.0,0.0,0.0
 December,0.4541883263322646,4.079863171351144,0.0,0.0,81359870.45713996,6761804.403211038,11346199.546750548,0.0,307568447.5536651,99467874.40710151,0.0,7390829.720387597,0.0,38607738.8517207,60536245.81959151,43200000.0,58365758.754863839,58365758.754863839,0.0,0.0,0.0
 December,0.3538154303042382,4.80539322005171,0.25,19.5,6661005934.595266,274247618.4692643,2268229227.6114957,0.0,78719576691.39304,9203482780.676083,781622948.7819101,610196192.4390451,0.0,8957043099.816416,22095729724.14978,15768000000.0,21303501945.526597,21303501945.526597,0.0,0.0,0.0
