Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,46854900.000000104,0.0,0.0,0.0,0.0,46854900.000000104,46854900.000000104,0.0,0.0,0.0
 December,961365435.5160204,653028292.6693828,7824442.846636762,0.0,0.0,300512699.9999997,300512699.9999997,0.0,0.0,0.0
 December,13539982839.935722,8815287351.358915,105622854.06569374,0.0,0.0,4619072634.511421,4619072634.511421,0.0,0.0,0.0
