Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,0.24834101717700027,0.8225733147052979,0.7081274313852933,0.0,150.5,0.0,46854900.000000104,0.0,0.0,0.0,0.0,46854900.000000104,46854900.000000104,0.0,0.0,0.0
 December,0.4807262205479762,0.24401220251067182,0.6101468147157861,0.0,0.0,653028292.6693833,961365435.5160204,653028292.6693828,7824442.846636762,0.0,0.0,300512699.9999997,300512699.9999997,0.0,0.0,0.0
 December,0.2902636496997146,0.4500325723009576,0.5088990108613916,0.0,2112.6666666666674,8815287351.358896,13539982839.935722,8815287351.358915,105622854.06569374,0.0,0.0,4619072634.511421,4619072634.511421,0.0,0.0,0.0
