Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),DX_HEATING_COIL:Heating Coil Heating Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEAT PUMP WATER HEATER FAN:Fan Electricity Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),LIVING:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),LIVING:Zone System Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),ATTIC:Zone System Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),CRAWLSPACE:Zone Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),CRAWLSPACE:Zone System Predicted Sensible Load to Heating Setpoint Heat Transfer Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Heating Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,1.7,3004.117987116832,915.5497823790364,30.567341078488504,79.11890959247707,89.0454970219778,0.0,18.707859792621676,0.9699226380450102,19.447475618172028,2067.7542670294697,2067.7542670294697,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,1.7,3123.929584207866,947.4805708063615,31.689589274791604,74.68088584259772,92.31484879770244,0.0,18.623063848803188,2.061090838056836,19.1357742638833,2273.7718675792457,2273.7718675792457,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  03:00:00,1.0,3602.284105498501,1090.725231149358,52.39336180276859,51.70178921612268,109.00158355445515,0.0,18.534704440097844,2.4486865944322633,18.973874625124854,2634.634364896645,2634.634364896645,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  04:00:00,0.0,3554.350102953795,1093.0525085444892,49.27619490986022,50.458851179946194,109.84875661081922,0.0,18.662424468006375,2.500608549260295,18.812614369100313,2614.0757858372926,2614.0757858372926,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  05:00:00,0.0,3431.484168983206,1061.27891622144,41.78941940909759,56.22701069946512,105.69381007558898,0.0,18.62046392898339,2.1780762786705385,18.683489414934957,2514.2158937273725,2514.2158937273725,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  06:00:00,-1.0,4895.149702689958,1480.1788077174551,44.96438643072527,0.0,147.8421184222697,0.0,19.260807798300622,2.5794685807871107,18.500984688687705,3766.277707302206,3766.277707302206,0.0,0.0,0.0,0.0,241.85481518160168,241.85481518160168
 01/01  07:00:00,-2.0,4777.4826664390675,1495.8372957040951,37.97899329455288,0.0,147.8421184222697,0.0,19.581447215482054,1.9172440017232006,18.407275783270087,3592.5544177758984,3592.5544177758984,0.0,0.0,0.0,0.0,180.33795419810122,180.33795419810122
 01/01  08:00:00,-1.7,4230.07575197461,1350.6966109065859,30.799717740544626,21.579581060912155,131.341512427496,0.0,19.7074558737975,2.146637974453694,18.315850767095167,3004.635852882164,3004.635852882164,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  09:00:00,-3.3,4645.452059040741,1508.4587456666563,26.346634247054578,0.0,147.8421184222697,85.44000000000005,19.631394143231248,0.9471513988879438,18.174184476906678,3669.22920940133,3669.22920940133,0.0,0.0,0.0,0.0,1677.1796404368788,1677.1796404368788
 01/01  10:00:00,-4.0,4540.002886525342,1491.9116081356349,30.10579736088811,0.0,147.8421184222697,85.44000000000005,19.679947867184385,0.616010547591286,18.06418894416678,3616.2595604216003,3616.2595604216003,0.0,0.0,0.0,0.0,1980.4791150788014,1980.4791150788014
 01/01  11:00:00,-3.9,4525.312261074888,1485.7016591680613,36.404993836685485,0.0,147.8421184222697,85.44000000000005,19.69011327138929,0.5908431324262758,17.95873581194138,3414.6725312904346,3414.6725312904346,0.0,0.0,0.0,0.0,1754.7297114044795,1754.7297114044795
