Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,2793487605.1694202,2391601951.211962,28655653.957457233,0.0,0.0,373230000.0000001,373230000.0000001,0.0,0.0,0.0
 August,268091930.64371404,5276409.849505314,63220.79420805043,0.0,0.0,262752300.0000006,262752300.0000006,0.0,0.0,0.0
 December,59363618148.38636,44433884143.71406,532397130.03590035,0.0,0.0,14397336874.63637,14397336874.63637,0.0,0.0,0.0
