Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,1212967964.7110424,773558785.4872209,0.0,56938879.22382264,0.0,0.0,382470299.9999985,382470299.9999985,0.0,0.0,0.0
 August,949516659.7824328,0.0,534505176.7121292,44433783.07030452,0.0,0.0,370577700.00000197,370577700.00000197,0.0,0.0,0.0
 December,38852818730.58805,9528920502.145079,7696232038.039945,1338619164.351224,0.0,0.0,20289047026.05183,20289047026.05183,0.0,0.0,0.0
