Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.44200440548143255,0.13684964373755013,0.40420825116919556,0.0,0.0,1144436426.1620913,1660059014.290806,1144436426.162092,13712388.128714731,0.0,0.0,501910199.9999987,501910199.9999987,0.0,0.0,0.0
 August,0.17404857745775065,0.03708456634925321,0.07071965516826875,0.0,161.99999999999997,0.0,643414499.9999982,0.0,0.0,0.0,0.0,643414499.9999982,643414499.9999982,0.0,0.0,0.0
 December,0.2770000846431636,0.08470146501712955,0.16468793513437113,0.0,2932.3333333333317,19843669032.074154,46192566774.06992,19843669032.074062,237762522.62265897,0.0,0.0,26111135219.373814,26111135219.373814,0.0,0.0,0.0
