Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Mains Water Temperature [C](Hourly),INTERIOR LIGHTS:Lights Electricity Rate [W](Hourly),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](Hourly),GAS_MELS1:Gas Equipment NaturalGas Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/02  11:00:00,6.991666666666667,8.877777778,0.0,745.5238084323097,0.0,18.92592574531345,10.982634288347853,45.577024473864334,0.0,586.966441387102,0.0,137.5243819412054,0.0
 01/02  12:00:00,7.841666666666666,8.877777778,0.0,869.6080151539774,0.0,18.926806842517696,11.445679437474375,42.44578437780342,0.0,552.9025363021166,0.0,141.8165919428492,0.0
 01/02  13:00:00,8.65,8.883333332999998,0.0,963.5594033248777,0.0,18.924392862583357,11.084420841962848,41.15800777275309,0.0,541.0285954412344,0.0,143.58183748599149,0.0
 01/02  14:00:00,9.191666666666666,8.883333332999998,0.0,1112.443507268833,0.0,18.9162374510657,10.846342805876057,42.47646454673465,0.0,561.5863624847406,0.0,141.77453648753476,0.0
 01/02  15:00:00,9.75,8.883333332999998,0.0,1237.4519865831578,0.0,18.93180188307848,11.31714216000585,41.06938721287724,0.0,547.6589682153786,0.0,119.3210764185023,0.0
 01/02  16:00:00,9.65,8.883333332999998,0.0,1428.4243829889795,0.0,18.925642427594862,11.078530207744436,39.17507285333583,0.0,521.5331960995778,0.0,146.29998519508555,0.0
 01/02  17:00:00,8.116666666666667,8.888888889,0.0,1616.6207182228065,0.0,18.92371419949875,9.62889613771061,43.78385990010869,0.0,569.3728337342911,0.0,139.98239815265774,0.0
 01/02  18:00:00,6.908333333333334,8.888888889,0.0,1050.2022888262775,0.0,18.924005454954756,7.8566348947500515,52.5370270498967,0.0,670.3083004359422,0.0,127.98381917634623,0.0
 01/02  19:00:00,6.700000000000002,8.894444444,0.0,900.1888398890352,0.0,18.91126048648988,6.673837215114259,63.08832056117361,0.0,799.9662704582009,0.0,113.52042251878726,0.0
 01/02  20:00:00,6.700000000000002,8.894444444,0.0,830.2958503213362,0.0,18.917495973514956,7.25173243641365,72.89410800236763,0.0,925.6887722473331,0.0,100.07894322052668,0.0
 01/02  21:00:00,6.700000000000002,8.894444444,0.0,733.2932179199438,0.0,18.932360286751763,7.538358180910147,73.60608649015231,0.0,936.0713807699431,0.0,99.10298446537756,0.0
 01/02  22:00:00,6.700000000000002,8.894444444,0.0,644.6392541358626,0.0,18.930813374331905,6.935954216351504,71.47767209278777,0.0,907.5357270974814,0.0,102.02055107916208,0.0
 01/02  23:00:00,6.700000000000002,8.894444444,0.0,440.64829749678665,0.0,18.92701519978097,5.788176187410708,72.10085768566593,0.0,912.3574130095676,0.0,101.16630696099402,0.0
 01/02  24:00:00,6.3500000000000005,8.9,0.0,398.08611914804965,0.0,18.92336319279453,3.9150361922025727,80.30429729969471,0.0,1006.3325422015231,0.0,89.92127800153781,0.0
 01/03  01:00:00,6.45,8.9,0.0,435.3518338127571,0.0,18.92452995664547,2.8045987347635823,86.30624787584168,0.0,1079.492081681057,0.0,81.693984181202,0.0
 01/03  02:00:00,7.633333333333333,8.9,0.0,402.87635769982853,0.0,18.92565738702701,2.6492481435479154,86.29803973554829,0.0,1093.6130179454392,0.0,81.70523565371174,0.0
 01/03  03:00:00,8.299999999999999,8.905555555999998,0.0,397.3148706517307,0.0,18.924921265834254,4.679615824883277,84.04723524175228,0.0,1080.105697617599,0.0,84.7905709405744,0.0
 01/03  04:00:00,8.941666666666668,8.905555555999998,0.0,391.9376270467562,0.0,18.924922821497415,6.840163644632956,80.14243086757317,0.0,1044.6716001963455,0.0,90.1431596514811,0.0
 01/03  05:00:00,10.1,8.905555555999998,0.0,543.1626327031648,0.0,18.92618414827935,8.754425986625906,72.73420384614913,0.0,967.3053316436079,0.0,32.15460407877946,0.0
 01/03  06:00:00,10.25,8.905555555999998,0.0,794.1362958261062,0.0,18.92413672095442,9.838474406559028,66.88245071440257,0.0,894.0359691927391,0.0,0.0,0.0
 01/03  07:00:00,10.641666666666667,8.911111110999999,0.0,1393.7457196480148,0.0,18.929795662578865,10.767871920080571,58.998187512190526,0.0,794.6391845256961,0.0,0.0,0.0
 01/03  08:00:00,11.1,8.911111110999999,0.0,1138.8024152085181,0.0,18.91876162952989,11.660836357410775,54.507271753884474,0.0,740.6712433377603,0.0,0.0,0.0
 01/03  09:00:00,10.808333333333332,8.911111110999999,0.0,797.4008321522825,0.0,18.93676739087671,12.313621210037192,49.937284221370994,0.0,677.1576095996664,0.0,0.0,0.0
 01/03  10:00:00,10.891666666666666,8.911111110999999,0.0,860.3723783276981,0.0,18.925295479262534,12.840092519373634,45.62648428610864,0.0,619.9741994817406,0.0,0.0,0.0
 01/03  11:00:00,11.450000000000001,8.911111110999999,0.0,883.9647808302852,0.0,18.920057737697356,13.84779690718734,42.756149206008025,0.0,587.0744038573765,0.0,0.0,0.0
 01/03  12:00:00,12.341666666666669,8.911111110999999,0.0,1031.0909589061632,0.0,18.931754811338934,14.2663691718191,37.877532723320826,0.0,527.2112015224186,0.0,0.0,0.0
 01/03  13:00:00,13.441666666666668,8.911111110999999,0.0,1142.4887671503136,0.0,18.92766583375901,14.981636993900134,31.720458745778203,0.0,449.5232053392369,0.0,0.0,0.0
 01/03  14:00:00,13.258333333333333,8.911111110999999,0.0,1319.0200902594686,0.0,18.93110783754077,15.266979928626768,27.429340874618408,0.0,388.1782878402608,0.0,0.0,0.0
 01/03  15:00:00,12.799999999999999,8.911111110999999,0.0,1467.2421748785782,0.0,18.92901771929702,14.777475189702209,23.769157832607135,0.0,333.62643182228777,0.0,0.0,0.0
 01/03  16:00:00,12.799999999999999,8.911111110999999,0.0,1693.6774283528928,0.0,18.924236580114584,14.025667756839889,22.817231599147892,0.0,319.6995694574395,0.0,0.0,0.0
 01/03  17:00:00,12.450000000000001,8.911111110999999,0.0,1916.8211165173964,0.0,18.92698963477046,12.662134688678913,23.109320925153757,0.0,321.0033508137103,0.0,0.0,0.0
 01/03  18:00:00,10.566666666666666,8.911111110999999,0.0,1245.2209112166454,0.0,18.91487873311529,11.12435670204323,30.359727769768725,0.0,408.58390955665703,0.0,51.03666671006397,0.0
 01/03  19:00:00,8.466666666666667,8.911111110999999,0.0,1067.3505279887104,0.0,18.91975865270692,11.053410026817723,40.40833199023141,0.0,529.6085364464266,0.0,144.60947056202983,0.0
 01/03  20:00:00,8.733333333333333,8.911111110999999,0.0,984.4786726489032,0.0,18.919267739290884,10.874215625581762,44.99036796433592,0.0,591.5692084186322,0.0,138.3285530876132,0.0
 01/03  21:00:00,8.466666666666667,8.911111110999999,0.0,869.4630155755677,0.0,18.931162618931904,10.895593824741484,46.42091697904278,0.0,608.4216790140007,0.0,136.36759940779447,0.0
 01/03  22:00:00,9.083333333333334,8.911111110999999,0.0,764.3463435394032,0.0,18.93033284198717,10.602661206002955,45.610863185821756,0.0,601.8101227636574,0.0,114.19364351259219,0.0
 01/03  23:00:00,9.65,8.911111110999999,0.0,522.4750320704908,0.0,18.923467054506514,10.671137465108712,45.83561437548624,0.0,609.0981006752439,0.0,137.16991466050663,0.0
 01/03  24:00:00,10.741666666666667,8.911111110999999,0.0,472.0092169883198,0.0,18.917795271987938,10.989581733013319,47.41533864377556,0.0,639.817555259557,0.0,22.598617696876655,0.0
 01/04  01:00:00,12.341666666666669,8.911111110999999,0.0,347.6188207861124,0.0,18.92382198089719,12.247052806462468,46.92462375266103,0.0,649.6077522002444,0.0,0.0,0.0
 01/04  02:00:00,13.441666666666668,8.911111110999999,0.0,321.68787061191557,0.0,18.932609363403333,13.08799650388785,42.27961335218635,0.0,596.3443022725234,0.0,0.0,0.0
 01/04  03:00:00,12.908333333333333,8.911111110999999,0.0,317.24714607758756,0.0,18.923006982621406,13.402568604415274,40.61147265566715,0.0,568.8011947224237,0.0,0.0,0.0
 01/04  04:00:00,10.566666666666666,8.911111110999999,0.0,312.9535358619824,0.0,18.920520129192578,13.177515165133961,43.84297164892641,0.0,593.8497641163239,0.0,45.95241956937756,0.0
 01/04  05:00:00,10.391666666666667,8.905555555999998,0.0,433.70336176546874,0.0,18.8818827274297,12.985444592913646,55.721249945858894,0.0,753.1118580947644,0.0,44.26454556012027,0.0
 01/04  06:00:00,10.108333333333333,8.911111110999999,0.0,634.1002868435215,0.0,18.929482546435718,13.135413971067583,64.21485367932917,0.0,865.294331377845,0.0,56.185353431694274,0.0
 01/04  07:00:00,9.108333333333333,8.911111110999999,0.0,1112.8751642013578,0.0,18.92081759900573,12.586054957047935,64.38362704344203,0.0,855.1379823721536,0.0,111.74485524581424,0.0
 01/04  08:00:00,8.549999999999999,8.911111110999999,0.0,909.3085682359232,0.0,18.92855312210727,12.327237062890603,65.31375305803677,0.0,860.986365331384,0.0,110.4698664042831,0.0
 01/04  09:00:00,7.658333333333334,8.911111110999999,0.0,636.7069469744328,0.0,18.94475899563994,12.441811888259005,53.71116845920243,0.0,700.7722945114238,0.0,126.37434135102517,0.0
 01/04  10:00:00,7.55,8.911111110999999,0.0,686.9883353238637,0.0,18.925522842595164,13.205176663707759,41.43126925825164,0.0,540.4161530755517,0.0,143.20725883819108,0.0
 01/04  11:00:00,8.441666666666666,8.911111110999999,0.0,705.8263474797697,0.0,18.907763397356117,14.584475604112162,37.54500860950684,0.0,496.82967977689674,0.0,148.53442836649435,0.0
 01/04  12:00:00,9.541666666666666,8.911111110999999,0.0,823.3033501182864,0.0,18.932524772887238,15.808467367514519,33.35851632025973,0.0,449.0253722451924,0.0,127.89511438606571,0.0
 01/04  13:00:00,10.350000000000001,8.911111110999999,0.0,912.2520388164579,0.0,18.958062462382916,16.885477777348807,19.605577724308947,0.0,267.32393403803144,0.0,0.0,0.0
 01/04  14:00:00,10.891666666666666,8.905555555999998,0.0,1053.208400096906,0.0,18.899826019054785,17.189012406330495,16.620893469730746,0.0,228.67625016887732,0.0,0.0,0.0
 01/04  15:00:00,11.1,8.905555555999998,0.0,1171.5604598976115,0.0,18.93229676748653,15.419365052840986,19.458157638726746,0.0,267.3402709395668,0.0,0.0,0.0
 01/04  16:00:00,11.1,8.911111110999999,0.0,1352.3640070144013,0.0,18.919143650957153,14.050689521973977,21.325062448297363,0.0,291.868740637953,0.0,0.0,0.0
 01/04  17:00:00,10.458333333333334,8.911111110999999,0.0,1530.539311954017,0.0,18.939791055454545,12.773511055797576,22.393233086496767,0.0,303.00026545955666,0.0,0.0,0.0
 01/04  18:00:00,9.008333333333333,8.905555555999998,0.0,994.2813861248388,0.0,18.91916511983124,10.808935072894762,28.722248529855573,0.0,378.7344252838798,0.0,160.6284032436116,0.0
 01/04  19:00:00,8.008333333333333,8.905555555999998,0.0,852.2558149242774,0.0,18.929209484813562,9.60624332975018,38.1589728618706,0.0,495.8004782212285,0.0,147.6928245853079,0.0
 01/04  20:00:00,8.091666666666667,8.905555555999998,0.0,786.0844693776518,0.0,18.90542208218733,9.406217105143668,48.248285582586654,0.0,626.8895911561359,0.0,133.86269733826364,0.0
 01/04  21:00:00,8.008333333333333,8.905555555999998,0.0,694.2470083208813,0.0,18.930954514547228,9.559560966873006,55.79610377059035,0.0,724.7172362913396,0.0,123.51637456413543,0.0
 01/04  22:00:00,7.799999999999998,8.905555555999998,0.0,610.3136681115278,0.0,18.917800830723355,9.403489587458832,60.02567351671947,0.0,777.2771251105629,0.0,117.71860722274778,0.0
 01/04  23:00:00,7.45,8.905555555999998,0.0,417.184769724997,0.0,18.931364587524094,9.421589198408903,63.635733019667015,0.0,820.8787554616019,0.0,112.7700459404068,0.0
 01/04  24:00:00,7.2,8.905555555999998,0.0,376.88893135620907,0.0,18.936188889819466,8.854799413127681,60.6239891663451,0.0,778.5028928972387,0.0,116.89845407681248,0.0
 01/05  01:00:00,6.908333333333334,8.9,0.0,342.8035268699238,0.0,18.918008789694778,8.435981507060774,63.3990370027627,0.0,809.8864511084179,0.0,113.09450174064517,0.0
 01/05  02:00:00,6.700000000000002,8.9,0.0,317.23177803681796,0.0,18.92166991098046,8.61133972173565,69.20177800545294,0.0,882.4300551397959,0.0,105.14027842828148,0.0
 01/05  03:00:00,6.3500000000000005,8.9,0.0,312.85256741530185,0.0,18.920422038475422,8.896575776723475,73.41336044464542,0.0,933.3090498916391,0.0,99.36716754771051,0.0
 01/05  04:00:00,6.1000000000000005,8.894444444,0.0,308.61843325195105,0.0,18.933447785888088,8.573107275328132,73.53804844100894,0.0,931.9112485100819,0.0,99.19624898233137,0.0
 01/05  05:00:00,5.808333333333333,8.888888889,0.0,427.6956054690259,0.0,18.92050463402997,7.6845709278434,75.11854883289924,0.0,946.0540782620319,0.0,97.02974645248462,0.0
 01/05  06:00:00,5.25,8.888888889,0.0,625.3165873689476,0.0,18.92396654488205,7.20829937120687,84.28467322471636,0.0,1025.058572291919,12.978819558909173,84.40212558222997,0.0
 01/05  07:00:00,5.3500000000000005,8.883333332999998,0.0,1097.45936768166,0.0,18.91748866164326,7.197290452717944,83.67002158748802,0.0,1046.7891364347236,0.0,85.30764410325729,0.0
 01/05  08:00:00,4.8999999999999995,8.877777778,0.0,896.712621886808,0.0,18.929307787548407,7.7310014693938,100.40151713751543,0.0,1138.6046467684764,51.861246617228055,62.086154393029034,0.0
 01/05  09:00:00,4.108333333333333,8.872222222,0.0,627.8871394587533,0.0,18.925861765815842,8.271715985781984,101.09207403660459,0.0,1098.0552037099972,70.21426417932834,60.94079192224712,0.0
 01/05  10:00:00,4.891666666666667,8.866666667000002,0.0,677.4720187329018,0.0,18.926689476005293,9.600296223225575,80.47672911745262,0.0,937.282163058438,31.487948738209607,89.49357134071396,0.0
 01/05  11:00:00,6.241666666666667,8.866666667000002,0.0,696.0490825169036,0.0,18.92482715942549,11.670399104483844,60.20469470584967,0.0,770.5921254809826,0.0,117.47321034645667,0.0
 01/05  12:00:00,7.633333333333333,8.861111111,0.0,811.8987673513438,0.0,18.931999602159227,12.7061469483302,52.942443300287785,0.0,690.6895673674398,0.0,127.42808674083399,0.0
 01/05  13:00:00,9.291666666666666,8.855555556,0.0,899.615318852304,0.0,18.925094413757098,11.74606522033327,49.69856855411132,0.0,660.1376707351023,0.0,109.86797501193045,0.0
 01/05  14:00:00,10.0,8.85,0.0,1038.6191209836618,0.0,18.927419723009976,11.39466455709502,47.338358611675204,0.0,633.4489115678471,0.0,0.0,0.0
 01/05  15:00:00,9.358333333333334,8.85,0.0,1155.331741492105,0.0,18.914924648957147,12.556020593118772,42.52820903421179,0.0,565.938815913118,0.0,141.70360669618506,0.0
 01/05  16:00:00,9.541666666666666,8.844444444000002,0.0,1333.630757299319,0.0,18.905286427673147,12.920156300827832,45.79490306277293,0.0,612.1094517790713,0.0,115.15218526785297,0.0
 01/05  17:00:00,9.358333333333334,8.844444444000002,0.0,1509.3379379298115,0.0,18.91006980862011,12.227286629352468,56.42762867142986,0.0,751.279933361438,0.0,122.65069917275282,0.0
 01/05  18:00:00,8.258333333333333,8.838888889000001,0.0,980.5083772332047,0.0,18.926116326724035,11.293440571659033,65.68459779919914,0.0,860.7711456711058,0.0,109.96152355664371,0.0
 01/05  19:00:00,7.45,8.833333333,0.0,840.4501761174928,0.0,18.920631789806517,10.531629803748961,72.80574601748744,0.0,942.610454885092,0.0,100.2000671789689,0.0
 01/05  20:00:00,6.558333333333334,8.827777778,0.0,775.1954508991803,0.0,18.924659808136862,10.11771311950563,80.09248798730142,0.0,1025.203094655382,0.0,90.21161985371309,0.0
 01/05  21:00:00,6.45,8.822222222,0.0,684.6301429626142,0.0,18.923457399326338,9.702913499804678,84.6659979716148,0.0,1081.025692130151,0.0,83.94238955036373,0.0
 01/05  22:00:00,6.700000000000002,8.822222222,0.0,601.8594662176885,0.0,18.92425121378264,9.773025475713991,87.24089700059778,0.0,1117.1286061900296,0.0,80.41279519593299,0.0
 01/05  23:00:00,6.700000000000002,8.811111111,0.0,411.4058326725083,0.0,18.93946762679852,9.716134292393695,83.18548459036656,0.0,1065.1825604185715,0.0,85.97183288514837,0.0
 01/05  24:00:00,6.700000000000002,8.805555556,0.0,371.6681812997701,0.0,18.917157805537997,9.449593559727063,83.45873226939987,0.0,1067.477310284464,0.0,85.59727316283636,0.0
 01/06  01:00:00,6.700000000000002,8.799999999999999,0.0,362.06470253467796,0.0,18.93428402901765,9.458063193100108,83.85333243445412,0.0,1072.7292886632433,0.0,85.05636709267367,0.0
 01/06  02:00:00,6.991666666666667,8.794444444,0.0,335.05614833720864,0.0,18.9187044292122,9.345401815372593,83.78306623657214,0.0,1074.8987092498794,0.0,85.15268588908468,0.0
 01/06  03:00:00,7.55,8.788888889,0.0,330.43088206444486,0.0,18.932778163947642,9.297990508167356,81.91323151821288,0.0,1057.6477764828444,0.0,87.7157992350267,0.0
 01/06  04:00:00,7.799999999999998,8.783333333,0.0,325.95884369207647,0.0,18.929324707449087,8.847997888377881,77.93153934112253,0.0,1007.7802279431249,0.0,93.17378343990242,0.0
 01/06  05:00:00,7.799999999999998,8.772222221999998,0.0,451.72663065479713,0.0,18.917808892803695,8.744025256143114,80.23282762924295,0.0,1036.9344191310056,0.0,90.01924648204916,0.0
 01/06  06:00:00,7.799999999999998,8.766666667,0.0,660.4513852672436,0.0,18.92466301025988,9.19550390783163,81.55143604308851,0.0,1055.6161577283863,0.0,88.21173762021532,0.0
 01/06  07:00:00,8.441666666666666,8.761111111,0.0,1159.1225537604525,0.0,18.912406024081104,9.715844191455544,82.38343590702527,0.0,1076.4972168255874,0.0,87.07125716269688,0.0
 01/06  08:00:00,8.9,8.75,0.0,947.0964072832686,0.0,18.937042339002844,10.281075558448054,78.50222006699987,0.0,1033.7517953323365,0.0,92.39151141852744,0.0
 01/06  09:00:00,8.549999999999999,8.744444444,0.0,663.166369521471,0.0,18.940567574414526,9.76610133066928,69.32885689937679,0.0,907.5040518327805,0.0,104.96608249224197,0.0
 01/06  10:00:00,8.65,8.733333333,0.0,715.5372850967493,0.0,18.92231250122059,9.519010735250252,65.00335423714955,0.0,850.323699130132,0.0,110.89535179749407,0.0
 01/06  11:00:00,9.541666666666666,8.727777778000002,0.0,735.1581423683683,0.0,18.925024846944968,11.494849882153167,55.7271128617285,0.0,741.1537879381552,0.0,102.11197242164872,0.0
 01/06  12:00:00,10.641666666666667,8.716666667,0.0,857.5170984191144,0.0,18.916686349564298,12.755190007803611,51.47466864045055,0.0,697.2925090375056,0.0,0.0,0.0
 01/06  13:00:00,12.091666666666667,8.711111111,0.0,950.1621987089192,0.0,18.93580662913938,12.849532688032268,46.61850048488771,0.0,644.3151217749838,0.0,0.0,0.0
 01/06  14:00:00,13.091666666666667,8.705555556,0.0,1096.9762374366376,0.0,18.909615276112934,13.485964658665559,43.688166524919644,0.0,613.7744199960812,0.0,0.0,0.0
 01/06  15:00:00,13.299999999999999,8.700000000000001,0.0,1220.2466151141307,0.0,18.934676889636297,14.554769071348524,36.93466755116308,0.0,522.0039515349629,0.0,0.0,0.0
 01/06  16:00:00,14.291666666666666,8.694444444,0.0,1408.5637561596493,0.0,18.93925295858446,14.312265407807942,29.92531641447233,0.0,429.3174224636673,0.0,0.0,0.0
 01/06  17:00:00,14.65,8.688888889,0.0,1594.143434026633,0.0,18.916816975464553,13.542838326891086,29.465617778565576,0.0,424.17080487446015,0.0,0.0,0.0
 01/06  18:00:00,14.4,8.677777778,0.0,1035.6004127997405,0.0,18.916766634691168,13.863955038225212,33.915027021152575,0.0,486.6200228828857,0.0,0.0,0.0
 01/06  19:00:00,14.108333333333334,8.672222222,0.0,887.6727313446308,0.0,18.91930376027766,14.39569998700354,37.33741991953745,0.0,534.064795004739,0.0,0.0,0.0
 01/06  20:00:00,13.9,8.666666667,0.0,818.7515248130668,0.0,18.906013322420716,14.6682295458306,42.811567441166176,0.0,610.931994490471,0.0,0.0,0.0
 01/06  21:00:00,13.549999999999999,8.655555555999998,0.0,723.0976043956827,0.0,18.936824417967692,14.704098048957322,44.33799346848189,0.0,629.7047866984173,0.0,0.0,0.0
 01/06  22:00:00,13.299999999999999,8.65,0.0,635.6762737930459,0.0,18.924379722236278,14.393131380389782,43.00087430006031,0.0,607.7120403315726,0.0,0.0,0.0
 01/06  23:00:00,13.299999999999999,8.638888889,0.0,434.5215808824632,0.0,18.929319457021553,14.290595026264912,43.57231114503995,0.0,615.6982658302053,0.0,0.0,0.0
 01/06  24:00:00,13.008333333333335,8.633333332999998,0.0,392.55118152552603,0.0,18.932931448722517,13.587700854895859,43.048518860094624,0.0,604.7607853331148,0.0,0.0,0.0
