Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,203125500.00000063,0.0,0.0,0.0,0.0,203125500.00000063,203125500.00000063,0.0,0.0,0.0
 December,2029506074.4288037,1881130577.3496988,22539297.07910129,0.0,0.0,125836199.9999999,125836199.9999999,0.0,0.0,0.0
 December,35937774289.885086,25958897624.648136,311033860.4097633,0.0,0.0,9667842804.827452,9667842804.827452,0.0,0.0,0.0
