Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,10.6,8.822222222,0.0,449.71410205278596,0.0,21.56891302141821,9.842554868571055,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,10.0,8.822222222,0.0,449.71410205278596,0.0,21.301083356498495,8.606495404721947,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  03:00:00,10.0,8.827777778,0.0,449.71410205278596,0.0,21.070219643215808,7.647118801374079,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  04:00:00,10.0,8.827777778,0.0,449.71410205278596,0.0,20.856179132431187,6.952713426743294,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  05:00:00,9.4,8.833333333,0.0,449.71410205278596,0.0,20.628101699537638,6.379143762355545,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  06:00:00,8.9,8.833333333,0.0,449.71410205278596,0.0,20.343436535212255,5.809453312417187,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  07:00:00,8.3,8.838888889,0.0,449.71410205278596,0.0,20.15036804859186,5.515400385464668,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  08:00:00,8.3,8.844444444,0.0,449.71410205278596,0.0,20.18453698078918,6.012156599833055,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  09:00:00,9.0,8.85,0.0,449.71410205278596,0.0,20.52779244233801,10.241205978970791,0.0,0.0,0.0,0.0,199.99999999999994,0.0
 01/01  10:00:00,10.0,8.85,0.0,449.71410205278596,0.0,21.003823584178747,16.521774691673873,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  11:00:00,18.3,8.855555556,0.0,449.71410205278596,0.0,21.75422196696719,24.913745610107096,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  12:00:00,21.7,8.861111111,0.0,449.71410205278596,0.0,22.32388114555032,32.29844405973826,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  13:00:00,24.4,8.861111111,0.0,449.71410205278596,0.0,22.963100288451415,35.97656732826774,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,26.1,8.861111111,0.0,449.71410205278596,0.0,23.30772458905741,36.96513471380277,15.48684752597168,91.66553877298881,0.0,0.0,0.0,0.0
 01/01  15:00:00,25.0,8.861111111,0.0,449.71410205278596,0.0,23.335251404180255,35.52760298690661,33.652563978401844,194.19177743716543,0.0,0.0,0.0,0.0
 01/01  16:00:00,22.8,8.861111111,0.0,449.71410205278596,0.0,23.332912101117174,32.922311227002716,35.36965801934398,195.0961413734974,0.0,0.0,0.0,0.0
 01/01  17:00:00,19.4,8.861111111,0.0,449.71410205278596,0.0,23.332906858161824,29.054095870841216,21.396819845607695,111.33074245767672,0.0,0.0,0.0,0.0
 01/01  18:00:00,15.6,8.861111111,0.0,449.71410205278596,0.0,23.310224958997274,24.658842103025346,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  19:00:00,14.4,8.861111111,0.0,449.71410205278596,0.0,22.921713823433677,20.071787186588605,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  20:00:00,14.0,8.861111111,0.0,449.71410205278596,0.0,22.583767187180147,17.06249397482833,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  21:00:00,13.3,8.861111111,0.0,449.71410205278596,0.0,22.17989629149538,14.452384599675725,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  22:00:00,12.8,8.866666667,0.0,449.71410205278596,0.0,21.830665864970516,12.317461041356738,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  23:00:00,11.7,8.866666667,0.0,449.71410205278596,0.0,21.442860177342443,11.022521538211628,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  24:00:00,12.0,8.866666667,0.0,449.71410205278596,0.0,21.257855367940042,10.529095910538556,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  01:00:00,10.6,8.866666667,0.0,449.71410205278596,0.0,20.946754853243043,9.2620233180537,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  02:00:00,10.0,8.866666667,0.0,449.71410205278596,0.0,20.69444222024459,7.994864606459293,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  03:00:00,10.0,8.872222222,0.0,449.71410205278596,0.0,20.48952241363864,6.993222693581145,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  04:00:00,9.4,8.872222222,0.0,449.71410205278596,0.0,20.262048649681912,6.211425971372861,0.0,0.0,0.0,0.0,199.99999999999997,0.0
 01/02  05:00:00,10.0,8.872222222,0.0,449.71410205278596,0.0,20.052871722260196,6.4824316331547065,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  06:00:00,10.0,8.872222222,0.0,449.71410205278596,0.0,19.933774190644332,6.327736759421195,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  07:00:00,10.6,8.872222222,0.0,449.71410205278596,0.0,19.860712342997132,6.440727975710998,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  08:00:00,8.9,8.872222222,0.0,449.71410205278596,0.0,19.872187926895954,6.756186839048988,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  09:00:00,10.0,8.872222222,0.0,449.71410205278596,0.0,20.240312498465606,10.236257342685931,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  10:00:00,14.4,8.877777778,0.0,449.71410205278596,0.0,20.94308592807949,17.32852370234296,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  11:00:00,15.6,8.877777778,0.0,449.71410205278596,0.0,21.40002574871383,23.066343829797844,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  12:00:00,17.2,8.877777778,0.0,449.71410205278596,0.0,21.92212401339654,30.428667327124888,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  13:00:00,21.1,8.883333333,0.0,449.71410205278596,0.0,22.535316506410293,36.02065387957464,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  14:00:00,23.3,8.883333333,0.0,449.71410205278596,0.0,23.15557916050479,39.07993412154231,1.9696496474327234,11.085267510896575,0.0,0.0,0.0,0.0
 01/02  15:00:00,25.0,8.883333333,0.0,449.71410205278596,0.0,23.3660013308005,38.469317539305436,21.699218456604846,125.97738209446396,0.0,0.0,0.0,0.0
 01/02  16:00:00,22.2,8.883333333,0.0,449.71410205278596,0.0,23.333139472094988,33.913002649992066,28.307775321237653,155.8053900853635,0.0,0.0,0.0,0.0
 01/02  17:00:00,18.3,8.888888889,0.0,449.71410205278596,0.0,23.332975706428822,28.615129979376928,12.129777004171215,62.84136597285089,0.0,0.0,0.0,0.0
 01/02  18:00:00,17.2,8.888888889,0.0,449.71410205278596,0.0,23.234029012592114,25.31172982727937,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  19:00:00,15.0,8.894444444,0.0,449.71410205278596,0.0,22.78077722664243,20.547291217670207,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  20:00:00,15.0,8.894444444,0.0,449.71410205278596,0.0,22.422561168728294,17.636565854301548,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  21:00:00,13.9,8.894444444,0.0,449.71410205278596,0.0,22.048726620040092,15.406465552795762,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  22:00:00,13.9,8.894444444,0.0,449.71410205278596,0.0,21.75301573895092,13.694732040623595,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  23:00:00,13.9,8.894444444,0.0,449.71410205278596,0.0,21.54056266047654,12.99904437607563,0.0,0.0,0.0,0.0,0.0,0.0
 01/02  24:00:00,12.8,8.9,0.0,449.71410205278596,0.0,21.220468215907076,11.447186166628091,0.0,0.0,0.0,0.0,0.0,0.0
 01/03  01:00:00,12.2,8.9,0.0,449.71410205278596,0.0,20.992079630136082,9.897852089482825,0.0,0.0,0.0,0.0,0.0,0.0
 01/03  02:00:00,11.1,8.9,0.0,449.71410205278596,0.0,20.684464036916673,9.447126304563058,0.0,0.0,0.0,0.0,0.0,0.0
