Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.5027582493300675,0.2556104703693598,0.34486546140853397,0.0,0.0,3867666981.137164,4192551324.962204,3867666981.137157,46341543.82504397,0.0,0.0,278542800.0,278542800.0,0.0,0.0,0.0
 July,0.19507013216962826,0.40368305260786774,0.303038974532064,0.0,128.33333333333331,92683135.40864387,351649944.5611445,92683135.40864383,1110509.1525018853,0.0,0.0,257856299.9999993,257856299.9999993,0.0,0.0,0.0
 December,0.3744104567531194,0.6603188727578087,0.5571651557086479,0.0,2304.166666666668,79315332256.73349,95776509629.85863,79315332256.73341,950339045.9511427,0.0,0.0,15510838327.174078,15510838327.174078,0.0,0.0,0.0
