Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,508041000.0000006,0.0,0.0,0.0,0.0,508041000.0000006,508041000.0000006,0.0,0.0,0.0
 December,3570121208.1065483,2963844370.056548,35512138.05000407,0.0,0.0,570764699.9999989,570764699.9999989,0.0,0.0,0.0
 December,58953531109.94845,43891099839.659294,525893603.7328993,0.0,0.0,14536537666.554867,14536537666.554867,0.0,0.0,0.0
