Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,8.975,19.357929057358923,15.949327126362745,0.984248519595615,82.1454182632527
 01/01  02:00:00,10.600000000000001,19.34929005262609,19.417373863415524,3.061529542129294,255.5153701088034
 01/01  03:00:00,10.600000000000001,19.34850078802432,22.273297876461033,2.6386379666340796,220.22082339885978
 01/01  04:00:00,9.608333333333333,19.34113567707744,22.630204417748292,5.961965629866616,497.58587448802695
 01/01  05:00:00,8.9,19.338844419443717,22.86065008422319,8.344993204996086,696.4734450502893
 01/01  06:00:00,9.191666666666666,19.337234896098206,23.162064277736025,9.419263258014324,786.1320638604315
 01/01  07:00:00,9.108333333333333,19.33325511984672,22.611335057354868,11.0160141710317,919.3969547905527
 01/01  08:00:00,9.191666666666666,19.335787836371768,23.144710097073055,11.865160276200042,990.2667204919265
 01/01  09:00:00,9.108333333333333,19.33472464120747,23.447745674622556,11.455311097197631,956.0606926811496
 01/01  10:00:00,8.549999999999999,19.336159002180676,24.043566319433364,12.064262207726452,1006.8837751449305
 01/01  11:00:00,8.941666666666668,19.337813146698704,24.31091427997303,10.844537894078165,905.0855383015943
 01/01  12:00:00,9.108333333333333,19.336664681426864,23.720413463399737,10.726304823081527,895.2178017734682
 01/01  13:00:00,9.191666666666666,19.336930880358135,23.482748960170763,10.242387726787095,854.8300628148392
 01/01  14:00:00,9.75,19.349408980327134,24.525584362690708,2.0069644910083078,167.50133149411144
 01/01  15:00:00,10.0,19.348379251957393,24.356372792090315,1.872978073213079,156.3188200528892
 01/01  16:00:00,10.350000000000001,19.345338325030006,23.22585729018812,3.752298933311586,313.167009336501
 01/01  17:00:00,10.25,19.34132536736562,22.42262203456434,5.630774289288581,469.94463281450356
 01/01  18:00:00,9.65,19.332416497406896,21.675119968832814,9.255721129839992,772.4828317253782
 01/01  19:00:00,8.466666666666667,19.326698412664168,20.32817310871493,13.954905271077246,1164.6769159355079
 01/01  20:00:00,7.158333333333334,19.31545392467777,20.788175428074087,15.904271603542135,1327.3711029630103
 01/01  21:00:00,6.991666666666667,19.33042671084063,19.62786662566345,20.328017108557486,1696.5770682907216
 01/01  22:00:00,7.2,19.31382004280056,18.212321764595284,25.412337517838207,2120.9146398385583
 01/01  23:00:00,6.908333333333334,19.31882528950032,18.590605325358453,26.175088212762216,2184.5738413691465
 01/01  24:00:00,6.700000000000002,19.314060352542082,19.454397423925723,24.05829664049229,2007.9063375646367
 01/02  01:00:00,6.700000000000002,19.312560384763415,19.738356311147882,23.72727964438312,1980.2796466870066
 01/02  02:00:00,6.3500000000000005,19.30991955246075,20.220132841851335,25.195138833190594,2102.7872294931135
 01/02  03:00:00,6.1000000000000005,19.306091413854727,20.61483446087905,26.982804567973094,2251.985878589307
 01/02  04:00:00,5.458333333333333,19.30296934831526,20.866954760512044,29.28357955884574,2444.0086453926706
 01/02  05:00:00,4.650000000000001,19.300349218161386,20.972698040515386,31.550986515794246,2633.2465148365263
 01/02  06:00:00,4.108333333333333,19.299323749198688,20.86573805184368,33.49289847275376,2795.318559405505
 01/02  07:00:00,3.899999999999999,19.299110376244418,20.796944133018147,34.58934288248756,2886.8278508566036
 01/02  08:00:00,4.191666666666666,19.299560767398503,20.4841972566372,35.12865941428249,2931.8392287744323
 01/02  09:00:00,4.108333333333333,19.30043342500248,20.202518150522536,35.96154905716705,3001.3522295254957
 01/02  10:00:00,3.899999999999999,19.29992850210034,20.797409011858342,35.01935296010328,2922.716508019807
 01/02  11:00:00,4.191666666666666,19.29877668470402,20.447188748621574,35.46708315574296,2960.0840868961473
