Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,10.6,15.757454223861625,2.3819068455609913,34.93213832150457,0.0,0.0,0.0
 01/01  02:00:00,10.6,15.735306208272236,11.660416510722053,168.8787743691115,0.0,0.0,0.0
 01/01  03:00:00,10.6,16.035705313584412,19.809624272204417,286.7910578328892,0.0,0.0,0.0
 01/01  04:00:00,11.1,15.904172126956047,17.744832259812128,260.06487082301095,0.0,0.0,0.0
 01/01  05:00:00,11.1,15.848049117352472,15.409358952447777,225.34645765378107,0.0,0.0,0.0
 01/01  06:00:00,11.1,15.803782825070304,18.844843755619568,275.34127067623854,0.0,0.0,0.0
 01/01  07:00:00,11.1,15.914182639684507,23.10720119712615,337.3585404590365,0.0,0.0,0.0
 01/01  08:00:00,10.6,15.858517112159891,24.019707265702785,348.7636646393621,0.0,0.0,0.0
 01/01  09:00:00,10.6,19.938483271216132,129.7694155960374,1882.014760001259,0.0,0.0,0.0
 01/01  10:00:00,10.0,21.525139285059854,109.83586684007261,1698.6993762548448,0.0,0.0,0.0
 01/01  11:00:00,11.1,21.660382941671365,60.039801415471054,969.6553038254492,0.0,0.0,0.0
 01/01  12:00:00,12.2,22.019388050207453,37.622028599908866,617.5462944925317,0.0,0.0,0.0
 01/01  13:00:00,12.2,21.85690156474129,29.586899066902447,488.927716525509,0.0,0.0,0.0
 01/01  14:00:00,11.7,21.544709342540482,19.7509888246381,323.38745701813315,0.0,0.0,0.0
 01/01  15:00:00,12.2,21.314479361825025,18.839742067402312,308.621155240394,0.0,0.0,0.0
 01/01  16:00:00,11.1,21.685755609045977,34.95982633052145,562.4073983000357,0.0,0.0,0.0
 01/01  17:00:00,11.1,21.703606832491054,38.218951093043366,619.1418630295849,0.0,0.0,0.0
 01/01  18:00:00,10.0,21.74565032532034,43.5536029562957,696.6505865126626,0.0,0.0,0.0
 01/01  19:00:00,9.4,21.57877775925071,47.1478267360538,749.5952149772121,0.0,165.90060001659737,0.0
 01/01  20:00:00,8.9,21.44923998594481,50.44905659504924,794.9721300078612,0.0,163.51300412529076,0.0
 01/01  21:00:00,8.9,19.481942724884362,0.0,0.0,0.0,200.0,0.0
 01/01  22:00:00,8.9,18.02547544912918,0.0,0.0,0.0,200.0,0.0
 01/01  23:00:00,8.3,17.01204887162654,0.0,0.0,0.0,200.0,0.0
 01/01  24:00:00,8.3,16.41078303687933,0.0,0.0,0.0,200.0,0.0
