Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,3.625,21.089007623918665,13.306921567498387,17.49986814761859,42.841153980601035,3674.6853788685166
 01/01  02:00:00,4.650000000000001,21.085050912382176,13.924795749493759,17.395578205442813,41.84405787511197,3588.893804468364
 01/01  03:00:00,4.3999999999999995,21.08714641979873,14.185402764496999,17.505523474332325,40.343230988142004,3459.393225169288
 01/01  04:00:00,4.75,21.08613533712774,14.387400024101233,17.368909783457955,39.475927236588966,3385.0818380167407
 01/01  05:00:00,4.650000000000001,21.085924213555238,14.418880939425515,17.096959804862973,39.795137462277026,3412.8476820900682
 01/01  06:00:00,4.3999999999999995,21.086152747544222,14.37401656165847,16.98970382769583,39.63500645159915,3399.2513609491148
 01/01  07:00:00,4.3999999999999995,21.086175346916413,14.131613152759648,16.76520260273688,40.59010330436291,3481.87847778309
 01/01  08:00:00,4.3999999999999995,21.087075327505936,14.047191534634615,16.670024452406675,40.192826595566196,3448.7559789632837
 01/01  09:00:00,4.3999999999999995,21.087745049838155,14.619496511192686,16.621204225230446,38.13691775666021,3273.7981305375415
 01/01  10:00:00,4.3999999999999995,21.087938804278725,15.244462964011985,16.438451947059672,36.732574156096085,3154.3181658718017
 01/01  11:00:00,4.3999999999999995,21.086832390002865,14.493951543504389,16.07951180206702,38.00188721377149,3263.8611008701987
 01/01  12:00:00,4.75,21.088139938787105,14.411753614108777,15.95568695203089,37.45137847159149,3216.9536730283103
 01/01  13:00:00,5.641666666666667,21.089855003807564,15.223457540901263,16.17071990759142,34.6673570629227,2978.0188232802393
 01/01  14:00:00,5.808333333333333,21.089673057316983,15.315143054137389,16.217044035135224,33.741248793948934,2899.477648101891
 01/01  15:00:00,6.883333333333333,21.096381448570288,16.49925524733672,16.355545298443207,30.958043125698982,2660.782088078412
 01/01  16:00:00,7.158333333333334,21.092217819428086,16.905040723573325,16.39149429972799,28.520974820719484,2453.42857213167
 01/01  17:00:00,6.700000000000002,21.093001057902132,15.959761642173936,16.44493309354117,27.413752946160844,2358.83466182984
 01/01  18:00:00,5.708333333333333,21.092132622624067,15.70046372258343,16.426262614209136,27.76846801001587,2389.4492547307996
 01/01  19:00:00,4.3583333333333325,21.090348819349963,15.212090132535232,16.203325953295067,30.196047414446415,2597.5739255820904
 01/01  20:00:00,3.5500000000000003,21.087857400298898,14.387489048496642,15.715056800632949,34.8425361686511,2995.784485582159
 01/01  21:00:00,3.3000000000000003,21.088740733259005,14.200417756947942,15.820106453306758,35.683259475693006,3066.054445257721
 01/01  22:00:00,2.658333333333333,21.08747998973956,14.242268330868413,15.904148118045931,36.62198073663731,3145.5309678203243
 01/01  23:00:00,2.5500000000000003,21.086328615864947,13.853875003506694,15.625339136409535,39.10023797336113,3357.397253448779
 01/01  24:00:00,2.158333333333333,21.083329387198845,13.39535238391423,15.067244221027401,43.62333987840909,3745.2814373596007
 01/02  01:00:00,1.9916666666666671,21.08615213375282,13.239771137640163,15.270766824115034,43.388410984906926,3723.390953389555
 01/02  02:00:00,2.1999999999999997,21.085644763176372,13.42666830671225,15.475393676099793,42.74038554515846,3667.016660739439
 01/02  03:00:00,2.1999999999999997,21.084773293975655,13.026893239446702,15.150517831251769,45.35453149522417,3891.3950209212103
 01/02  04:00:00,2.1999999999999997,21.084253803009158,12.765393366063362,14.878147937360284,47.22123848646209,4051.454974481163
 01/02  05:00:00,1.9083333333333332,21.084409459657547,12.658304867220926,14.783923986276209,47.88471501988539,4108.05321506104
 01/02  06:00:00,1.7,21.083371407969558,12.339690267204636,14.523584722547909,49.71363518509912,4264.551246686074
 01/02  07:00:00,1.7,21.084352433149363,12.106950350768727,14.437194798686503,50.11235221047726,4298.128688873817
 01/02  08:00:00,1.3500000000000003,21.084833469917964,12.185258279274514,14.508115777131477,48.74907861594975,4180.16311319045
 01/02  09:00:00,0.8083333333333332,21.088459021153525,13.00338855906854,14.744945724490075,43.92087520450642,3764.5891103633003
 01/02  10:00:00,0.8916666666666666,21.099151540025634,15.287620501149204,15.505245433936233,33.51740598797764,2871.119757120326
 01/02  11:00:00,1.45,21.100589044056807,18.46365913487745,15.673121116323152,25.85461061420965,2214.629959230991
 01/02  12:00:00,2.341666666666667,21.10216093939803,20.811018090769306,15.750173115542703,20.618650246618234,1766.3443631445436
 01/02  13:00:00,3.733333333333333,21.09967820595939,21.84186146136695,15.91670822445083,15.845996354529992,1357.868312408639
 01/02  14:00:00,4.3999999999999995,21.104449971175587,20.219007713149534,15.796249189804312,14.723327046875943,1261.8188503831022
 01/02  15:00:00,4.108333333333333,21.10154823254801,17.692263007385854,15.550962361587972,18.675825673248355,1600.8712688857322
 01/02  16:00:00,3.5500000000000003,21.09315851053714,16.02046945936361,15.32853615704425,23.817248834836615,2041.9920569357685
 01/02  17:00:00,3.008333333333333,21.09209835839701,15.363228032572529,15.591970576522009,27.062563469870856,2319.8594606610063
 01/02  18:00:00,2.4499999999999997,21.09011308593164,15.109878425757083,15.6418676762935,30.553050429190737,2619.0971737563877
 01/02  19:00:00,2.1999999999999997,21.089076192017256,14.699878134746756,15.392668935353187,33.53588033133465,2874.590491517056
 01/02  20:00:00,1.5583333333333336,21.086849727535043,14.247413045990784,14.95080505057105,37.102947593914,3180.054764382839
 01/02  21:00:00,0.8083333333333332,21.090685165716327,14.412259745675973,15.542102581989724,38.7431631313249,3318.96008090025
 01/02  22:00:00,0.25,21.08689028465654,14.671519970401405,15.7927467488448,39.29648875789975,3365.488825664483
 01/02  23:00:00,0.0,21.086490762699654,14.615587329141993,15.684815676376482,40.90549369463997,3502.2729719730564
 01/02  24:00:00,0.35000000000000003,21.086408277291785,14.43661965685869,15.548744125777537,41.69326095645744,3568.8100803192865
 01/03  01:00:00,0.6,21.086029253772242,14.245579350892621,15.349944935773836,42.51515636581188,3638.3918472831683
 01/03  02:00:00,0.6,21.085767942481635,14.037698968992862,15.243326712958314,43.3457883594589,3710.4188840532843
 01/03  03:00:00,1.2416666666666667,21.086034960655383,14.118717806014288,15.291796619002875,43.32291699233317,3709.5059870516147
 01/03  04:00:00,1.9916666666666671,21.086421269801175,14.691984141493682,15.547264354923525,42.58171226140508,3646.5330022579074
 01/03  05:00:00,2.5500000000000003,21.08619768860983,15.17186155856565,15.374358960489287,42.19588081678817,3613.018752745718
 01/03  06:00:00,2.8000000000000003,21.086976077733656,15.28133305972834,15.329652741169767,41.288568859110406,3535.275064624724
 01/03  07:00:00,2.8000000000000003,21.087213942278293,15.21067012307734,15.112615248291988,40.187705694261474,3440.9731800495306
 01/03  08:00:00,2.8000000000000003,21.08845455738543,15.355457765096526,15.258582192886701,38.52574882140203,3298.6711949252913
 01/03  09:00:00,2.8000000000000003,21.096710074235418,16.74453862006282,15.303938142473713,33.41264216508018,2860.5165188088317
 01/03  10:00:00,3.733333333333333,21.09932504408334,18.386012734231418,15.290535204746632,28.03849124496686,2400.806701365396
 01/03  11:00:00,5.391666666666667,21.0963243417427,16.759409544138556,15.087078014245607,26.393880335864107,2261.5549382423383
 01/03  12:00:00,7.091666666666666,21.09739556424607,17.036231117863462,14.911564316574557,25.59622776541644,2195.519567716731
 01/03  13:00:00,8.091666666666667,21.097620617536872,19.638590797662896,14.885285840518177,23.34628200330701,2004.4680301189267
 01/03  14:00:00,8.65,21.097004672081685,20.44142829215175,15.019697205077884,19.912217277593744,1711.7398671974486
 01/03  15:00:00,8.9,21.100353005108,19.51768711861321,15.024793497094995,19.360172131598453,1665.128023333309
 01/03  16:00:00,8.9,21.0966562251059,17.78855309664159,15.291397762647655,19.716326015880774,1695.9327425517706
 01/03  17:00:00,8.549999999999999,21.097734718012145,16.278359478201434,15.419068575517564,21.16136195092608,1820.3171390348464
 01/03  18:00:00,7.658333333333334,21.093376675135264,15.18420794848065,15.225961892380049,24.28799554937268,2090.456391377635
 01/03  19:00:00,6.908333333333334,21.09165289795275,14.454545072663104,14.94607030965089,27.550301316275306,2371.7706426400982
 01/03  20:00:00,6.700000000000002,21.0904846457569,14.064650018527777,14.729722100474675,30.16465200826757,2596.725858411234
 01/03  21:00:00,6.700000000000002,21.08977210198856,14.06853731060363,14.779358246013876,31.999929020515093,2754.243950802207
 01/03  22:00:00,6.991666666666667,21.089391967782902,14.33170986310612,14.664377632133892,33.00177112601803,2839.90487392833
 01/03  23:00:00,7.2,21.0890050522636,15.376973067799492,14.440407207111774,33.45882946939657,2879.550564377811
 01/03  24:00:00,7.2,21.08983768155534,15.917612591596425,14.482375101277505,32.742783788365074,2818.15753864581
 01/04  01:00:00,7.2,21.08975341243342,15.757506542875847,14.498712864252349,32.2460362925918,2775.8723954429024
 01/04  02:00:00,6.908333333333334,21.089064983436106,15.135749799052538,14.385500272612346,33.01703804178848,2842.2139167010077
 01/04  03:00:00,6.991666666666667,21.08915924851533,15.034992871247551,14.646497662376213,33.59385092776454,2890.872572142552
 01/04  04:00:00,7.2,21.088795026782833,15.180091867622046,14.823457687252263,33.97673605692827,2923.423873184556
 01/04  05:00:00,7.55,21.088982979260052,14.738553474029695,14.782737309127041,34.192803973386,2942.514942290556
 01/04  06:00:00,7.45,21.08809128530802,14.339280303422,14.43640459067246,34.948728521392674,3008.5119654187934
 01/04  07:00:00,6.558333333333334,21.08377685475882,13.870758295777874,13.523830979399216,41.605190571749525,3582.203378694623
 01/04  08:00:00,5.458333333333333,21.08558839399006,13.521648771527081,12.964627512168489,45.583210349311535,3922.2683289929973
 01/04  09:00:00,4.3583333333333325,21.09036807451583,13.69936919218531,13.04378521760457,36.936506854096855,3174.525016461312
 01/04  10:00:00,3.5500000000000003,21.08725985106044,14.12533258613126,12.651950185062063,34.201453457254466,2936.7154871633697
 01/04  11:00:00,3.3000000000000003,21.093655104514674,14.988451247614643,12.671922960828622,30.820090786968148,2643.582885779668
 01/04  12:00:00,3.9416666666666664,21.100668795064028,17.206004009751805,13.302462681385741,24.65662770545637,2113.158640716065
 01/04  13:00:00,4.3999999999999995,21.093820834762667,18.564374328294193,13.340464605984353,23.324041610179947,1999.304921501405
 01/04  14:00:00,4.75,21.092497655110865,17.521791690583623,13.120551579859919,25.186904258025507,2158.999571639691
