Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.2647853092410697,2.1357092035511082e-8,0.0000019859092903524457,0.0,0.0,2945892130.267987,3254178968.4888263,2945892130.267983,35297038.22083654,0.0,0.0,272989799.99999917,272989799.99999917,0.0,0.0,0.0
 July,0.10598164450356777,9.889151410942032e-9,1.599443677182558e-7,0.0,167.99999999999997,0.0,681430499.9999995,0.0,0.0,0.0,0.0,681430499.9999995,681430499.9999995,0.0,0.0,0.0
 December,0.10772150721701879,7.224240239335308e-9,0.0000010264038930790196,2.1666666666666665,3482.5000000000023,35455325202.38497,54015811533.63304,35455325202.38493,424817988.3921709,0.0,0.0,18135668342.857628,18135668342.857628,0.0,0.0,0.0
