Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,7.2,18.994870674981065,41.943768427751735,738.1171475089396,0.0,146.55641972050293,0.0
 01/01  02:00:00,7.2,18.84187258201772,38.61474887707371,677.5464978320739,0.0,150.79816361423855,0.0
 01/01  03:00:00,7.8,18.931893764073966,44.276608908699046,779.2672097465031,0.0,143.58397942254732,0.0
 01/01  04:00:00,6.1,19.027621516866365,49.06626570090997,848.2616182569018,0.0,137.4811322802672,0.0
 01/01  05:00:00,6.7,18.91700221088513,48.51475441271311,844.7322460892717,0.0,138.1838525867787,0.0
 01/01  06:00:00,8.3,18.67640366129313,45.357916018985534,802.033009442624,0.0,142.20620805098042,0.0
 01/01  07:00:00,8.9,18.854751035767976,54.54561907632683,966.5129568933686,0.0,130.49949298137503,0.0
 01/01  08:00:00,7.8,19.99395153378148,77.93978329907637,1366.7826292000996,0.0,100.69130119088668,0.0
 01/01  09:00:00,7.8,20.020131414624068,63.41820131841811,1133.7892485722598,0.0,119.1942960685505,0.0
 01/01  10:00:00,8.3,20.17967567058395,38.30377850240387,688.2991071855457,0.0,151.19439339535225,0.0
 01/01  11:00:00,7.8,20.03244563008244,41.64940348054632,745.471515601404,0.0,146.9314913289241,0.0
 01/01  12:00:00,9.4,19.39714083452486,32.883415760252774,598.0993749138324,0.0,158.10086847407885,0.0
 01/01  13:00:00,7.8,20.110862493898484,27.67044679407948,487.77589159371087,0.0,164.74308818588415,0.0
 01/01  14:00:00,10.0,20.24674624017847,12.515468149943759,229.15361853993505,0.0,0.0,0.0
 01/01  15:00:00,10.0,19.76150514102578,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,7.8,19.734476551511,51.99021680589998,919.7458955239742,0.0,133.75551530615036,0.0
 01/01  17:00:00,6.7,20.578229540491286,58.74506213041796,1027.0920356917795,0.0,125.14867972821959,0.0
 01/01  18:00:00,5.6,20.159218526592305,48.79104519504107,856.7626421994972,0.0,137.83181057531127,0.0
 01/01  19:00:00,5.6,19.481719657753406,53.699278285782434,935.2470330201695,0.0,131.57787681951737,0.0
 01/01  20:00:00,5.0,20.463821851911426,75.97549260399175,1125.3335343288497,59.781055443102574,102.92193877409252,0.0
 01/01  21:00:00,3.9,20.080858541053743,64.09532915756496,966.4767530933161,47.011577114155145,118.00345700349702,0.0
 01/01  22:00:00,3.9,18.827756911223045,35.399103471960686,535.2214093928013,23.052879310017328,154.73649991981287,0.0
 01/01  23:00:00,5.6,18.740797126653288,41.69234021559783,710.429560638234,0.0,146.8767825382579,0.0
 01/01  24:00:00,5.0,19.188193259361974,69.88416246655773,991.8180087170381,72.36711165316173,110.6160054782162,0.0
