Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,3.9,8.822222222,0.0,449.71410205278596,0.0,19.096628351567528,0.9888775506235536,0.7606984433631707,0.0,12.468163436310586,0.9917057468772632,199.19097366884847,0.0
 01/01  02:00:00,3.0,8.822222222,0.0,449.71410205278596,0.0,18.615416079659216,3.5756613142589693,19.820545237603767,0.0,344.74298226762346,11.262953769793153,178.96977438582365,0.0
 01/01  03:00:00,2.0,8.827777778,0.0,449.71410205278596,0.0,18.715500870195,3.7578430407331225,26.11754746701324,0.0,446.72807850930985,17.392674035931552,172.25138749210737,0.0
 01/01  04:00:00,0.6,8.827777778,0.0,449.71410205278596,0.0,18.59681711410216,3.1651278409897845,31.852097879795323,0.0,542.722874897828,18.33982251375684,166.14123693786138,0.0
 01/01  05:00:00,0.6,8.833333333,0.0,449.71410205278596,0.0,18.744003861670862,3.149081237810887,34.65582659841046,0.0,590.2223630847604,19.935098618885892,163.1610620703878,0.0
 01/01  06:00:00,0.0,8.833333333,0.0,449.71410205278596,0.0,19.65618884588918,3.6439518908337956,61.996438017077296,0.0,1060.0557352948988,39.60370485106455,134.0264178407404,0.0
 01/01  07:00:00,0.0,8.838888889,0.0,449.71410205278596,0.0,19.706287080247318,3.598812110711864,59.42745382456284,0.0,1025.6793205925644,37.96312728986657,136.7593636327911,0.0
 01/01  08:00:00,-0.6,8.844444444,0.0,449.71410205278596,0.0,19.720417310743116,2.9739260053709926,62.4753888477878,0.0,1083.284269599748,32.196995967175724,133.56097560138963,0.0
 01/01  09:00:00,-1.1,8.85,0.0,449.71410205278596,0.0,19.71922346677713,2.5585161695064205,64.66865570611962,0.0,1119.3543483712374,31.551356235379046,131.22221692876246,0.0
 01/01  10:00:00,-1.1,8.85,0.0,449.71410205278596,0.0,19.671346085053656,2.6357851529571605,66.41524614222305,0.0,1149.5279024975644,32.37571158861615,129.36496987129692,0.0
 01/01  11:00:00,-1.7,8.855555556,0.0,449.71410205278596,0.0,19.77387236041242,2.8551899257758264,67.77736332751712,0.0,1176.0865063941185,25.612335803677638,127.97522143469324,0.0
