Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,1673119877.8503802,1158159115.7693484,0.0,93957862.08103101,0.0,0.0,421002900.00000066,421002900.00000066,0.0,0.0,0.0
 August,1024544837.9725788,0.0,692361418.8954151,57006619.07716394,0.0,0.0,275176799.99999964,275176799.99999964,0.0,0.0,0.0
 December,48192995592.83464,20204948103.054783,9695030827.102974,2394054195.703955,0.0,0.0,15898962466.973013,15898962466.973013,0.0,0.0,0.0
