Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.46064377084593594,0.8487954029583185,0.7303799502038666,0.0,0.0,1040648085.4155247,77316374.17383306,36749274.827955075,3445381.3520363974,1673119877.8503802,1158159115.7693484,0.0,93957862.08103101,0.0,0.0,421002900.00000066,421002900.00000066,0.0,0.0,0.0
 August,0.19715678045249277,0.6948252293169142,0.5296641577933978,0.0,4.0,0.0,0.0,0.0,0.0,1024544837.9725788,0.0,692361418.8954151,57006619.07716394,0.0,0.0,275176799.99999964,275176799.99999964,0.0,0.0,0.0
 December,0.2997504395755476,0.6584275766864172,0.5552434840246663,0.3333333333333333,30.33333333333333,17386820552.202602,741353235.1288381,1603079908.5995123,473694407.1238071,48192995592.83464,20204948103.054783,9695030827.102974,2394054195.703955,0.0,0.0,15898962466.973013,15898962466.973013,0.0,0.0,0.0
