Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,0.4583333333333333,24.14168357819661,17.889578736498056,20.675157206633,55.3045042536298,4615.715993784564
 01/01  02:00:00,0.0,24.15224587368419,17.26369558969599,20.55299498312927,57.889970622783814,4831.499113668745
 01/01  03:00:00,0.0,24.154875163258442,16.908276998483196,20.737311720398196,58.44426910207318,4877.760885484889
 01/01  04:00:00,-0.35000000000000003,24.159316159471317,16.73933266682731,20.7768607818369,59.81593445320823,4992.240127000531
 01/01  05:00:00,-0.6,24.16843700537972,16.613923747414397,20.511444111754713,61.6598347990369,5146.132118838208
 01/01  06:00:00,0.09999999999999998,24.167900680657493,16.481357268889212,20.094701974398635,61.504393328742644,5133.158967912846
 01/01  07:00:00,0.25,24.171027251043586,16.603871206529533,20.006657448268616,62.60266641864405,5224.820881079139
 01/01  08:00:00,0.0,24.169793504983815,16.639563457901474,20.22048998997175,62.06729432301728,5180.138705951455
 01/01  09:00:00,0.35000000000000003,24.168504915878795,16.662050548210523,19.903234185568344,61.901504325629325,5166.301866567748
 01/01  10:00:00,0.6,24.102598161346293,17.164360686411765,19.527403916851007,58.28767508967815,4864.691543352686
 01/01  11:00:00,0.8916666666666666,24.030281322219405,19.335717752594963,19.75112223952186,51.57497780665238,4304.449577009362
 01/01  12:00:00,1.0999999999999999,24.02804078748115,21.62673034435555,19.73918278046266,46.56887016724101,3886.6396461605273
 01/01  13:00:00,1.7416666666666665,24.05047766025433,23.280077438863795,19.872184702440567,40.17297706736252,3352.838168793376
 01/01  14:00:00,3.1916666666666664,23.99532210612189,24.99853009642011,19.964436755777736,32.34074062333413,2699.1594221941527
 01/01  15:00:00,3.5500000000000003,24.022952314108448,25.78582946599208,19.951621440691728,29.01934354634508,2421.955497905084
 01/01  16:00:00,3.008333333333333,24.008573088703603,24.880932007611985,19.78207376565784,29.584310469367026,2469.107658434224
 01/01  17:00:00,2.8000000000000003,23.97673598474718,22.798898782681878,19.401266704254812,31.75405765491217,2650.1948397035944
 01/01  18:00:00,2.4499999999999997,24.03197197171463,20.900749116286413,19.295299365226082,35.8906505319844,2995.4350359616496
 01/01  19:00:00,2.1999999999999997,24.07136016806591,20.052586126628075,19.383463727479356,39.601723739874075,3305.1613447123073
 01/01  20:00:00,2.5500000000000003,24.089284167298317,18.946227096251906,19.30580837584063,43.72486109161577,3649.278542322945
 01/01  21:00:00,2.8000000000000003,24.10787556358766,17.780251536991074,18.944109378822716,47.79712899703071,3989.150174040276
 01/01  22:00:00,2.8000000000000003,24.11463569181824,17.538741968810566,18.830568316381697,49.33236674875232,4117.281174227629
 01/01  23:00:00,2.158333333333333,24.125300631791248,18.01972890479539,18.89073274674173,52.15086875015083,4352.513456696105
 01/01  24:00:00,1.3500000000000003,24.141259071497803,18.043073551923452,19.006020132321765,55.22349760994093,4608.955176272073
 01/02  01:00:00,0.8083333333333332,24.1432106331287,18.01312704739344,18.88756370782969,55.38083835850699,4622.086841033044
 01/02  02:00:00,-0.09999999999999998,24.148415932133332,17.81078006990113,18.98544886791896,56.6125466301198,4724.885259456383
 01/02  03:00:00,-0.8916666666666666,24.164984506096328,17.853897718004625,18.88275208866937,59.89839287698194,4999.1221101332085
 01/02  04:00:00,-0.8083333333333332,24.16814300911034,17.733549494056525,18.951319615950414,59.956336440401515,5003.958082103704
 01/02  05:00:00,-0.25,24.165817234877196,17.63950051459238,19.040207429939528,59.82217000668308,4992.760546526796
 01/02  06:00:00,-0.35000000000000003,24.168978872172463,17.168356773712148,18.993875354005755,60.86906472067397,5080.134418517685
 01/02  07:00:00,0.09999999999999998,24.17138145002451,16.09226260966978,18.84220608196031,61.359819303094866,5121.092814324199
 01/02  08:00:00,-0.09999999999999998,24.175015754176517,15.534480985185349,18.954125552393055,62.74101691111875,5236.3676183563575
 01/02  09:00:00,0.09999999999999998,24.169557851797947,14.92791738295256,19.08552332659843,61.036575112843884,5094.1148421142525
 01/02  10:00:00,0.25,24.067326509687742,15.895639543840337,18.960953672921775,51.890207544232254,4330.758662699583
 01/02  11:00:00,0.0,24.01934296718231,17.658463988303488,18.692699530217393,46.68976875451063,3896.7298467765054
 01/02  12:00:00,0.0,24.0065307419283,19.856208900649055,18.7361381157625,41.7161077789911,3481.6279157098165
 01/02  13:00:00,0.35000000000000003,24.034898247347233,22.042103788929392,18.643154809166123,38.96015686023163,3251.6161489382434
 01/02  14:00:00,0.25,24.07390089440617,22.817261846798957,18.57521749464008,38.84930361893833,3242.3643332732167
 01/02  15:00:00,0.35000000000000003,24.07015582106149,22.923582209035516,18.66268311379963,37.40993090975851,3122.2342331224263
 01/02  16:00:00,0.8916666666666666,24.016826791185935,21.9103308861784,18.462921652233117,36.3782586672504,3036.130829170917
 01/02  17:00:00,0.8083333333333332,23.999883945928264,19.402548123051194,17.860445633839348,39.35834273252936,3284.8487567351585
 01/02  18:00:00,0.6,24.07674360466329,17.384794047564615,17.789787483310462,43.439903581121484,3625.495977837681
 01/02  19:00:00,0.6,24.102073580492483,16.898427228203317,18.124474801809694,46.23528314707062,3858.798460978611
 01/02  20:00:00,0.25,24.114838543562147,16.728380967928654,18.567284136582195,49.567543878842855,4136.909066302261
