Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1950910091.101009,1418748921.9156966,1085640.4601076865,76964328.7252074,0.0,0.0,454111199.9999999,454111199.9999999,0.0,0.0,0.0
 July,1304709679.2526875,0.0,728669480.1275611,57902099.12512783,0.0,0.0,518138099.9999987,518138099.9999987,0.0,0.0,0.0
 December,55322473571.81134,18027730014.719124,10502819916.860413,2150797951.660008,0.0,0.0,24641125688.570934,24641125688.570934,0.0,0.0,0.0
