Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,2824043892.505044,2408102334.546405,28853357.95864246,0.0,0.0,387088200.0000004,387088200.0000004,0.0,0.0,0.0
 August,241850699.99999964,0.0,0.0,0.0,0.0,241850699.99999964,241850699.99999964,0.0,0.0,0.0
 December,51207016491.78593,30590929188.97631,366533854.27794874,0.0,0.0,20249553448.53188,20249553448.53188,0.0,0.0,0.0
