Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,0.15171373972583954,0.41191366650601635,0.32179363301181585,0.0,21.0,0.0,0.0,0.0,0.0,873886187.6315242,0.0,589037546.6546733,46859840.97685177,0.0,0.0,237988799.99999964,237988799.99999964,0.0,0.0,0.0
 December,0.28801794805586245,0.1036442745450026,0.20056857784421722,0.0,0.0,463454217.88445956,34281593.65147909,74800915.06371526,0.0,1870430483.8990846,572536726.5996537,0.0,39884557.2994273,0.0,0.0,1258009200.0000005,1258009200.0000005,0.0,0.0,0.0
 December,0.21916492758767203,0.25023729159598584,0.2741749811915638,0.0,319.6666666666667,7417551631.628602,446395250.72447145,1864365828.6100202,365788.16859541426,53469697131.94742,9728678499.131687,11039632022.3923,1647353886.1367142,0.0,0.0,31054032724.285507,31054032724.285507,0.0,0.0,0.0
