Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,873886187.6315242,0.0,589037546.6546733,46859840.97685177,0.0,0.0,237988799.99999964,237988799.99999964,0.0,0.0,0.0
 December,1870430483.8990846,572536726.5996537,0.0,39884557.2994273,0.0,0.0,1258009200.0000005,1258009200.0000005,0.0,0.0,0.0
 December,53469697131.94742,9728678499.131687,11039632022.3923,1647353886.1367142,0.0,0.0,31054032724.285507,31054032724.285507,0.0,0.0,0.0
