Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-8.3,18.99345525289313,147.0716362063067,2037.2113992890463,66.80807133719722,9.70688607515493,0.0
 01/01  02:00:00,-8.3,19.012485289635876,155.19015663376607,2162.5840335722514,58.552532729066996,0.0,0.0
 01/01  03:00:00,-10.6,19.005047784356396,156.96466519793736,2136.771573553587,46.053839937392674,0.0,507.58877937072793
 01/01  04:00:00,-8.9,18.843868354477955,156.96466519793736,2142.044337272573,59.85437466654868,0.0,159.7863304601069
 01/01  05:00:00,-10.0,18.78157671228277,156.96466519793736,2126.6340770789484,53.518642144957546,0.0,628.869097438605
 01/01  06:00:00,-8.9,18.937348458232137,156.96466519793736,2131.183365380222,59.831984070112355,0.0,641.1707851721371
 01/01  07:00:00,-8.3,18.992770189134905,156.96466519793736,2150.5412458788624,58.530599100637005,0.0,487.634545827475
 01/01  08:00:00,-7.8,19.671763511901926,156.96466519793736,2155.0697477154017,61.53503553911215,0.0,1773.2209465063488
 01/01  09:00:00,-7.8,19.942347712656442,156.96466519793736,2181.363323160595,61.50631875212876,0.0,706.6355771718022
 01/01  10:00:00,-5.0,20.01520301019728,121.57442287566148,1740.3930246016582,56.659965994232905,43.321416907270645,0.0
 01/01  11:00:00,-3.3,20.032730100420288,79.28149237264819,1157.4697163484263,33.1494774532512,98.13344856290733,0.0
 01/01  12:00:00,-1.1,20.07193499745519,70.86754986164124,1046.2870360447448,32.7314345498152,109.07519758909594,0.0
 01/01  13:00:00,1.7,19.97907458928472,56.250492445798905,820.0434529036329,43.05500224200687,127.79935741410391,0.0
 01/01  14:00:00,3.3,19.967106943821292,19.66167830789839,272.5375424541841,24.608279644915477,174.7285730105317,0.0
 01/01  15:00:00,5.0,20.13315395699404,9.438260903666691,131.24129090087942,12.351414440470794,187.91368404533856,0.0
 01/01  16:00:00,6.1,19.90514734935478,28.688628570614163,500.332604051936,0.0,163.44574935456092,0.0
 01/01  17:00:00,4.4,19.88366893707229,44.404770458400854,618.3731122170032,56.130042321468906,143.06971237115377,0.0
 01/01  18:00:00,1.1,19.885251734564736,62.65507444365361,887.1387598918226,59.621531954862625,119.32604620844876,0.0
 01/01  19:00:00,-1.1,19.910901228568463,82.71880470263005,1191.5704733340256,55.91742278192298,93.50476815610507,0.0
 01/01  20:00:00,-1.7,19.99389712923293,95.70597134943931,1402.6461651039886,45.30694673150609,77.10740980812045,0.0
 01/01  21:00:00,-2.8,20.019027290597776,107.14798651210928,1568.640810052227,45.395569336700994,62.382939375290334,0.0
 01/01  22:00:00,-3.9,18.959479401279424,74.66210881286445,1094.9268172608956,24.65076792033706,104.19589350075329,0.0
 01/01  23:00:00,-5.0,18.820036101281595,98.74573478784727,1420.9882241586183,24.47959492016769,73.43511263379736,0.0
 01/01  24:00:00,-5.6,18.973955501908776,131.84954667346577,1846.8028526994462,58.14957484137077,30.076878978585377,0.0
