Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.3072792125156926,0.15719834347537764,1.589669281511113,0.0,0.0,880583497.3420768,39458250.57467892,18227233.516553886,650809097.053577,2111865578.344111,1589078078.486886,0.0,80398799.85722227,0.0,0.0,442388700.0,442388700.0,0.0,0.0,0.0
 August,0.14169055080797732,0.5592953667940093,1.146157760731148,0.0,36.16666666666666,38122.97694881775,0.0,0.0,0.0,1030460530.8029544,38122.97694881775,626215640.6126212,50397867.213382706,0.0,0.0,353808899.9999991,353808899.9999991,0.0,0.0,0.0
 December,0.303804826598637,0.47004986546578326,1.0489800142063201,0.0,320.16666666666663,13314432701.71966,615642641.2576078,1402079238.8280725,2092037676.1672173,56630878278.001854,17424192257.972454,10030543678.636477,2097439491.7491884,0.0,0.0,27078702849.642757,27078702849.642757,0.0,0.0,0.0
