Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,3.4416666666666664,19.61589326775707,3.9687189997914913,0.0,0.0
 01/01  02:00:00,3.5500000000000003,19.52718172807978,2.224306189240021,0.0,0.0
 01/01  03:00:00,3.65,19.129116993474632,1.882962119169363,0.0,0.0
 01/01  04:00:00,3.899999999999999,18.866283834765877,1.3103073087910666,0.0,0.0
 01/01  05:00:00,4.191666666666666,18.647252382351017,-0.2245639647860889,0.0,0.0
 01/01  06:00:00,5.391666666666667,18.492609930871883,0.3077902021455138,0.0,0.0
 01/01  07:00:00,6.1000000000000005,18.240103287714927,3.3182500771280856,0.0,0.0
 01/01  08:00:00,5.458333333333333,18.033473171492442,4.473271585762479,0.0,0.0
 01/01  09:00:00,5.3500000000000005,18.12878584751272,5.692299691236926,0.0,0.0
 01/01  10:00:00,5.891666666666666,18.03383974738259,6.745206276954376,0.0,0.0
 01/01  11:00:00,6.1000000000000005,18.145294479040157,6.60484053741408,0.0,0.0
 01/01  12:00:00,6.45,18.33367421893693,7.723371972985448,0.0,0.0
 01/01  13:00:00,6.700000000000002,18.41908929063592,8.952056550465114,0.0,0.0
 01/01  14:00:00,6.991666666666667,18.753333006252536,9.557570681257943,0.0,0.0
 01/01  15:00:00,7.841666666666666,19.317173925023145,9.90423682905666,0.0,0.0
 01/01  16:00:00,7.658333333333334,19.169314032870414,9.224660548302635,0.0,0.0
 01/01  17:00:00,6.558333333333334,18.357878571837393,7.497733471811228,0.13216993442086675,11.030907670848732
 01/01  18:00:00,5.458333333333333,17.930035117467657,11.375661578998892,13.910281036618349,1160.9525756583087
 01/01  19:00:00,4.650000000000001,17.929204811202613,11.816211861975747,14.821081584817152,1236.968023481314
 01/01  20:00:00,3.7583333333333333,17.92769595577497,12.874907472855158,13.962302226069177,1165.2942660758329
 01/01  21:00:00,3.008333333333333,17.92587343981428,12.631788223408336,16.05071783309567,1339.5935107596654
 01/01  22:00:00,3.4416666666666664,17.925866748043607,11.899856426376028,16.680961197929257,1392.1936455642017
 01/01  23:00:00,3.5500000000000003,17.920839883088913,11.792165251614733,21.604467561557744,1803.1096708463292
 01/01  24:00:00,3.008333333333333,17.92060071043165,11.74406736409405,23.898661336414943,1994.5831691148608
 01/02  01:00:00,2.158333333333333,17.918133379763933,12.32499054320867,25.621054621660786,2138.334177131076
 01/02  02:00:00,1.7,17.91601072965899,12.970485832663341,28.250558229470812,2357.7926466007916
 01/02  03:00:00,0.7083333333333335,17.921819713133,14.193546974097194,33.25830944533873,2775.73975040217
 01/02  04:00:00,0.9916666666666667,17.920296595673957,13.992756160008668,34.56105082913931,2884.466595025838
 01/02  05:00:00,1.3500000000000003,17.918409155445715,13.675588018494112,34.35575518932105,2867.3326132471084
 01/02  06:00:00,1.0999999999999999,17.91090968528211,14.633431624984752,34.582443557274196,2886.252032916214
 01/02  07:00:00,1.0999999999999999,17.9095363049803,14.881562144307892,35.35686616210208,2950.88537248399
 01/02  08:00:00,0.4583333333333333,17.907230573977554,15.278254316184219,38.50492179462643,3213.6222133338483
 01/02  09:00:00,0.0,17.924010072769395,16.85806031789843,31.922276603629964,2664.234399456151
 01/02  10:00:00,0.35000000000000003,17.92630847412377,19.79854947486156,22.157955959419315,1849.3038332362066
 01/02  11:00:00,1.8833333333333335,17.938586106392442,23.334860753647547,11.615522344966124,969.4319294129332
 01/02  12:00:00,3.4416666666666664,18.14485211418143,23.26841278167325,0.6715252442756094,56.04552200699967
 01/02  13:00:00,4.891666666666667,18.82120553016293,20.682063394080814,0.0,0.0
 01/02  14:00:00,5.891666666666666,19.488552342121846,18.68450068195523,0.0,0.0
 01/02  15:00:00,6.741666666666667,19.994051869127997,17.107004555659753,0.0,0.0
 01/02  16:00:00,7.2,19.808199594300437,13.479104220412289,0.0,0.0
 01/02  17:00:00,6.908333333333334,19.17464694445181,9.61775967686152,0.0,0.0
 01/02  18:00:00,4.716666666666668,18.46479502462338,6.259095414969502,0.0,0.0
 01/02  19:00:00,2.3666666666666667,17.964300251501175,10.47756973615737,8.813605226700423,735.583821911112
 01/02  20:00:00,1.9916666666666671,17.92596237966704,13.8208865720053,16.759944546436017,1398.7855987851078
 01/02  21:00:00,1.5583333333333336,17.92055660740541,14.583347210027958,20.086930682841867,1676.455986182172
 01/02  22:00:00,0.4583333333333333,17.91535879038243,14.147931747731617,25.946493691519848,2165.4953340752186
 01/02  23:00:00,0.0,17.91423303516716,13.434968297990585,29.523557510923478,2464.037214249938
 01/02  24:00:00,-1.2833333333333334,17.909489223294003,13.473135386586257,34.95360160525393,2917.228897484519
 01/03  01:00:00,-2.1999999999999997,17.905589054631676,12.80440211115714,42.00033259312048,3505.349329329058
 01/03  02:00:00,-2.841666666666667,17.903136818944443,12.049360723261797,47.55871835054356,3969.252412566227
 01/03  03:00:00,-3.3000000000000003,17.901480058633016,11.594485933583663,51.84974262096305,4327.3814586898625
 01/03  04:00:00,-2.658333333333333,17.902055398306228,11.751976586767332,53.101009282985196,4431.812221108386
 01/03  05:00:00,-2.841666666666667,17.899812424382148,11.840515250272034,54.992151087924505,4589.646986890598
 01/03  06:00:00,-3.9416666666666664,17.897760405125748,12.097857459706852,59.355027147563334,4953.77278603024
 01/03  07:00:00,-4.3999999999999995,17.897114046630488,12.182989791631309,61.458216945342485,5129.305085226949
 01/03  08:00:00,-3.116666666666667,17.900224347873532,12.244854966256872,58.21778232494541,4858.85829059361
 01/03  09:00:00,-1.9083333333333332,17.92176857125465,13.529847762502813,43.736940463816985,3650.2866871787114
 01/03  10:00:00,-1.3500000000000003,17.930318609243688,17.016159286678665,29.81189845491568,2488.102160221503
 01/03  11:00:00,0.18333333333333335,17.936857122020296,21.999075020587636,16.42229635598432,1370.6054681795968
 01/03  12:00:00,2.733333333333333,17.961854974387574,26.818561999231502,3.9954417795291577,333.45972037706855
 01/03  13:00:00,5.183333333333334,18.56155108919069,23.847488083565064,0.0,0.0
 01/03  14:00:00,7.383333333333333,19.435213751134913,23.265936405543926,0.0,0.0
 01/03  15:00:00,8.941666666666668,19.77449750658977,18.987697743148654,0.0,0.0
 01/03  16:00:00,10.1,20.080783778361546,16.17042652988823,0.0,0.0
 01/03  17:00:00,10.25,19.641666430435198,13.006964469260522,0.0,0.0
 01/03  18:00:00,9.008333333333333,18.721479950524973,9.896153857710223,0.0,0.0
 01/03  19:00:00,8.008333333333333,17.971634713381004,13.237527796968147,5.958340387131749,497.28331159376535
 01/03  20:00:00,7.158333333333334,17.924742293890493,15.553796191836918,14.744731746136532,1230.5958630890098
 01/03  21:00:00,6.991666666666667,17.919467047678214,15.339205634702644,20.809914291915742,1736.7962252401392
 01/03  22:00:00,6.908333333333334,17.91186133663648,14.717729632128064,29.72729804132742,2481.0414065387777
 01/03  23:00:00,6.058333333333334,17.910741761035407,14.367513369235299,34.79149743094549,2903.6996770329024
 01/03  24:00:00,5.6000000000000005,17.90465238736036,13.859653392137501,41.71710509167433,3481.711151463666
 01/04  01:00:00,5.25,17.904097929763,13.458007494923992,47.51600712344145,3965.687731954585
 01/04  02:00:00,5.3500000000000005,17.907031799041977,13.56186432804145,44.36790740128575,3702.9472113824463
 01/04  03:00:00,5.6000000000000005,17.91135702148691,14.234469279187087,37.17020110135355,3102.2263743453714
 01/04  04:00:00,5.25,17.926471155960094,13.029805096171069,41.55808027781757,3468.4389345505356
 01/04  05:00:00,3.7166666666666672,17.911052134379325,12.158923478584738,43.596033814874865,3638.5266129871047
 01/04  06:00:00,2.4499999999999997,17.91871447867567,11.637459383238996,45.97399151152697,3836.991051301997
 01/04  07:00:00,1.9083333333333332,17.907576006138395,11.26366166464508,45.92273152332327,3832.7128907690326
 01/04  08:00:00,1.3500000000000003,17.9154486434101,12.71889399981653,42.95786130157855,3585.264711155263
 01/04  09:00:00,0.8083333333333332,17.928956359679756,16.157783720053093,32.03836894885099,2673.923470930967
 01/04  10:00:00,1.2416666666666667,17.936644310431642,21.059454064056492,18.622869297218987,1554.2653681719148
 01/04  11:00:00,1.9916666666666671,17.94004834965695,25.289533814769552,8.337939000775936,695.8847009021989
 01/04  12:00:00,2.841666666666667,18.05677215722225,22.802379442991732,0.5915155361416694,49.367908773216406
 01/04  13:00:00,3.65,18.692921203367614,17.377869999095605,0.0,0.0
 01/04  14:00:00,3.899999999999999,19.280140059076977,16.238692221456656,0.0,0.0
 01/04  15:00:00,4.191666666666666,19.523173608176183,14.967670970997476,0.0,0.0
 01/04  16:00:00,4.3999999999999995,19.091041718995807,10.768799853357592,0.0,0.0
 01/04  17:00:00,3.7583333333333333,18.26657282739905,7.3645361279053425,0.0,0.0
 01/04  18:00:00,3.008333333333333,17.93922668033249,13.174625321973584,11.23959599650336,938.057102307947
 01/04  19:00:00,1.8083333333333333,17.920983360042182,14.786402530931063,19.120786304472112,1595.8215402228518
 01/04  20:00:00,1.45,17.917855420561718,15.630470999369413,23.213282994548944,1937.3814670647637
 01/04  21:00:00,1.0583333333333333,17.913757028470016,15.429305935440496,26.911416643080376,2246.027839707351
 01/04  22:00:00,0.8916666666666666,17.916683014587676,14.665745091344206,31.294597351509836,2611.8482655945963
 01/04  23:00:00,1.0999999999999999,17.91367525390803,15.259803199271337,32.72164702866811,2730.9498850318996
 01/04  24:00:00,0.4583333333333333,17.9099471534553,14.740388585949205,37.087709154602926,3095.3415933837864
 01/05  01:00:00,-0.35000000000000003,17.905671397483047,13.95651573302365,41.82201079645197,3490.4665855086173
 01/05  02:00:00,-0.8916666666666666,17.90349103750617,14.362668481423215,45.31768506924453,3782.2156910786375
 01/05  03:00:00,-1.45,17.90133532655032,13.766188618547003,48.93533503058856,4084.1448921779097
 01/05  04:00:00,-1.7,17.90066175856717,13.434141723115332,51.59342820036476,4305.989447558771
 01/05  05:00:00,-1.3500000000000003,17.907044509441196,14.0489963469077,51.93612014460092,4334.590530043805
 01/05  06:00:00,-1.0999999999999999,17.90026877766199,14.942424130717676,51.30298160334436,4281.748763706707
 01/05  07:00:00,-1.45,17.913585593296144,13.999406086203749,56.64142098299326,4727.295114027306
 01/05  08:00:00,-1.9916666666666671,17.894672572230416,12.42576190506994,65.98869126547878,5507.418641457061
 01/05  09:00:00,-1.9083333333333332,17.8962199214144,12.977584873084552,64.89209845965054,5415.896964862369
 01/05  10:00:00,-1.0583333333333333,17.90639948346216,14.564147847851622,56.371807439532795,4704.793157604657
 01/05  11:00:00,0.09999999999999998,17.898723931198322,15.610354395510782,52.36224304837307,4370.154763532615
 01/05  12:00:00,1.5333333333333334,17.910247655937557,16.170597829690177,44.71613751045556,3732.010509320009
 01/05  13:00:00,1.9083333333333332,17.92370136081912,15.247267655378247,33.93606630077135,2832.3053629094397
 01/05  14:00:00,2.341666666666667,17.92811793576129,15.335435168830989,25.010298510770408,2087.3604492696
 01/05  15:00:00,2.8000000000000003,17.927448043173474,17.393884411497744,12.740545473471366,1063.3264018017417
 01/05  16:00:00,3.0916666666666663,17.93460599666328,15.532429054513962,17.097010683605742,1426.9171512019318
 01/05  17:00:00,3.008333333333333,17.91641103143419,14.090858937243924,24.6460310445957,2056.958672916499
 01/05  18:00:00,2.158333333333333,17.909903644792816,13.791148841715396,33.10194094045393,2762.6892291352056
 01/05  19:00:00,1.0583333333333333,17.90764846402057,13.231723222251084,39.2336467928825,3274.441628947729
 01/05  20:00:00,0.8916666666666666,17.921568678735735,11.855722587637388,44.37540043721008,3703.572580440983
 01/05  21:00:00,0.1083333333333334,17.91118385626572,11.481718313093502,50.50113984856991,4214.827020858723
 01/05  22:00:00,-0.25,17.902282588100388,11.71838985244118,52.06951835729897,4345.723949865614
 01/05  23:00:00,-0.6416666666666667,17.900721759683794,11.51793923880822,53.1145551452146,4432.942759276763
 01/05  24:00:00,-1.0999999999999999,17.903745241082174,12.652966337457352,54.74769471540129,4569.2446488954265
 01/06  01:00:00,-0.8083333333333332,17.903374854816906,14.059955834445903,54.37272397443911,4537.949576828185
 01/06  02:00:00,-0.8916666666666666,17.897071729090012,14.228250012357272,57.196279713130544,4773.603644400174
 01/06  03:00:00,-1.0999999999999999,17.89822780546403,14.091752288422981,58.234720844920844,4860.2719801043795
 01/06  04:00:00,-1.45,17.895806991944422,14.076298613345536,60.836381554313164,5077.406680230633
 01/06  05:00:00,-1.3500000000000003,17.896182391292474,14.132561130166685,62.93559645095411,5252.607234029657
 01/06  06:00:00,-0.8083333333333332,17.898034362760328,14.186484899939693,60.30902738170107,5033.39368125768
 01/06  07:00:00,-0.8916666666666666,17.897267081827433,14.905780087559108,59.112846514947165,4933.56038137284
 01/06  08:00:00,-1.45,17.907401477937956,15.893470491175933,58.334086064638676,4868.565005058987
 01/06  09:00:00,-1.3500000000000003,17.924521039166567,19.028996802930454,45.18574332652624,3771.203828295822
 01/06  10:00:00,-0.8083333333333332,17.91091038243938,22.323731567819603,39.01856750900482,3256.4911038698233
 01/06  11:00:00,0.09999999999999998,17.91981253158558,24.164592969775324,33.271482095818385,2776.839140303952
 01/06  12:00:00,1.5333333333333334,17.93190445881444,24.998964807093742,21.308004314776294,1778.3668371801432
 01/06  13:00:00,3.1916666666666664,17.933832178357775,25.289102548716425,16.577857942032114,1383.5886439702408
 01/06  14:00:00,4.541666666666667,17.961327215128502,25.265666998543395,3.1104939404870944,259.60194062735764
 01/06  15:00:00,5.641666666666667,18.652151588039203,20.97076410607473,0.0,0.0
 01/06  16:00:00,6.45,18.958035159835394,17.771163635506426,0.0,0.0
 01/06  17:00:00,6.991666666666667,18.483333563738487,12.479349688511109,0.0,0.0
 01/06  18:00:00,5.2749999999999995,17.97086293352493,13.517153769307376,8.43200859636787,703.7357528691649
 01/06  19:00:00,1.625,17.916495754515882,16.043649201929075,24.481304989327956,2043.2106301819422
