Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.25542363141054053,0.5856461594989308,1.148543897471806,0.0,0.0,594727772.8447771,26545688.01559127,61498428.96878227,26389008.56547985,1500187724.068491,709160898.3946307,0.0,56052625.67385999,0.0,0.0,734974199.9999996,734974199.9999996,0.0,0.0,0.0
 July,0.10991024812316971,0.5781920502546982,0.7771543717102132,0.0,0.0,0.0,0.0,1074317.2951079314,0.0,702828772.582941,1074317.2951079314,366864712.5078089,36782742.78002393,0.0,0.0,298106999.9999999,298106999.9999999,0.0,0.0,0.0
 December,0.17467731882674534,0.5599656674166144,0.7393287859661393,0.0,11.000000000000002,10260482908.139204,656166882.8115861,2602872656.1872125,72541595.78788246,36194932578.24295,13592064042.92591,5485576056.546368,1542043394.5623252,0.0,0.0,15575249084.209106,15575249084.209106,0.0,0.0,0.0
