Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-25.0,8.822222222,0.0,539.1498879765395,0.0,18.608539189152253,-8.831578024477492,11.683754198223944,243.31802294733438,0.0,3234.882105252133,0.2078619586447246,0.0,2972.02689467457
 01/01  02:00:00,-24.0,8.822222222,0.0,539.1498879765395,0.0,18.60559674073752,-8.02702096585421,10.919478445071654,243.31802294733447,0.0,3277.3386970696997,1.7967410086393798,0.0,2906.4037873560264
 01/01  03:00:00,-24.0,8.827777778,0.0,539.1498879765395,0.0,18.60351676668855,-7.426568765737431,11.04093040751511,243.31802294733447,0.0,3278.2695230897634,0.20786195864472465,0.0,3087.4355123073105
 01/01  04:00:00,-26.0,8.827777778,0.0,539.1498879765395,0.0,18.598359478541802,-7.046312950582776,10.44584888705964,243.31802294733447,0.0,3183.598530742384,0.20786195864472468,0.0,4048.7897030009144
 01/01  05:00:00,-26.0,8.833333333,0.0,539.1498879765395,0.0,18.5907526907651,-7.338488343466894,10.210566037030864,243.31802294733447,0.0,3181.057208471078,0.20786195864472468,0.0,4154.148203536246
 01/01  06:00:00,-28.0,8.833333333,0.0,539.1498879765395,0.0,20.105854542452256,-7.128491270777821,9.87306182141568,243.31802294733447,0.0,3100.81191174307,18.658221983559436,0.0,7865.050291328202
 01/01  07:00:00,-30.0,8.838888889,0.0,539.1498879765395,0.0,20.261352357849432,-9.645654326676661,6.005845586884822,243.31802294733447,0.0,3000.8543418043696,14.08002169890659,0.0,8919.143134900944
 01/01  08:00:00,-31.0,8.844444444,0.0,539.1498879765395,0.0,20.26274429534154,-8.09762891256966,9.16475046957686,243.3180229473345,0.0,2960.5021126184647,12.160902311362257,0.0,8342.47532161878
 01/01  09:00:00,-29.0,8.85,0.0,539.1498879765395,0.0,20.264311658565305,-6.472744393861279,8.781641951825693,243.31802294733444,0.0,3064.6101356555073,16.237553292610524,0.0,6527.0615503391455
 01/01  10:00:00,-22.0,8.85,0.0,539.1498879765395,0.0,20.27517821080776,-4.101001559055474,8.382579696465244,243.31802294733447,0.0,3381.177129288249,40.33795697172049,0.0,2687.9946750146887
