Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 June,0.19866338305515757,0.016912377198290855,0.06288199978819546,0.0,165.49999999999997,0.0,773792099.9999982,0.0,0.0,0.0,0.0,773792099.9999982,773792099.9999982,0.0,0.0,0.0
 December,0.6252358202963558,0.011887522238765106,0.2347155619223804,0.0,0.0,1340854868.381196,1993369199.526731,1340854868.3811967,16065831.145535018,0.0,0.0,636448500.0,636448500.0,0.0,0.0,0.0
 December,0.37421134575333914,0.05144498419581997,0.1383677420277771,0.8333333333333333,3002.6666666666665,24214591149.40602,50108287828.09445,24214591149.40623,290133959.9372107,0.0,0.0,25603562718.74998,25603562718.74998,0.0,0.0,0.0
