Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,15.6,8.822222222,0.0,449.71410205278596,0.0,21.891155126692155,10.924871963898656,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  02:00:00,15.6,8.822222222,0.0,449.71410205278596,0.0,21.888409841469088,12.892491838044354,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  03:00:00,15.6,8.827777778,0.0,449.71410205278596,0.0,21.967771783139558,14.140289013724022,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  04:00:00,12.0,8.827777778,0.0,449.71410205278596,0.0,21.67257849655325,13.48943849919191,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  05:00:00,11.7,8.833333333,0.0,449.71410205278596,0.0,21.62534180530475,13.103185127519321,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  06:00:00,11.7,8.833333333,0.0,449.71410205278596,0.0,21.615283709597357,12.782492063123838,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  07:00:00,12.2,8.838888889,0.0,449.71410205278596,0.0,21.55975545469829,12.790183057705352,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  08:00:00,11.0,8.844444444,0.0,449.71410205278596,0.0,21.327845343264165,12.206979765078135,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  09:00:00,10.6,8.85,0.0,449.71410205278596,0.0,21.127670719331515,12.133602556067107,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  10:00:00,11.1,8.85,0.0,449.71410205278596,0.0,21.020868547801165,12.69124905536552,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  11:00:00,10.0,8.855555556,0.0,449.71410205278596,0.0,20.994534663100943,12.991951495796876,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  12:00:00,10.0,8.861111111,0.0,449.71410205278596,0.0,21.048651362631574,13.679261589307945,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  13:00:00,11.0,8.861111111,0.0,449.71410205278596,0.0,21.356677504499412,15.614050290244737,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  14:00:00,11.7,8.861111111,0.0,449.71410205278596,0.0,21.74862626311834,18.595923617658652,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  15:00:00,11.7,8.861111111,0.0,449.71410205278596,0.0,21.98203247125834,19.969297580615557,0.0,0.0,0.0,0.0,0.0,0.0
 01/01  16:00:00,9.4,8.861111111,0.0,449.71410205278596,0.0,22.100610871743868,19.778289946713112,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  17:00:00,9.0,8.861111111,0.0,449.71410205278596,0.0,22.07068442471046,18.02620058801781,0.0,0.0,0.0,0.0,199.99999999999994,0.0
 01/01  18:00:00,8.3,8.861111111,0.0,449.71410205278596,0.0,21.76085795156823,15.156609303294477,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  19:00:00,6.1,8.861111111,0.0,449.71410205278596,0.0,21.508960206897378,12.107506558694658,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  20:00:00,7.2,8.861111111,0.0,449.71410205278596,0.0,21.288348417443224,9.775840122482794,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  21:00:00,7.2,8.861111111,0.0,449.71410205278596,0.0,21.070046229260434,8.291832772062458,0.0,0.0,0.0,0.0,199.99999999999994,0.0
 01/01  22:00:00,6.7,8.866666667,0.0,449.71410205278596,0.0,20.927111268878697,7.69177494489016,0.0,0.0,0.0,0.0,199.99999999999997,0.0
 01/01  23:00:00,6.1,8.866666667,0.0,449.71410205278596,0.0,20.553787130197698,7.641502166508567,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  24:00:00,6.1,8.866666667,0.0,449.71410205278596,0.0,20.309295921213554,7.597597705008306,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  01:00:00,5.0,8.866666667,0.0,449.71410205278596,0.0,20.174651202879783,7.150353194268138,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  02:00:00,4.4,8.866666667,0.0,449.71410205278596,0.0,19.897718258913898,6.640719860403278,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  03:00:00,4.4,8.872222222,0.0,449.71410205278596,0.0,19.748608168856176,6.228608586917481,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  04:00:00,3.9,8.872222222,0.0,449.71410205278596,0.0,19.383200375252922,5.86519589176451,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  05:00:00,3.9,8.872222222,0.0,449.71410205278596,0.0,19.187221262688,5.6699816420092715,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  06:00:00,3.9,8.872222222,0.0,449.71410205278596,0.0,19.714291081079168,6.38241891852965,11.033798961332275,0.0,192.5143996826875,9.071081845423521,188.28835141978632,0.0
 01/02  07:00:00,3.9,8.872222222,0.0,449.71410205278596,0.0,19.746924100940003,6.40948956628171,10.595462770249508,0.0,189.5316401234725,6.320591784808438,188.7634971052031,0.0
 01/02  08:00:00,3.9,8.872222222,0.0,449.71410205278596,0.0,19.745956744319816,6.656915473966563,13.119964099603607,0.0,234.80841382607167,7.8206603546618885,186.08628059108358,0.0
 01/02  09:00:00,3.9,8.872222222,0.0,449.71410205278596,0.0,19.721281706451702,6.841510065829838,12.849651427368661,0.0,229.96690209524954,7.65953000174095,186.372947242892,0.0
 01/02  10:00:00,5.6,8.877777778,0.0,449.71410205278596,0.0,19.72559449575875,8.049266243639812,4.68687828388164,0.0,93.86929024587704,0.0,195.04040986359743,0.0
 01/02  11:00:00,5.6,8.877777778,0.0,449.71410205278596,0.0,19.721126966085002,9.382860661454053,4.405076981051834,0.0,88.21950979466969,0.0,195.3386081263402,0.0
 01/02  12:00:00,5.6,8.877777778,0.0,449.71410205278596,0.0,19.722147785515876,10.410646566950595,3.274675641848299,0.0,65.581734733538,0.0,196.5347832758785,0.0
 01/02  13:00:00,7.2,8.883333333,0.0,449.71410205278596,0.0,19.74433895121808,11.990287470009342,0.0,0.0,0.0,0.0,199.99999999999994,0.0
 01/02  14:00:00,7.8,8.883333333,0.0,449.71410205278596,0.0,19.72642328675267,12.957173729360125,0.09350026318031837,0.0,1.9169453737163749,0.0,199.90105930751074,0.0
 01/02  15:00:00,7.8,8.883333333,0.0,449.71410205278596,0.0,19.778613387614293,13.37381004284684,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  16:00:00,7.2,8.883333333,0.0,449.71410205278596,0.0,19.96655522983837,13.827290712791541,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  17:00:00,7.2,8.888888889,0.0,449.71410205278596,0.0,20.02160338665541,13.763681954608067,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  18:00:00,7.2,8.888888889,0.0,449.71410205278596,0.0,19.96447124557135,12.442547730135738,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  19:00:00,6.7,8.894444444,0.0,449.71410205278596,0.0,19.868849767042825,10.96752742365405,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  20:00:00,5.6,8.894444444,0.0,449.71410205278596,0.0,19.735000511941482,9.377341631934662,1.1019393926826386,0.0,22.071832771228003,0.0,198.83394289080275,0.0
 01/02  21:00:00,5.6,8.894444444,0.0,449.71410205278596,0.0,19.722888070171468,8.299854808181056,2.5009730117591826,0.0,50.09070681962397,0.0,197.3535047574871,0.0
 01/02  22:00:00,3.9,8.894444444,0.0,449.71410205278596,0.0,19.72063843854976,6.989663735996799,7.001649232797232,0.0,121.74249104140874,6.508850926684872,192.56496462709504,0.0
 01/02  23:00:00,3.9,8.894444444,0.0,449.71410205278596,0.0,19.259784752965835,5.483325290635381,0.0,0.0,0.0,0.0,200.0,0.0
 01/02  24:00:00,3.9,8.9,0.0,449.71410205278596,0.0,19.15527724321356,5.134416950199402,0.0,0.0,0.0,0.0,200.0,0.0
 01/03  01:00:00,3.9,8.9,0.0,449.71410205278596,0.0,18.940978885565574,4.907932714912743,0.0,0.0,0.0,0.0,200.0,0.0
 01/03  02:00:00,3.9,8.9,0.0,449.71410205278596,0.0,18.78097209762918,4.744698120963132,0.0,0.0,0.0,0.0,200.0,0.0
 01/03  03:00:00,3.9,8.905555556,0.0,449.71410205278596,0.0,18.686138950712945,4.67252167652487,0.0,0.0,0.0,0.0,200.0,0.0
 01/03  04:00:00,3.9,8.905555556,0.0,449.71410205278596,0.0,18.612911058937875,5.15071567056127,3.170422997069484,0.0,54.97298249011742,2.245933842912356,196.6363480819652,0.0
 01/03  05:00:00,3.9,8.905555556,0.0,449.71410205278596,0.0,18.661407931994464,5.345686684275634,4.610779666811455,0.0,79.87279224838059,3.2668762504024307,195.10820580747352,0.0
 01/03  06:00:00,3.9,8.905555556,0.0,449.71410205278596,0.0,19.70590991531376,7.370990036446388,26.033835710467066,0.0,457.7072871583663,18.445924916938992,172.3792205556161,0.0
 01/03  07:00:00,3.9,8.911111111,0.0,449.71410205278596,0.0,19.696997754225432,7.293665110996294,28.756765614336608,0.0,514.068227938171,17.103097477351966,169.50363239302325,0.0
 01/03  08:00:00,4.4,8.911111111,0.0,449.71410205278596,0.0,19.73457002303629,7.45762213983042,25.326407529554988,0.0,454.3252134283773,15.557958722382175,173.1492185168121,0.0
 01/03  09:00:00,4.4,8.911111111,0.0,449.71410205278596,0.0,19.730533895386092,7.66170846103112,24.303003398478978,0.0,436.0849713007526,14.929285541283182,174.23421729533086,0.0
 01/03  10:00:00,5.0,8.911111111,0.0,449.71410205278596,0.0,19.723231347690565,8.207003072734071,23.125995384921644,0.0,414.516275195601,15.949180947033172,175.48779063394323,0.0
 01/03  11:00:00,6.7,8.911111111,0.0,449.71410205278596,0.0,19.724187555197112,9.28097674070276,16.182410192935723,0.0,327.8234226648645,0.0,182.8759961076619,0.0
 01/03  12:00:00,6.7,8.911111111,0.0,449.71410205278596,0.0,19.723024476968863,10.346224873930078,14.248814465330192,0.0,288.6504799794934,0.0,184.9221005118241,0.0
 01/03  13:00:00,7.8,8.911111111,0.0,449.71410205278596,0.0,19.723148688379872,12.126273720033126,9.892702476767004,0.0,202.82186340773325,0.0,189.53167830389984,0.0
 01/03  14:00:00,7.8,8.911111111,0.0,449.71410205278596,0.0,19.602790913836643,11.978488991652334,9.35710528746536,0.0,191.83735263633554,0.0,190.09843988298346,0.0
 01/03  15:00:00,7.8,8.911111111,0.0,449.71410205278596,0.0,19.703420057567552,12.128320072339497,11.038810082378017,0.0,225.79059150179327,0.0,188.31888299927405,0.0
 01/03  16:00:00,7.8,8.911111111,0.0,449.71410205278596,0.0,19.769574848290585,12.097735158525664,10.226388100711462,0.0,209.58240792794155,0.0,189.17857676617365,0.0
 01/03  17:00:00,7.2,8.911111111,0.0,449.71410205278596,0.0,19.726067651739996,11.535569711583651,9.718497437807976,0.0,198.04075097506276,0.0,189.71601968009992,0.0
 01/03  18:00:00,7.2,8.911111111,0.0,449.71410205278596,0.0,19.72385839787353,10.941196994121277,9.070924963495454,0.0,184.75893399631707,0.0,190.40127196566732,0.0
 01/03  19:00:00,6.7,8.911111111,0.0,449.71410205278596,0.0,19.72337639470675,9.997502331786446,10.211198996741805,0.0,206.8623350436641,0.0,189.1946496670825,0.0
 01/03  20:00:00,6.7,8.911111111,0.0,449.71410205278596,0.0,19.717918079910383,9.495650023110372,12.038496334570404,0.0,243.85860196095825,0.0,187.2610287569479,0.0
 01/03  21:00:00,6.7,8.911111111,0.0,449.71410205278596,0.0,19.71332630249032,9.22326802499682,12.925825110859497,0.0,261.8298523494715,0.0,186.32206965025122,0.0
