Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,672772031.6923975,509660391.82428026,6106639.868117536,0.0,0.0,157004999.99999964,157004999.99999964,0.0,0.0,0.0
 July,104257799.99999999,0.0,0.0,0.0,0.0,104257799.99999999,104257799.99999999,0.0,0.0,0.0
 December,15077476022.68049,7907459079.290083,94745453.33267654,0.0,0.0,7075271490.057943,7075271490.057943,0.0,0.0,0.0
