Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.4848220337912666,0.403754733465541,0.6135788547552575,0.16666666666666666,0.0,1499494960.9003682,1901601383.100496,1499494960.900367,17966622.20012699,0.0,0.0,384139800.00000024,384139800.00000024,0.0,0.0,0.0
 August,0.2596501100735221,0.2900540094030447,0.3297925667171751,0.0,141.16666666666666,0.0,644690700.0000006,0.0,0.0,0.0,0.0,644690700.0000006,644690700.0000006,0.0,0.0,0.0
 December,0.35156052002178245,0.3953154811126093,0.5132050330608491,3.6666666666666665,3442.833333333331,14091854804.069376,52713078615.564255,14091854804.069262,168845536.64104033,0.0,0.0,38452378274.85358,38452378274.85358,0.0,0.0,0.0
