Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.5976316575775567,0.5782058214376504,0.8353584401763583,0.0,0.0,880235389.7379212,1511800178.5614774,880235389.737922,10546788.82355614,0.0,0.0,621018000.0000026,621018000.0000026,0.0,0.0,0.0
 August,0.2218805638002948,0.2966364361964589,0.3007370082925033,0.0,100.0,0.0,143602199.99999976,0.0,0.0,0.0,0.0,143602199.99999976,143602199.99999976,0.0,0.0,0.0
 December,0.3736938186206327,0.33970999451938755,0.4820799730266225,0.0,1883.666666666667,13154382169.885992,34258103270.491196,13154382169.885994,157612943.6143749,0.0,0.0,20946108156.990673,20946108156.990673,0.0,0.0,0.0
