Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 August,46854900.000000104,0.0,0.0,0.0,0.0,46854900.000000104,46854900.000000104,0.0,0.0,0.0
 December,670786906.644316,365890190.037031,4384016.607285414,0.0,0.0,300512699.9999997,300512699.9999997,0.0,0.0,0.0
 December,9405070934.598217,4729332467.972457,56665832.11445729,0.0,0.0,4619072634.511421,4619072634.511421,0.0,0.0,0.0
