Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,10.0,17.878615614470746,21.492150574211607,298.5645342553819,0.0,0.0,0.0
 01/01  02:00:00,10.0,18.12504604581424,49.97697358757694,693.9793148475723,0.0,0.0,0.0
 01/01  03:00:00,10.6,18.260998696827468,50.232900872959,706.6138072631705,0.0,0.0,0.0
 01/01  04:00:00,10.6,18.057596170265835,50.06218151488668,706.5448936411851,0.0,0.0,0.0
 01/01  05:00:00,11.1,18.06808008036006,45.77012609607186,648.8749993892369,0.0,0.0,0.0
 01/01  06:00:00,11.1,18.093529336918323,53.66736363830278,761.5535840348199,0.0,0.0,0.0
 01/01  07:00:00,11.1,20.287376781927268,184.85454784679956,2623.9819505226774,0.0,0.0,0.0
 01/01  08:00:00,11.1,20.861172122371975,142.90823592690845,2099.3765107425997,0.0,0.0,0.0
 01/01  09:00:00,11.1,20.796320995835593,127.71002540385328,1893.8290782421157,0.0,0.0,0.0
 01/01  10:00:00,11.1,20.686806246080014,120.53590670732244,1782.0877161994383,0.0,0.0,0.0
 01/01  11:00:00,11.1,20.66584023816118,140.01970133494734,2066.741621037843,0.0,0.0,0.0
 01/01  12:00:00,12.2,21.076188591962385,127.15816816864393,1904.3574493287435,0.0,0.0,0.0
 01/01  13:00:00,11.7,20.691254470145946,122.8480089491281,1845.3505169164955,0.0,0.0,0.0
 01/01  14:00:00,12.2,20.684366360437068,75.24949163831764,1130.1561122015878,0.0,0.0,0.0
 01/01  15:00:00,12.2,20.864733963010163,82.14735741388547,1234.4953545542007,0.0,0.0,0.0
 01/01  16:00:00,11.1,21.017211026423706,110.11216721620288,1639.2097231293699,0.0,0.0,0.0
 01/01  17:00:00,10.0,20.58290100233076,110.75930160243405,1629.8875949449218,0.0,0.0,0.0
 01/01  18:00:00,9.4,20.486901201562397,142.2009658857539,2053.4216439531638,0.0,99.54572134179496,0.0
 01/01  19:00:00,9.4,20.913410434937067,163.01469251950437,2343.767776102165,0.0,84.84239016426787,0.0
 01/01  20:00:00,8.9,20.86081699277969,156.59524706619402,2256.0370490603323,0.0,89.37724517303111,0.0
 01/01  21:00:00,8.3,20.65215325616152,149.28913613198836,2130.738592977999,0.0,94.5384626030316,0.0
 01/01  22:00:00,7.8,20.518915782681667,169.5936750329135,2399.8984586396723,0.0,80.19483423120603,0.0
 01/01  23:00:00,8.3,18.039999842704074,13.064729791848228,185.08973641939227,0.0,190.77075180938726,0.0
 01/01  24:00:00,7.8,18.273968985147086,75.8376921328633,1023.5527564049102,0.0,146.42637895701506,0.0
