Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,6.925000000000002,18.31336203020904,8.581581961079548,18.60680402831673,36.57345388701452,3052.4218295141022
 01/01  02:00:00,8.008333333333333,18.311947146854006,10.723397603868465,18.479454435376873,33.88569949821726,2828.101747684203
 01/01  03:00:00,7.799999999999998,18.309178098767383,11.437440992877711,18.358652652817465,31.597813125472285,2637.1546654319004
 01/01  04:00:00,7.799999999999998,18.308766091038247,11.30659388128992,17.899072936886263,31.682151032275566,2644.1935102885323
 01/01  05:00:00,7.45,18.3092772865003,10.55217745852835,17.97270655223737,31.98846279247762,2669.758301253205
 01/01  06:00:00,7.2,18.30868364945486,10.08485240574552,18.20845910528405,32.43234226233796,2706.804498411956
 01/01  07:00:00,6.908333333333334,18.30804177064097,9.76633844090392,18.08732220725555,33.721169032052764,2814.37002882352
 01/01  08:00:00,6.3500000000000005,18.308255590765018,9.116571248986078,18.04898757182626,34.606881200862965,2888.2915995642707
 01/01  09:00:00,6.1000000000000005,18.310425044145944,9.529420423381747,18.095569122628266,31.17083766460873,2601.519277496349
 01/01  10:00:00,6.45,18.319861431255145,11.284588384054267,17.926512938293957,25.498041784111365,2128.0675211076577
 01/01  11:00:00,6.991666666666667,18.31598797470018,12.925012970557303,17.625350462839524,21.17621277508098,1767.3675103472435
 01/01  12:00:00,7.2,18.322173809553636,14.305277496010866,17.68405927602353,13.682051307982428,1141.9045139689613
 01/01  13:00:00,7.55,18.384384940164125,15.287552934275965,17.177030102153676,2.1014892521503827,175.39037159491843
 01/01  14:00:00,8.091666666666667,18.58773020208227,12.775948221411975,15.384814083708944,0.0,0.0
 01/01  15:00:00,7.658333333333334,18.33065121966019,13.153287356524288,17.29692677004476,5.430261066558984,453.20979174488957
 01/01  16:00:00,7.2,18.323944428548216,11.714246660383544,17.935450147665073,8.604230861322536,718.1094295446027
 01/01  17:00:00,6.908333333333334,18.314571900823164,10.099246431651325,18.1559344796713,16.02835373294298,1337.7270021243476
 01/01  18:00:00,6.058333333333334,18.31028964033703,8.832305453720078,17.923974301908512,24.377306162292726,2034.5308841872957
 01/01  19:00:00,5.25,18.30942761837188,8.3613014425416,17.33963771029348,29.547912504207417,2466.069882900464
 01/01  20:00:00,5.0,18.309281055164373,8.232035764845646,17.32111383631695,31.672448394351065,2643.383727764406
 01/01  21:00:00,4.650000000000001,18.309141445249896,7.83567607288354,17.3868289951919,32.46209408720482,2709.2875868282713
 01/01  22:00:00,4.3999999999999995,18.307971310920937,7.220784096350783,17.175590902080884,34.441873007903524,2874.5200096074127
 01/01  23:00:00,4.3999999999999995,18.307715929840246,7.146299592979585,16.800383071815258,36.66972899871883,3060.4569539383083
 01/01  24:00:00,4.75,18.307454050325976,7.410824733942608,16.82813085148163,38.296227898871415,3196.2046129875166
 01/02  01:00:00,4.650000000000001,18.307072370102972,7.820178588846101,16.630420969730967,39.555061637150516,3301.2669238735084
 01/02  02:00:00,4.3999999999999995,18.306882884703366,8.001408630381423,16.553110254886462,40.90662823383955,3414.0687225912516
 01/02  03:00:00,4.108333333333333,18.30694094605114,8.04860784937865,16.663288491040753,41.49658501224534,3463.306537385523
 01/02  04:00:00,3.899999999999999,18.306973182507246,7.7809550356713535,16.880353079658573,41.627768398232526,3474.2551076871932
 01/02  05:00:00,3.5500000000000003,18.306474724431343,7.436952861869101,17.018896172382902,42.21710385243314,3523.4410667400593
 01/02  06:00:00,3.3000000000000003,18.306046087826235,7.097832720037386,16.883706949994465,43.55627381114807,3635.2082415887617
 01/02  07:00:00,2.658333333333333,18.306053432026292,6.851971031516037,16.842100255799192,44.57937484407537,3720.5962920680336
 01/02  08:00:00,2.1999999999999997,18.305586151150923,6.266701559003569,16.712143656795774,45.827421593295696,3824.758320443671
 01/02  09:00:00,1.9083333333333332,18.306729121895682,6.691940077536986,16.647512301180885,44.86001124042999,3744.018216205562
 01/02  10:00:00,1.9916666666666671,18.309022104074177,7.716695068186554,16.519383709772214,41.762901282783034,3485.533303286697
 01/02  11:00:00,2.5500000000000003,18.31895350133202,9.844378784234395,16.349590874382642,32.229350465619895,2689.8627954645485
 01/02  12:00:00,3.0916666666666663,18.317935750868113,12.072309209828505,16.12357914627228,22.322353777971585,1863.0244813222114
 01/02  13:00:00,3.9416666666666664,18.31893374885016,13.059709348841677,16.148598388653774,15.98063383074456,1333.744297301808
 01/02  14:00:00,4.3999999999999995,18.32138773899913,13.693800308165208,16.906465170634302,11.472761558515662,957.517108835522
 01/02  15:00:00,4.108333333333333,18.321188070983418,12.864245060790546,17.005263366024987,12.489998303240013,1042.41572560201
 01/02  16:00:00,3.899999999999999,18.321932195850923,10.93763766169514,16.635586003748656,20.718676577519272,1729.1815221836785
 01/02  17:00:00,3.2583333333333333,18.31097496007286,9.105917172054182,16.89577259784777,27.219421352357802,2271.733924265183
 01/02  18:00:00,2.8000000000000003,18.31047180052876,7.75018213075068,17.434848275529166,31.737564140348752,2648.818290361159
 01/02  19:00:00,2.4499999999999997,18.308480515158553,7.747712475740921,17.143996820650468,33.71395201774723,2813.7676965396136
 01/02  20:00:00,1.2666666666666668,18.310207926253657,7.627552601369533,17.06932995631241,34.6133234514155,2888.8292700363722
