Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-0.6,8.822222222,0.0,449.71410205278596,0.0,19.50752152427662,0.5781698837063034,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  02:00:00,-1.1,8.822222222,0.0,449.71410205278596,0.0,19.11780410386936,0.4611148730499668,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  03:00:00,-1.1,8.827777778,0.0,449.71410205278596,0.0,18.728494121690506,0.37894854442618564,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  04:00:00,-1.1,8.827777778,0.0,449.71410205278596,0.0,18.62519755169516,-0.3240160794456466,0.0,0.0,0.0,0.0,200.0,0.0
 01/01  05:00:00,-1.7,8.833333333,0.0,449.71410205278596,0.0,18.560228918869292,-0.47584267152392934,5.153633830775842,0.0,90.0202431920248,0.004250948430086631,194.54644680818862,0.0
 01/01  06:00:00,-2.8,8.833333333,0.0,449.71410205278596,0.0,19.702114733522453,3.0621424778211965,45.05777588105349,0.0,792.6288905850553,0.037165729592836295,152.31998539138232,0.0
 01/01  07:00:00,-2.8,8.838888889,0.0,449.71410205278596,0.0,19.7062305694064,2.6468505005842156,44.89680679208921,0.0,792.1593107403071,1.641938744545552,152.4688195864248,0.0
 01/01  08:00:00,-1.1,8.844444444,0.0,449.71410205278596,0.0,19.734671766423038,2.8832274613683833,40.58720004482836,0.0,728.9491424363098,0.03347812067397008,157.0508288067717,0.0
 01/01  09:00:00,-0.6,8.85,0.0,449.71410205278596,0.0,19.724746081452,4.844550187692903,31.473107436059323,0.0,567.77702137146,0.025960397709555806,166.69533584843902,0.0
 01/01  10:00:00,1.1,8.85,0.0,449.71410205278596,0.0,19.722798324480202,9.693629291587806,16.466381924102762,0.0,301.5228109034618,0.013582166884104718,182.5754015178644,0.0
