Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,0.8083333333333332,19.330628855024525,19.508804249072092,13.501054110419632,1126.798481089805
 01/01  02:00:00,0.8916666666666666,19.329904575332566,20.468122294981132,19.19445771561205,1601.9701589524184
 01/01  03:00:00,1.45,19.294544709705633,21.888813193428778,21.830730253273135,1821.9935635607083
 01/01  04:00:00,1.7,19.292730109145207,21.81594187270852,25.178616002058703,2101.4082333887764
 01/01  05:00:00,1.7,19.30279707901684,20.706867251542345,28.477343300018934,2376.720137072091
 01/01  06:00:00,1.7,19.301753720847163,20.737355310246926,31.11276070626397,2596.672172380409
 01/01  07:00:00,1.3500000000000003,19.298914708178234,20.748058908917177,33.404474570989244,2787.938697256564
 01/01  08:00:00,0.8083333333333332,19.298229072452912,20.815672187418347,35.68797362590909,2978.519613799066
 01/01  09:00:00,0.8916666666666666,19.29894307168467,21.778381647575042,34.58431621515813,2886.408325013257
 01/01  10:00:00,1.7416666666666665,19.29175370582005,21.973806199813918,32.18153675830376,2685.8722616633754
 01/01  11:00:00,2.5500000000000003,19.303034083580673,21.999228398845123,22.632506045370658,1888.9098011612095
 01/01  12:00:00,3.4416666666666664,19.326529414363687,23.105064554970948,15.181939316526119,1267.0852232683562
 01/01  13:00:00,4.541666666666667,19.345243924870616,25.140529750766728,9.008534901475935,751.852659859614
 01/01  14:00:00,5.3500000000000005,19.34693837760949,25.156870992116154,5.812607303452546,485.120422978459
 01/01  15:00:00,4.8999999999999995,19.34178219895593,24.395781420455922,6.862818900396594,572.7711221446939
 01/01  16:00:00,4.3999999999999995,19.336346778835914,23.7646702472246,10.232627004306176,854.0154325514621
 01/01  17:00:00,4.3999999999999995,19.329720428574348,22.946604457838706,13.030132643352333,1087.4953578326001
 01/01  18:00:00,3.7583333333333333,19.320426050469692,22.549770074056827,16.758081989078125,1398.6301496783447
 01/01  19:00:00,2.3666666666666667,19.303005113622575,22.21884139094881,21.478470380389876,1792.59394139288
 01/01  20:00:00,1.9916666666666671,19.287439235914274,21.953523523136777,24.384331249814363,2035.117198254639
 01/01  21:00:00,2.5500000000000003,19.30125789259065,21.42147133982128,25.884878963860785,2160.35296659997
 01/01  22:00:00,2.4499999999999997,19.305641175768535,19.924485226595657,28.212924580194407,2354.6517408244194
 01/01  23:00:00,2.1999999999999997,19.306976769639114,19.01289699534379,30.839802989824232,2573.8911111558145
 01/01  24:00:00,1.5583333333333336,19.319023217538557,20.26556869654582,33.640546442008365,2807.641264442565
 01/02  01:00:00,1.45,19.2964084517637,21.133564001066834,35.85763768482501,2992.6797825028148
 01/02  02:00:00,1.3500000000000003,19.31369816691642,20.42535428920183,39.72183107869032,3315.1855077027685
 01/02  03:00:00,0.8083333333333332,19.297953973019517,19.153298919989414,43.09246013433468,3596.49833477203
 01/02  04:00:00,0.6,19.295263783475864,19.08396802653042,46.27345142431466,3861.983986825159
 01/02  05:00:00,1.2416666666666667,19.295949406983873,18.224437324405017,47.99571055257158,4005.7237980940613
 01/02  06:00:00,1.3500000000000003,19.297806580772228,18.334412126605503,47.1638574621305,3936.2973080487063
 01/02  07:00:00,1.45,19.297413595417826,18.556457265633608,45.976878657805855,3837.232012638431
 01/02  08:00:00,1.9916666666666671,19.298430288894373,18.750141519547736,44.684340931176,3729.3567656239225
 01/02  09:00:00,2.841666666666667,19.29989844720455,19.428391582059515,41.34948952175263,3451.029942246598
 01/02  10:00:00,3.3000000000000003,19.298450380221766,19.06656049242204,41.529994580286576,3466.094901183998
 01/02  11:00:00,3.65,19.29962876801534,18.33579513794535,43.48934398062118,3629.6222754293426
 01/02  12:00:00,4.541666666666667,19.299693826868246,17.691002707708254,44.4018151927682,3705.77715692796
 01/02  13:00:00,5.3500000000000005,19.300429758003265,17.42797655469473,44.97683495414528,3753.7683277222663
 01/02  14:00:00,5.6000000000000005,19.29926315285094,17.175608715214242,46.26668679482251,3861.4194105947004
 01/02  15:00:00,5.891666666666666,19.301930794975107,17.33291073261623,44.725118759447156,3732.7600846968085
 01/02  16:00:00,6.1000000000000005,19.301386887375358,17.513965401137444,43.14228279803703,3600.656536148346
 01/02  17:00:00,6.1000000000000005,19.30209158159335,17.471845395023436,42.89338245991814,3579.883304618325
 01/02  18:00:00,6.45,19.302429493932166,17.433602641148635,42.251845325113976,3526.3405913495767
 01/02  19:00:00,6.700000000000002,19.30031876716395,16.918406361750886,44.78040045611194,3737.3738971683756
 01/02  20:00:00,6.991666666666667,19.303371439378807,17.091273125176855,43.67695192258842,3645.280041283783
 01/02  21:00:00,7.55,19.299883605284105,16.9243742708079,45.41895723620413,3790.667869921375
 01/02  22:00:00,7.45,19.298207239933205,16.378528021266963,50.54641566292548,4218.6057420184725
 01/02  23:00:00,7.2,19.296558520693562,16.169961560370364,53.52444874013276,4467.152494041529
 01/02  24:00:00,6.908333333333334,19.31907379066151,17.055795601915246,44.62133711898071,3724.098465101318
 01/03  01:00:00,6.058333333333334,19.304073218254803,17.14138902231304,48.10763199685898,4015.064766020936
 01/03  02:00:00,5.6000000000000005,19.295598964368548,16.868779143499392,54.61175569266501,4557.899172972782
 01/03  03:00:00,5.6000000000000005,19.293896604876938,16.41979469185013,56.1877379597918,4689.430711939981
 01/03  04:00:00,5.6000000000000005,19.29265599433585,15.864790458421211,60.537648825309155,5052.474435493256
 01/03  05:00:00,6.241666666666667,19.289014374856873,15.395626581357996,67.21504230124702,5609.769944776414
 01/03  06:00:00,6.700000000000002,19.314786873661593,16.265446003547154,57.28297108477663,4780.838909520622
 01/03  07:00:00,6.991666666666667,19.29600814177525,16.719923861010205,51.89803971406692,4331.412335886961
 01/03  08:00:00,7.2,19.294564723718917,16.075603190212025,57.32899844718876,4784.680354909285
 01/03  09:00:00,7.55,19.317334978499776,16.98536926447638,48.97438736452434,4087.404201429019
 01/03  10:00:00,8.091666666666667,19.29679374852711,17.301869021869525,48.65841735410108,4061.0333325396
 01/03  11:00:00,8.65,19.302990723536613,17.580159179577713,46.63396027385605,3892.072068893445
 01/03  12:00:00,8.9,19.303290913453058,18.12709526210322,41.07335626722616,3427.983850494497
 01/03  13:00:00,9.541666666666666,19.30192405244472,18.02124417133912,42.41895347459008,3540.2874437558694
 01/03  14:00:00,10.0,19.30372959594214,18.09787260775121,41.71727593376141,3481.725409950644
 01/03  15:00:00,10.350000000000001,19.304793037386307,18.461416258585025,39.214893158571606,3272.876449926623
 01/03  16:00:00,10.25,19.30380566292786,18.51634173571804,39.127187131413095,3265.5565016191536
 01/03  17:00:00,10.0,19.303721962678495,18.209644204813756,39.976809056461484,3336.465979265516
 01/03  18:00:00,9.65,19.318633785272063,19.079086054822074,31.667499092053532,2642.9706588095155
 01/03  19:00:00,9.75,19.309709451055845,19.89461908769227,26.700440687024344,2228.419778522933
