Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,11.033333333333333,15.706023814182975,7.884881702298401,17.66096432104756,0.0,0.0
 01/01  02:00:00,11.908333333333331,15.28204827595753,9.038647272028435,17.237785443827256,0.0,0.0
 01/01  03:00:00,11.35,14.872535132751922,8.882236185026253,17.120472212128636,0.0,0.0
 01/01  04:00:00,11.450000000000001,14.738538753987902,8.213228648267206,17.16802163570475,0.0,0.0
 01/01  05:00:00,11.700000000000001,14.54205943233111,8.310365000893444,16.897698333231407,0.0,0.0
 01/01  06:00:00,11.700000000000001,14.304340930074972,8.669319885210736,16.730533459227598,0.0,0.0
 01/01  07:00:00,11.991666666666665,14.233624455415312,9.025355892976176,16.798167990049038,0.0,0.0
 01/01  08:00:00,12.200000000000001,14.332511453189241,9.147613612090424,16.856353232898545,0.0,0.0
 01/01  09:00:00,11.558333333333332,15.961527806897093,10.27352219702524,16.543872738631322,0.0,0.0
 01/01  10:00:00,11.741666666666667,16.521752064722754,11.657338209321987,16.4130230964219,0.0,0.0
 01/01  11:00:00,12.841666666666669,17.91207460012976,13.569865562196172,16.784006606363953,0.0,0.0
 01/01  12:00:00,13.65,19.176535544219007,17.83781623425107,16.969110831486798,0.0,0.0
 01/01  13:00:00,14.891666666666666,20.01503280806337,19.58052158809888,16.84365698928848,0.0,0.0
 01/01  14:00:00,15.599999999999996,20.95708639073093,19.43883099479663,16.873338568453452,0.0,0.0
 01/01  15:00:00,15.599999999999996,21.608911180196824,18.722111355198006,16.880476860286134,0.0,0.0
 01/01  16:00:00,15.25,21.710032634502863,16.477206136997015,16.85120573975277,0.0,0.0
 01/01  17:00:00,14.008333333333333,21.33968936360407,13.883467488546048,16.72557700385645,0.0,0.0
 01/01  18:00:00,11.375,20.6794018600941,11.775581593356309,16.46408208245695,0.0,0.0
