Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),LIVING:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),CRAWLSPACE:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 03/25  15:00:00,3.5416666666666665,2.5166666666666666,12.15083102164727,0.0,0.0,24.842070637744964,16.15714322319036,8.06077253153749,0.0,0.0
 03/25  16:00:00,4.116666666666666,2.975,8.181507566251708,0.0,0.0,25.265852394067863,14.46242665428222,8.722956868375872,27.539264394854616,2298.4280365563413
 03/25  17:00:00,4.7250000000000005,3.6,7.960103951452774,0.0,0.0,24.902282686950073,10.979992412365474,8.003917481299037,0.0,0.0
 03/25  18:00:00,4.808333333333334,3.891666666666667,7.499431680757403,0.0,0.0,25.21452552003565,11.011736780496243,8.565163758005296,41.29572638629157,3446.542868949898
 03/25  19:00:00,3.783333333333333,3.8083333333333336,0.0,0.0,0.0,25.21661466845666,8.361821015279284,7.636025143216243,0.0,0.0
 03/25  20:00:00,2.15,3.3083333333333336,0.0,0.0,0.0,24.962476957916596,7.882456102581997,7.953934900619636,37.44597757540564,3125.242689185734
 03/25  21:00:00,0.7000000000000001,3.391666666666667,0.0,0.0,0.0,24.919673708170276,6.250346638971528,7.188166982005499,8.95229814676282,747.159138207608
 03/25  22:00:00,-0.5,3.3083333333333336,0.0,0.0,0.0,25.925692385097253,6.163970724999245,7.395580025195801,46.0100440798158,3840.0
 03/25  23:00:00,-1.2333333333333334,2.8083333333333336,0.0,0.0,0.0,25.074989436464534,4.390822815468833,7.6337724798310616,45.937254471361975,3833.9249765556015
 03/25  24:00:00,-1.1666666666666667,2.6,0.0,0.0,0.0,25.803269671497162,3.2559429944783194,6.740135838790166,0.0,0.0
 03/26  01:00:00,-1.5250000000000001,2.308333333333333,0.0,0.0,0.0,25.195229591865782,3.3927455431686604,8.040162847796447,50.55833235068616,4219.600309224745
 03/26  02:00:00,-2.191666666666667,2.6833333333333336,0.0,0.0,0.0,25.400917575815864,2.40200868060264,6.788896339726748,0.0,0.0
 03/26  03:00:00,-2.1666666666666665,3.1,0.0,0.0,0.0,25.798113739822814,4.010394055889452,7.6933055335527625,64.96375443889043,5421.877375570164
 03/26  04:00:00,-2.1166666666666667,3.1,0.0,0.0,0.0,25.399707771050995,3.5952271803083797,7.390575514703463,51.92122481213469,4333.347365038983
 03/26  05:00:00,-2.025,3.6833333333333336,0.0,0.0,0.0,25.212145671424192,2.7354860790167996,6.548602879275627,37.45193752749483,3125.740107010041
 03/26  06:00:00,-1.9583333333333333,3.516666666666667,7.318868296636322,0.0,0.0,25.565374546721426,3.0919943550105393,6.341110782455505,20.82095090052785,1737.7173410077514
 03/26  07:00:00,-2.058333333333333,3.6833333333333336,27.77047670269808,0.0,0.0,25.70752110866398,4.855089130497295,6.981271890916054,51.37963707420605,4288.146432172277
 03/26  08:00:00,-2.216666666666667,3.516666666666667,15.775497841825691,0.0,0.0,25.319750724198826,6.429782009816122,6.674406588755017,48.44105017544703,4042.8918596780727
 03/26  09:00:00,-2.125,3.6833333333333336,29.42683084038583,0.0,0.0,25.047864859628703,7.558108635636505,6.053786837879998,14.934068902403183,1246.3979492335623
 03/26  10:00:00,-1.0083333333333335,4.1000000000000005,37.39824712200337,0.0,0.0,25.59598567878749,11.781721580753173,6.068746063490654,17.253766529930925,1440.0
 03/26  11:00:00,1.5083333333333335,5.033333333333333,15.372102981987496,0.0,0.0,25.156992573503953,12.745957435985856,6.404597649774705,39.919681199714205,3331.6980862044043
 03/26  12:00:00,3.5,5.7,6.309737617559025,0.0,0.0,25.705224162567433,9.516492855266257,6.393759922884971,0.0,0.0
 03/26  13:00:00,4.5249999999999995,6.283333333333334,12.410544684337857,0.0,0.0,25.11135410789177,9.892506132410892,7.109903367787432,43.385883966522066,3620.9874987824987
 03/26  14:00:00,5.308333333333334,7.283333333333334,8.495560498666999,0.0,0.0,25.121822060501,9.437017363354231,6.918559019003496,0.0,0.0
 03/26  15:00:00,5.308333333333333,7.408333333333334,7.613011083703378,0.0,0.0,25.341850378591925,9.705622059980966,7.231745259699628,28.809045757179153,2404.404036554682
 03/26  16:00:00,5.333333333333333,6.616666666666667,3.800083626173484,0.0,0.0,25.02606486006451,9.728916183775448,7.359535071620267,28.948373518299864,2416.032336709653
 03/26  17:00:00,5.266666666666667,6.2,20.806406444680963,0.0,0.0,24.856454701001425,8.805823550335987,7.138268456712219,0.0,0.0
 03/26  18:00:00,4.983333333333333,5.558333333333334,6.36303175019853,0.0,0.0,25.71397329525246,9.633308761040334,7.87886165432442,45.10231279565058,3764.24071306805
 03/26  19:00:00,4.608333333333334,5.1000000000000005,0.0,0.0,0.0,24.865451022683207,7.867969623086516,7.279798055459758,2.9199883601330083,243.70233776475973
 03/26  20:00:00,3.35,4.808333333333334,0.0,0.0,0.0,25.210227742859605,7.945672586987438,7.281845441142426,28.75627754988487,2400.0
 03/26  21:00:00,2.3666666666666667,4.016666666666667,0.0,0.0,0.0,25.170934476189345,7.610568919586086,7.433367593555409,41.50506608927575,3464.0143683917327
 03/26  22:00:00,2.9,4.825,0.0,0.0,0.0,24.973440187594353,6.724379753946411,7.213457570669214,43.09307602836984,3596.5497373112435
 03/26  23:00:00,3.108333333333333,5.058333333333334,0.0,0.0,0.0,25.074732323136526,6.079494537657645,6.33599103198879,0.0,0.0
 03/26  24:00:00,2.841666666666667,4.6000000000000005,0.0,0.0,0.0,25.840877147910337,6.847028813592505,7.498647884875709,45.16249452007528,3769.263482039754
 03/27  01:00:00,1.575,4.308333333333334,0.0,0.0,0.0,25.227900775890348,6.111395596546203,7.210990223371585,57.68833909728672,4814.670939008322
 03/27  02:00:00,0.17500000000000002,4.683333333333333,0.0,0.0,0.0,25.382449661997384,4.64026353129963,6.055986801593399,0.22833615333455146,19.056943898676398
 03/27  03:00:00,-0.43333333333333335,5.1000000000000005,0.0,0.0,0.0,25.725822497330437,4.85286893381164,6.142534602568754,49.53653561268093,4134.321115248458
 03/27  04:00:00,-0.19166666666666665,4.2250000000000005,0.0,0.0,0.0,25.50421933095089,4.275524143257753,6.61339699831198,51.919837917804394,4333.2316147862975
 03/27  05:00:00,-0.016666666666666663,3.6,0.0,0.0,0.0,25.32566401139087,3.810913525471855,7.06573601177282,51.73989752928162,4318.213783229152
 03/27  06:00:00,-0.15833333333333333,2.725,4.2696286122563825,0.0,0.0,25.300082925324315,2.7637154980002574,6.599184586627241,1.2413385425111665,103.6021611927559
 03/27  07:00:00,-0.19999999999999998,2.1,17.455419274467438,0.0,0.0,25.741777152303012,4.1343162470948185,8.136224383701888,48.604249864147924,4056.5125118018636
 03/27  08:00:00,0.3833333333333333,3.266666666666667,33.63880281991005,0.0,0.0,25.25647988851772,5.50497124196193,7.2399379435189815,31.7992434239074,2653.966045674201
 03/27  09:00:00,1.6166666666666665,3.8083333333333336,41.09338036919091,0.0,0.0,25.038566788492478,8.58535047981256,6.567541472181543,0.0,0.0
 03/27  10:00:00,3.1916666666666664,4.4750000000000005,27.142609833307905,0.0,0.0,25.69426258317773,13.015206935133932,7.626417400321393,46.88014551725931,3912.6186985169365
 03/27  11:00:00,4.833333333333333,5.45,17.24990827756604,0.0,0.0,25.22298220879708,13.12651165983551,7.5042348966008205,42.62369052494245,3557.374805636881
 03/27  12:00:00,5.791666666666667,5.7,7.4053090883604185,0.0,0.0,25.511871862310517,11.687724869680046,7.453315880663137,0.0,0.0
 03/27  13:00:00,6.233333333333333,6.575,10.754837811338922,0.0,0.0,25.07749781819192,11.634302267770193,7.869236535886007,39.71966693835786,3315.004888469666
 03/27  14:00:00,6.341666666666666,5.9750000000000005,9.751942355794101,0.0,0.0,24.972495046477132,11.51098012565866,7.88709805182113,28.801495062144426,2403.773855264635
 03/27  15:00:00,6.416666666666667,5.45,7.378558439519114,0.0,0.0,25.368084931136067,10.903308516808258,7.593532075245082,0.0,0.0
 03/27  16:00:00,6.5,5.7,10.777307426313302,0.0,0.0,25.04245270768593,10.959205843140461,8.168996606879558,40.88847273404804,3412.5534638995086
 03/27  17:00:00,6.325,5.991666666666667,8.456607301804056,0.0,0.0,25.111451952577898,9.336020672199721,7.598096044553446,0.0,0.0
 03/27  18:00:00,6.0249999999999995,4.9750000000000005,2.81197128505641,0.0,0.0,25.059407038714202,9.537104710539564,8.160657289417552,38.17636901588964,3186.201186130294
 03/27  19:00:00,5.55,3.8083333333333336,0.0,0.0,0.0,24.769557505827517,8.608414781460935,7.933815412898824,11.648578283856848,972.1907793092765
 03/27  20:00:00,5.358333333333333,3.3083333333333336,0.0,0.0,0.0,25.326681017876396,9.119282089909849,8.453230348675543,27.123521452328262,2263.7301150213875
 03/27  21:00:00,5.2250000000000005,3.1,0.0,0.0,0.0,25.021406013931458,8.90772844586598,8.631228409984054,40.629491801941676,3390.9389056182067
 03/27  22:00:00,5.158333333333333,3.6833333333333336,0.0,0.0,0.0,24.964610189430037,7.888423137882356,7.829608097971017,0.0,0.0
 03/27  23:00:00,4.616666666666666,3.8083333333333336,0.0,0.0,0.0,25.245918855750546,8.631418873957143,8.265444339040034,42.38857378564604,3537.7519537801854
 03/27  24:00:00,3.908333333333333,3.891666666666667,0.0,0.0,0.0,25.081481520451135,7.999865694703348,8.04270954514598,43.97009259080114,3669.7455724183333
 03/28  01:00:00,3.8166666666666664,5.033333333333333,0.0,0.0,0.0,25.112101028286016,7.144317105302768,7.40805512507265,28.960002930887416,2417.0029279192318
 03/28  02:00:00,3.4916666666666667,5.7,0.0,0.0,0.0,25.737485621899896,6.992002536760631,6.493923732076689,20.89881699173903,1744.2160478929748
 03/28  03:00:00,2.966666666666667,5.3500000000000005,0.0,0.0,0.0,25.354377920440843,6.894117733170191,7.06014779709243,50.406498322287824,4206.928235534961
 03/28  04:00:00,2.3916666666666666,5.1000000000000005,0.0,0.0,0.0,25.152397642931202,5.630438372370996,6.560517327512389,14.95991707665974,1248.5552388239178
 03/28  05:00:00,1.4583333333333333,5.1000000000000005,0.0,0.0,0.0,25.85924062384043,6.195601571503559,6.5477892304080925,48.038048160283324,4009.257296417407
 03/28  06:00:00,1.2333333333333334,3.641666666666667,9.034024873879536,0.0,0.0,25.41258025100232,6.233339194677122,7.4526058933792365,59.82729887420523,4993.188602002049
 03/28  07:00:00,0.875,3.1833333333333336,33.033707095871,0.0,0.0,25.492607807879406,6.032522993392856,6.846915459844186,0.0,0.0
 03/28  08:00:00,1.55,4.183333333333334,34.21756152081523,0.0,0.0,25.432831762058424,9.069799864224665,7.139585509652771,47.26853065674299,3945.0333367865737
 03/28  09:00:00,3.058333333333333,4.891666666666666,41.664087901955426,0.0,0.0,25.06221685931921,10.223634215432101,6.597969547457716,0.0,0.0
 03/28  10:00:00,4.825,6.616666666666666,26.70320697352439,0.0,0.0,25.204632005204726,12.583789034182097,7.316047872290812,40.39432648326342,3371.311999324486
 03/28  11:00:00,7.1000000000000005,6.825,19.414926758340624,0.0,0.0,24.98219329975646,13.652594123399405,8.279586940026112,40.26344844834921,3360.3889136347893
 03/28  12:00:00,8.683333333333334,7.075,6.391102612986937,0.0,0.0,25.062473650268398,13.116056071584916,8.798309939646883,0.0,0.0
 03/28  13:00:00,9.333333333333334,6.533333333333334,12.57276651164171,0.0,0.0,25.095674636363686,13.658760088303858,9.610267450167234,28.5147787274083,2379.8444992423547
 03/28  14:00:00,9.441666666666666,6.283333333333334,9.355103026924134,0.0,0.0,24.683375340238836,13.803404932102366,9.349860799587637,3.8085970837647984,317.865655079272
 03/28  15:00:00,9.166666666666666,6.991666666666667,7.587172774170679,0.0,0.0,25.533195336022562,13.345891656070885,9.61520601352107,25.161742856149264,2100.0
 03/28  16:00:00,8.825000000000001,6.908333333333334,15.153310651056914,0.0,0.0,24.701126727418426,11.518599217643343,9.029376986937969,3.4293670460270977,286.2151019438184
 03/28  17:00:00,8.758333333333333,5.4750000000000005,18.797015784362284,0.0,0.0,25.239869352122668,12.045372750584129,9.467057649971396,27.60897932571829,2304.246447294051
 03/28  18:00:00,9.266666666666667,6.408333333333332,6.488718101533549,0.0,0.0,24.83220321300784,11.781634992498178,9.667848548390138,37.09113937706753,3095.6278798789967
 03/28  19:00:00,9.308333333333334,7.116666666666667,0.0,0.0,0.0,25.208935413674016,11.199952208104518,9.51883618658314,0.0,0.0
 03/28  20:00:00,8.516666666666667,4.891666666666667,0.0,0.0,0.0,25.256605366853126,11.687645857654543,10.051021696770972,44.567572423854976,3719.6112616349455
 03/28  21:00:00,7.75,3.891666666666667,0.0,0.0,0.0,25.567711389129315,9.951359004716192,9.012734516511482,0.0,0.0
 03/28  22:00:00,7.383333333333333,4.391666666666667,0.0,0.0,0.0,24.888984983779583,9.693030840579693,9.066573528516821,39.067389539024475,3260.56579232155
 03/28  23:00:00,7.066666666666666,4.891666666666666,0.0,0.0,0.0,24.95185422236236,8.943649200143492,8.622668174087721,0.0,0.0
 03/28  24:00:00,6.433333333333334,5.45,0.0,0.0,0.0,25.778260775446416,9.502904358453167,8.974467659606004,47.13629583850201,3933.9970139096713
 03/29  01:00:00,5.633333333333333,5.058333333333334,0.0,0.0,0.0,25.18900577096799,8.114482876400933,8.508383636443257,49.16031536633172,4102.921759414876
 03/29  02:00:00,5.008333333333334,4.891666666666666,0.0,0.0,0.0,25.52076102027422,6.746012293884025,7.6726658271247645,0.0,0.0
 03/29  03:00:00,4.858333333333333,6.033333333333334,0.0,0.0,0.0,25.65194995593121,7.190909575667063,8.006154511280878,45.19977656564402,3772.375042957532
 03/29  04:00:00,4.55,5.4750000000000005,0.0,0.0,0.0,25.223597024769802,6.957096811936861,7.934048351349683,47.90514788008547,3998.1654340606906
 03/29  05:00:00,4.4750000000000005,5.241666666666666,0.0,0.0,0.0,25.42585093551185,6.068098297317209,7.001880115634091,0.0,0.0
 03/29  06:00:00,4.7749999999999995,5.058333333333334,5.9389905938084935,0.0,0.0,25.37685928376698,7.005431011043967,8.2315712499177,60.41494280316999,5042.2333862954565
 03/29  07:00:00,4.841666666666667,4.891666666666666,8.922674940781413,0.0,0.0,25.34249424186515,6.3061614333240685,7.545886238806944,0.0,0.0
 03/29  08:00:00,5.1499999999999995,5.741666666666666,6.003361397709216,0.0,0.0,25.213510377717878,8.119778946652369,7.995339371049918,46.0801676088109,3845.852512353044
 03/29  09:00:00,5.691666666666667,6.783333333333334,19.633757820322483,0.0,0.0,25.129683394124125,10.136194061275335,8.066757580131503,52.223567160202315,4358.580868718433
 03/29  10:00:00,6.7749999999999995,7.783333333333334,16.349647920270133,0.0,0.0,25.450874332745617,10.933546136462054,7.786341683642761,0.0,0.0
 03/29  11:00:00,7.283333333333334,8.200000000000001,20.303990248830623,0.0,0.0,25.55391422202356,12.835624320721621,8.776420850756201,58.8565738702595,4912.171856860811
 03/29  12:00:00,7.258333333333333,9.133333333333333,21.54410928288579,0.0,0.0,25.144015317245888,12.446039644758875,7.947475702630082,0.0,0.0
 03/29  13:00:00,7.824999999999998,10.383333333333333,7.93562064990815,0.0,0.0,25.597927243465367,12.548385471835195,8.762934263534818,60.99787155640451,5090.884641846035
 03/29  14:00:00,9.075000000000001,9.633333333333335,25.389660820679556,0.0,0.0,25.210556788828587,12.49356812055134,9.089084813384316,0.0,0.0
 03/29  15:00:00,10.458333333333334,9.383333333333333,34.28228937409916,0.0,0.0,25.016930793265548,15.23355460344151,10.465023781536992,35.98903750943659,3003.646416780173
 03/29  16:00:00,11.233333333333334,8.866666666666667,11.886270442795876,0.0,0.0,24.773166820684654,14.31851940777169,10.716468007467967,0.0,0.0
 03/29  17:00:00,9.358333333333333,9.424999999999999,26.566835530982342,0.0,0.0,25.564950689062965,12.53945183428718,9.915227625038257,29.194764458572042,2436.596133801519
 03/29  18:00:00,7.841666666666666,6.1000000000000005,19.032989717651215,0.0,0.0,25.30204747803326,10.39363406490943,8.713141055193619,0.0,0.0
 03/29  19:00:00,7.041666666666667,2.5166666666666666,0.0,0.0,0.0,24.754241965469507,10.108088661133662,8.868443442127814,0.0,0.0
 03/29  20:00:00,5.391666666666667,2.6833333333333336,0.0,0.0,0.0,25.253549514786858,10.318491784860754,9.381919494575412,39.71924688601593,3314.9698308854954
 03/29  21:00:00,4.425,4.266666666666667,0.0,0.0,0.0,24.95039457912255,8.303600613636199,8.099519018873162,28.930742684002453,2414.560866619674
 03/29  22:00:00,4.125,5.1000000000000005,0.0,0.0,0.0,24.981855629102387,7.361590161884674,7.052326271431159,0.0,0.0
 03/29  23:00:00,3.591666666666667,4.516666666666667,0.0,0.0,0.0,25.736756827892147,8.050027056145359,8.239302616737861,46.26598379064024,3861.36073783935
 03/29  24:00:00,3.358333333333333,4.391666666666667,0.0,0.0,0.0,25.035136435778636,7.050450104663539,7.851467128593787,40.63851410470263,3391.691907344133
 03/30  01:00:00,3.9250000000000003,4.891666666666666,0.0,0.0,0.0,25.024908914164985,6.940092799037212,7.808806962553263,40.69668822330493,3396.547121458803
 03/30  02:00:00,4.3,5.45,0.0,0.0,0.0,25.78945498041637,6.830812153630247,7.382189526196001,18.469941170744836,1541.5019810157967
 03/30  03:00:00,4.591666666666667,4.766666666666667,0.0,0.0,0.0,25.51492437328244,7.058077516042751,8.434828955021755,47.8516068547014,3993.696898079325
 03/30  04:00:00,4.508333333333334,4.1000000000000005,0.0,0.0,0.0,25.042666129218215,5.45044810986555,7.798916354456291,14.71096705395309,1227.7778606163427
 03/30  05:00:00,4.0666666666666655,4.391666666666667,0.0,0.0,0.0,25.23006325682635,5.688057337364739,7.2853396336392615,28.75627754988487,2399.9999999999995
 03/30  06:00:00,4.133333333333334,5.533333333333334,5.365208186383043,0.0,0.0,25.727453881668072,6.131644176394868,7.596672131110544,58.16985106187034,4854.857945584398
 03/30  07:00:00,4.241666666666666,5.266666666666667,17.519789887558854,0.0,0.0,24.970028340803378,5.676835707791994,7.028272775111419,9.032433805024022,753.8472632437241
 03/30  08:00:00,4.141666666666667,6.116666666666666,20.19909830318554,0.0,0.0,25.8609663101019,8.276671272635928,7.104646422599934,46.01004407981579,3840.0
 03/30  09:00:00,4.8,7.491666666666667,6.4040784096895775,0.0,0.0,25.47549236169156,8.648302642194329,7.267736359214283,45.911621587143735,3831.7856550798983
 03/30  10:00:00,5.766666666666666,9.216666666666667,10.491904073276585,0.0,0.0,25.232872794604365,8.236840454759097,7.353100947843109,28.884999012807388,2410.743098110599
 03/30  11:00:00,7.383333333333333,10.299999999999999,22.941313308414973,0.0,0.0,25.559929397103488,10.466722141768683,8.181352458999605,17.84779037815508,1489.577252593449
 03/30  12:00:00,7.483333333333334,11.174999999999999,25.165420156829835,0.0,0.0,25.545625422583672,12.50866330335664,8.481889594635218,57.04206287929801,4760.732701679718
 03/30  13:00:00,7.366666666666667,12.15,14.86408851043962,0.0,0.0,25.21468995778793,10.765162139720568,7.854132702404194,0.0,0.0
 03/30  14:00:00,7.233333333333333,12.983333333333334,14.999742837428208,0.0,0.0,25.564643093105058,10.256629486986403,7.984678476864232,32.600171563230205,2720.8115381424163
 03/30  15:00:00,6.841666666666666,11.883333333333335,25.86057562179336,0.0,0.0,25.182972862163112,10.17889802330867,7.863086378810304,46.752701393456654,3901.9822071770614
 03/30  16:00:00,7.208333333333333,9.633333333333335,20.443582803991738,0.0,0.0,25.615644804881416,10.481089575403617,7.904428311785348,0.0,0.0
 03/30  17:00:00,7.8500000000000005,8.799999999999999,6.1879845555275415,0.0,0.0,24.908979102510994,11.006761713065096,8.689592585367281,41.04486026404544,3425.6055730030826
 03/30  18:00:00,7.108333333333333,8.799999999999999,21.242646291279968,0.0,0.0,25.357363482684907,9.735630742586654,7.993850726541027,0.0,0.0
 03/30  19:00:00,5.933333333333334,7.575,1.5719169201552061,0.0,0.0,25.257923868886134,9.014699489342915,8.084154500158759,44.45721579921008,3710.400893613971
 03/30  20:00:00,4.316666666666666,6.700000000000002,0.0,0.0,0.0,25.485424000764876,6.704289184543405,7.030923880133276,0.0,0.0
 03/30  21:00:00,3.5749999999999997,7.575,0.0,0.0,0.0,25.024807629242762,6.2181702079097265,6.8704683963651805,41.69464331836585,3479.8364910231107
 03/30  22:00:00,3.0583333333333336,7.033333333333334,0.0,0.0,0.0,25.03400672946765,5.682426621012887,6.655218896980993,32.028112768638486,2673.0674897467775
 03/30  23:00:00,2.4833333333333334,7.075,0.0,0.0,0.0,25.82103561361198,5.423485323378622,6.13959058999198,20.308012680491004,1694.907497975987
 03/30  24:00:00,1.9916666666666665,6.825,0.0,0.0,0.0,25.21134700683513,5.2428558202292015,6.213158749465933,50.55057552870607,4218.952924572127
 03/31  01:00:00,1.5250000000000001,5.908333333333334,0.0,0.0,0.0,25.4976837633903,4.33135711396622,5.851947243597825,0.0,0.0
 03/31  02:00:00,0.9916666666666667,5.991666666666667,0.0,0.0,0.0,25.32422444263086,5.284437663698306,6.461565595899651,58.30120989704046,4865.82115888144
 03/31  03:00:00,0.7583333333333333,5.558333333333334,0.0,0.0,0.0,25.22549115520063,4.597366555697496,5.919536467505529,32.06699865599198,2676.3129073599052
 03/31  04:00:00,0.9166666666666666,4.2250000000000005,0.0,0.0,0.0,25.61996186134503,5.156401340903398,6.418455165200143,19.941351947618156,1664.305979494734
 03/31  05:00:00,0.9416666666666669,3.016666666666667,0.0,0.0,0.0,25.623041180340195,6.511891792823657,7.675883194053115,51.157521092647755,4269.608624042724
 03/31  06:00:00,0.8416666666666667,3.1833333333333336,8.010225574621524,0.0,0.0,25.39748550486915,6.1564876643556365,7.300061546051587,50.5438203694954,4218.3891387317135
 03/31  07:00:00,0.8583333333333334,4.4750000000000005,20.81965305212569,0.0,0.0,25.22178669311873,5.316484253560573,6.197313327251311,29.230115199049965,2439.5465079241726
 03/31  08:00:00,0.9583333333333334,5.1000000000000005,10.180352428261871,0.0,0.0,25.52973813181801,5.625786883804712,5.938134256750782,22.59709514688069,1885.9544062486202
 03/31  09:00:00,1.4666666666666668,5.1000000000000005,15.037020195512186,0.0,0.0,25.22466280788505,7.168093349184692,6.248989622073457,32.4797169182094,2710.758388963131
 03/31  10:00:00,1.6833333333333333,5.741666666666666,22.083696958379473,0.0,0.0,25.5496097061328,8.56406435187845,6.150584030953297,59.447473429036854,4961.488356140159
 03/31  11:00:00,1.3083333333333336,5.558333333333334,29.213594199866517,0.0,0.0,25.170266688573804,9.174435650657395,5.70670704096716,0.0,0.0
 03/31  12:00:00,2.15,5.45,15.266570749668459,0.0,0.0,25.54077953856125,11.677135955736325,6.488384992212823,52.488884663091916,4380.724277434336
 03/31  13:00:00,3.1916666666666664,5.7,8.766118367149494,0.0,0.0,25.04209085247435,9.099410977837648,6.091099938145398,13.075540740126412,1091.2851192879457
 03/31  14:00:00,4.566666666666666,4.4750000000000005,16.4615043322878,0.0,0.0,25.226043947531803,10.527136866257589,7.139122896570225,27.50890881231621,2295.894558502174
 03/31  15:00:00,4.758333333333334,4.825,12.205278886042057,0.0,0.0,25.072776692714697,11.132373731063446,7.828423074567348,55.3318898609355,4618.001597594709
 03/31  16:00:00,3.658333333333333,6.866666666666667,30.191752683026753,0.0,0.0,25.728395422599164,8.55387602943226,6.064051973347005,0.0,0.0
 03/31  17:00:00,3.025,5.6000000000000005,8.63926111586691,0.0,0.0,24.98386539435769,8.38893930641662,6.614087089630009,28.821264487524285,2405.423812246353
 03/31  18:00:00,3.3666666666666667,5.033333333333333,13.466578297252319,0.0,0.0,24.886304763045263,7.276488503934999,6.558753097668408,9.746361853024249,813.4317248357428
 03/31  19:00:00,2.8833333333333333,4.4750000000000005,0.6447984942643079,0.0,0.0,25.04403231070343,7.109764205444679,6.4922243045098655,28.756277549884874,2400.0
 03/31  20:00:00,1.6583333333333332,3.3083333333333336,0.0,0.0,0.0,25.648966408265,7.409936630131053,7.474261267080185,47.16164269891201,3936.1124638276415
 03/31  21:00:00,0.9666666666666667,3.6833333333333336,0.0,0.0,0.0,25.171744101117156,6.102825263923975,6.885409767049751,52.575128940918894,4387.922228087917
 03/31  22:00:00,0.3333333333333333,2.9333333333333336,0.0,0.0,0.0,25.522460109804953,4.563744703091857,6.401295098589466,0.0,0.0
 03/31  23:00:00,0.0,3.266666666666667,0.0,0.0,0.0,25.512250511934663,5.113609661423375,7.1646225621289625,55.763585215196336,4654.030908009754
 03/31  24:00:00,-0.2916666666666667,1.7083333333333333,0.0,0.0,0.0,25.09987325221741,3.8895467145771305,7.477559434446985,26.534783175567352,2214.5939964199783
 04/01  01:00:00,-0.9666666666666667,0.875,0.0,0.0,0.0,25.59385627399357,4.498819692463717,8.963775560324065,22.75217252265895,1898.8971698320563
 04/01  02:00:00,-1.0666666666666669,0.625,0.0,0.0,0.0,25.04985086095829,3.4131849995310115,8.848712956048947,46.35169019263222,3868.5137973556207
 04/01  03:00:00,-0.8416666666666667,1.2249999999999999,0.0,0.0,0.0,24.964655312010787,2.0708896376250525,8.508448870877702,39.83469125782178,3324.6048224748415
 04/01  04:00:00,-0.975,2.6833333333333336,0.0,0.0,0.0,25.652773717580242,2.011175869743999,7.2570316445051875,20.986102878084402,1751.5009312324646
 04/01  05:00:00,-1.45,3.1,0.0,0.0,0.0,25.600501078498493,2.3714744043147515,7.159168447239936,51.08137320503297,4263.253318493928
 04/01  06:00:00,-1.7583333333333335,3.975,9.47565433269883,0.0,0.0,25.38335010364167,1.9207871001707086,6.2875460210588905,61.07163415592251,5097.040871161046
 04/01  07:00:00,-1.7416666666666665,2.7916666666666665,17.227839854727254,0.0,0.0,25.216018171108576,2.4629092003555786,6.563745585333318,32.08095051891259,2677.477330361157
 04/01  08:00:00,-1.7,2.1416666666666666,21.75996591094432,0.0,0.0,25.752307599288116,5.925022062335675,7.200117308420673,17.972673468678042,1500.0
 04/01  09:00:00,-1.3500000000000003,2.6,14.683136730969755,0.0,0.0,25.552519946016734,8.348797287989361,6.91660294802131,50.8540884022324,4244.284120350146
 04/01  10:00:00,-0.34166666666666673,1.9583333333333333,8.152729147862546,0.0,0.0,25.148522218482054,7.344686349649613,6.730779910108658,0.0,0.0
 04/01  11:00:00,0.375,1.8499999999999999,8.924299714897776,0.0,0.0,25.786320918066266,7.886286571999221,7.790690149666943,43.63277228694875,3641.5928072406655
 04/01  12:00:00,0.20833333333333334,2.391666666666667,9.731978490594294,0.0,0.0,25.125134219565123,6.61614108685795,7.334421647235094,31.587138985460147,2636.2638013071987
 04/01  13:00:00,0.17500000000000002,1.9583333333333333,24.58157597866098,0.0,0.0,25.552732945154805,10.655242903920977,6.750368907476399,0.0,0.0
 04/01  14:00:00,1.2916666666666667,0.625,33.083945901242295,0.0,0.0,24.84532437378802,19.51843369729568,8.208145128983304,26.139794150212698,2181.628197588517
 04/01  15:00:00,3.283333333333333,0.0,33.69149000569346,0.0,0.0,26.17761469602053,24.291651399546524,9.207680336266366,2.731892646121968,228.0038624372985
 04/01  16:00:00,4.141666666666667,0.0,28.054277451943857,0.0,0.0,25.40637784342967,22.359978054579035,8.6100760213231,0.0,0.0
 04/01  17:00:00,4.158333333333333,0.875,23.524554402649,0.0,0.0,24.96477174089328,18.445131596805272,8.270954596215622,0.0,0.0
 04/01  18:00:00,4.141666666666667,1.8499999999999999,13.070557811153678,0.0,0.0,24.622170575001704,13.196211566329609,8.027195914379842,10.801765394599762,901.5157438951351
 04/01  19:00:00,3.341666666666667,2.391666666666667,0.907610719572606,0.0,0.0,25.48486524462794,9.403387699664476,8.392596117728493,27.504383605044953,2295.516884534041
