Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.24153560879249308,0.054501676764578025,0.07364211303288089,0.0,0.0,198887182.30993363,14781770.512946403,74937033.00814627,0.0,498855629.94663084,288605985.8310264,10453344.62218528,18198799.493418984,0.0,0.0,181597500.0,181597500.0,0.0,0.0,0.0
 August,0.15174422577245122,0.3168818953364766,0.2927338185791248,0.0,0.0,0.0,0.0,0.0,0.0,488909159.82926565,0.0,306061196.44055617,26570163.388709813,0.0,0.0,156277800.00000054,156277800.00000054,0.0,0.0,0.0
 December,0.1991604627124686,0.17558947464927205,0.20862851389831344,0.0,1.9999999999999998,5265939949.111386,246922445.8939073,1893863437.6060221,0.0,21996974747.610653,7406725832.611292,4585968417.564489,846528239.5284681,0.0,0.0,9157752257.906439,9157752257.906439,0.0,0.0,0.0
