Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,498855629.94663084,288605985.8310264,10453344.62218528,18198799.493418984,0.0,0.0,181597500.0,181597500.0,0.0,0.0,0.0
 August,488909159.82926565,0.0,306061196.44055617,26570163.388709813,0.0,0.0,156277800.00000054,156277800.00000054,0.0,0.0,0.0
 December,21996974747.610653,7406725832.611292,4585968417.564489,846528239.5284681,0.0,0.0,9157752257.906439,9157752257.906439,0.0,0.0,0.0
