Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,1464158088.303337,833157377.9685065,9982710.334831953,0.0,0.0,621018000.0000026,621018000.0000026,0.0,0.0,0.0
 August,143602199.99999976,0.0,0.0,0.0,0.0,143602199.99999976,143602199.99999976,0.0,0.0,0.0
 December,33570724106.992226,12475141519.99164,149474430.00957063,0.0,0.0,20946108156.990673,20946108156.990673,0.0,0.0,0.0
