Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1400192629.3123934,937769438.4976966,0.0,70348090.8146979,0.0,0.0,392075099.999999,392075099.999999,0.0,0.0,0.0
 July,982377231.241415,0.0,600064836.5444913,49678694.69692358,0.0,0.0,332633700.00000095,332633700.00000095,0.0,0.0,0.0
 December,37810360943.12551,10437214212.503511,8324669343.659154,1439590871.5786145,0.0,0.0,17608886515.38473,17608886515.38473,0.0,0.0,0.0
