Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),DX_HEATING_COIL:Heating Coil Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Defrost Electricity Energy [J](RunPeriod),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Energy [J](RunPeriod),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Cooling:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,0.3866565992621961,0.5434496177995273,0.5414019681517439,0.0,0.0,846143165.4501045,21141309.103590786,26735008.256838486,43749955.68716384,1400192629.3123934,937769438.4976966,0.0,70348090.8146979,0.0,0.0,392075099.999999,392075099.999999,0.0,0.0,0.0
 July,0.17902435466655348,0.7579549661813968,0.6147747322553101,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,982377231.241415,0.0,600064836.5444913,49678694.69692358,0.0,0.0,332633700.00000095,332633700.00000095,0.0,0.0,0.0
 December,0.2161633521381725,0.6727245502311512,0.5322760375381306,0.0,36.0,8185623752.975278,343652325.7132462,1639436429.7975647,268501704.0173545,37810360943.12551,10437214212.503511,8324669343.659154,1439590871.5786145,0.0,0.0,17608886515.38473,17608886515.38473,0.0,0.0,0.0
