Date/Time,LIVING:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),ATTIC:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),CRAWLSPACE:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Facility:Facility Heating Setpoint Not Met Time [hr](RunPeriod),Facility:Facility Cooling Setpoint Not Met Time [hr](RunPeriod),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Energy [J](RunPeriod),Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,0.44080362177699767,0.42665378631563095,0.6116932579275436,0.0,0.0,1261634347.178833,1660890775.2846413,1261634347.1788318,15116628.10580931,0.0,0.0,384139800.00000024,384139800.00000024,0.0,0.0,0.0
 August,0.2596505220745409,0.2900537927383584,0.32979270364340946,0.0,141.16666666666666,0.0,644690700.0000006,0.0,0.0,0.0,0.0,644690700.0000006,644690700.0000006,0.0,0.0,0.0
 December,0.33487621466666634,0.40599579115737905,0.5120819820629918,0.0,3402.8333333333317,11393832229.549173,49982728921.88196,11393832229.549139,136518417.4790575,0.0,0.0,38452378274.85358,38452378274.85358,0.0,0.0,0.0
