Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 January,1660890775.2846413,1261634347.1788318,15116628.10580931,0.0,0.0,384139800.00000024,384139800.00000024,0.0,0.0,0.0
 August,644690700.0000006,0.0,0.0,0.0,0.0,644690700.0000006,644690700.0000006,0.0,0.0,0.0
 December,49982728921.88196,11393832229.549139,136518417.4790575,0.0,0.0,38452378274.85358,38452378274.85358,0.0,0.0,0.0
