Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](Hourly),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](Hourly),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,-3.3,16.226773860438403,29.561779396046383,308.407592783248,25.733724010474095,172.79983680430138,0.0
 01/01  02:00:00,-3.3,16.607402639287887,85.6396025384146,898.8929508219686,63.51429893385875,121.42351843463284,0.0
 01/01  03:00:00,-2.2,16.726145119597287,85.64582510929623,892.6093029919274,81.89338707466476,121.24288225121886,0.0
 01/01  04:00:00,-3.3,16.636745505350508,109.17609758228429,1140.0152560531897,95.12416060452904,99.54356395865219,0.0
 01/01  05:00:00,-2.8,16.503560397657935,103.57421842244277,1098.5013668129172,80.35880486443112,104.98217695210332,0.0
 01/01  06:00:00,-2.8,16.641214649897986,130.78635527625931,1364.5550957312212,119.08773961468187,79.6863239233083,0.0
 01/01  07:00:00,-2.8,17.633156858760564,208.17252650884095,2187.488483783563,189.4393684912628,8.49335720028941,0.0
 01/01  08:00:00,-3.3,17.976546352447713,211.43833070200364,2281.3307032042467,184.51849785193005,5.415248795988203,0.0
 01/01  09:00:00,-3.9,18.146057819428925,144.5829837212683,1572.1721626402407,119.73736750993174,66.90491642273928,0.0
 01/01  10:00:00,-3.3,18.147830991328203,170.0022350583543,1913.2379676076755,106.51575510925107,44.36982033588486,0.0
 01/01  11:00:00,-1.7,17.977239502286043,0.0,0.0,0.0,200.0,0.0
 01/01  12:00:00,-0.6,18.073119294540835,85.72519608715895,1022.0036333996469,30.589758922793234,122.12440330841021,0.0
 01/01  13:00:00,0.6,18.206019779154413,87.18792952708026,1094.6190013977905,6.476993414614339,121.11393967525848,0.0
 01/01  14:00:00,1.7,18.516894611568606,0.0,0.0,0.0,200.0,0.0
 01/01  15:00:00,2.2,18.03838015664588,0.0,0.0,0.0,200.0,0.0
 01/01  16:00:00,3.3,17.985555712320288,48.27979390414231,627.003353283167,0.027918959551892004,156.35223953539182,0.0
 01/01  17:00:00,1.7,18.05309757233934,68.83576383836561,835.5026888614556,26.149980324054034,137.55470537562658,0.0
 01/01  18:00:00,1.1,18.100523250679238,86.62893317843375,994.9159270677225,65.06549665077293,121.05806407918394,0.0
 01/01  19:00:00,1.1,17.937705328637374,105.61730633801527,1206.5985288666323,79.21096316477006,103.75680954656387,0.0
 01/01  20:00:00,1.1,18.260017404157626,118.28141062446774,1295.283225819502,125.47975022949856,91.82028878478089,0.0
 01/01  21:00:00,1.7,18.183259903993505,106.10258942494453,1168.0535862787433,116.83039732542686,103.03869274605628,0.0
 01/01  22:00:00,1.1,17.927601847872477,101.53232516828103,1136.3520970056034,92.09946859829465,107.31012626154114,0.0
 01/01  23:00:00,1.1,16.580991330486643,44.85933281115379,499.76241283608374,40.68577274765699,159.04796182346212,0.0
 01/01  24:00:00,-0.6,16.46407229775781,81.44665549475913,881.8572774924247,65.25337136650651,125.53585233995533,0.0
