Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),LIVING:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),CRAWLSPACE:Zone Mean Air Temperature [C](Hourly),FAN:Fan Electricity Rate [W](Hourly),HEATING_RESISTANCE_MAIN:Heating Coil Electricity Rate [W](Hourly)
 01/01  01:00:00,8.975,18.32564274591785,14.58427880574115,19.509605649672626,7.356656680977192,613.9868417849497
 01/01  02:00:00,10.600000000000001,18.32686007909416,16.228284023852698,19.619044164518375,6.1534771642932915,513.5694343151528
 01/01  03:00:00,10.25,18.325218730602966,16.835558216463177,19.5038719517553,6.140564745749793,512.4917633804972
 01/01  04:00:00,10.0,18.327754588436576,16.8580847386411,19.62367040357461,5.608155944749595,468.05690493319486
 01/01  05:00:00,10.0,18.326763350891472,14.861492819876768,19.42425237230625,6.797467544146346,567.3168955074489
 01/01  06:00:00,10.0,18.324150502093463,13.998052841308876,19.35793017344619,7.932473316739376,662.0445197452451
 01/01  07:00:00,10.0,18.323681234715,13.991816658693212,19.263840609113878,8.410502289080101,701.9408356584407
 01/01  08:00:00,9.008333333333333,18.32426722516853,14.27877810681183,19.48278505417446,7.458840366778296,622.5150960242969
 01/01  09:00:00,8.65,18.32973165027698,15.262792789182589,19.493177854879722,3.8824362412627225,324.0282739261515
 01/01  10:00:00,8.958333333333334,18.35042322325418,17.50239724282403,18.984712612884138,0.6409517232064417,53.49385479490265
 01/01  11:00:00,9.233333333333334,18.803948661597786,15.007526226449551,17.450828202326942,0.0,0.0
 01/01  12:00:00,9.75,19.483498286627434,15.561972537748886,17.346385960407357,0.0,0.0
 01/01  13:00:00,10.350000000000001,20.516226262614495,17.728845335532807,17.38137877342974,0.0,0.0
 01/01  14:00:00,10.600000000000001,21.55617727938768,19.152317145546444,17.312714621536866,0.0,0.0
 01/01  15:00:00,10.600000000000001,21.909886690529376,17.380741436132592,17.392832561291566,0.0,0.0
 01/01  16:00:00,10.25,21.93969409594476,14.970590470298516,17.145710812021075,0.0,0.0
 01/01  17:00:00,9.65,21.438119776538844,12.967579151551329,17.074128326397126,0.0,0.0
 01/01  18:00:00,9.108333333333333,20.92931125401937,11.179967538691018,17.144372039900023,0.0,0.0
 01/01  19:00:00,8.549999999999999,20.077925048923376,10.27174148101758,16.73243372760341,0.0,0.0
 01/01  20:00:00,8.299999999999999,19.137761140921217,9.845096078777212,16.356113489602617,0.0,0.0
 01/01  21:00:00,8.008333333333333,18.470382346002477,9.91250082281122,16.549172702782755,0.7528065685943534,62.82926437513404
 01/01  22:00:00,7.799999999999998,18.328485231950623,13.577390445076297,18.220633394538257,5.146455241204115,429.52334694444244
 01/01  23:00:00,7.158333333333334,18.32640491320816,14.356029795364094,18.321087361019035,6.583678748079643,549.4740745905203
