Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,563049293.1722811,72606339.8141245,869953.3581567585,0.0,0.0,489573000.00000006,489573000.00000006,0.0,0.0,0.0
 August,1046610899.9999985,0.0,0.0,0.0,0.0,1046610899.9999985,1046610899.9999985,0.0,0.0,0.0
 December,40721982364.72071,3358929253.650305,40245959.12016476,0.0,0.0,37322807151.94982,37322807151.94982,0.0,0.0,0.0
