Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Mains Water Temperature [C](TimeStep),INTERIOR LIGHTS:Lights Electricity Rate [W](TimeStep),ELECTRIC_MELS1:Electric Equipment Electricity Rate [W](TimeStep),GAS_MELS1:Gas Equipment NaturalGas Rate [W](TimeStep),LIVING:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),CRAWLSPACE:Zone Mean Air Temperature [C](TimeStep),FAN:Fan Electricity Rate [W](TimeStep),DX_COOLING_COIL:Cooling Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Defrost Electricity Rate [W](TimeStep),DX_HEATING_COIL:Heating Coil Crankcase Heater Electricity Rate [W](TimeStep),HEATING_RESISTANCE_BACKUP:Heating Coil Electricity Rate [W](TimeStep)
 01/01  01:00:00,-21.7,8.822222222,0.0,539.1498879765395,0.0,18.60997070782519,-3.963356123888185,10.99265317065975,243.31802294733455,0.0,3360.20371509906,16.115546870109007,0.0,472.8515947996856
 01/01  02:00:00,-22.2,8.822222222,0.0,539.1498879765395,0.0,18.60582256309592,-5.657173973759612,10.821464410012307,243.31802294733444,0.0,3336.0454018903692,19.18975464202647,0.0,1212.6764767389288
 01/01  03:00:00,-21.7,8.827777778,0.0,539.1498879765395,0.0,18.609415078940494,-5.548215263900433,12.751626894939672,243.31802294733444,0.0,3381.353510692164,10.445011874253886,0.0,726.4596734826766
 01/01  04:00:00,-21.7,8.827777778,0.0,539.1498879765395,0.0,18.604834038541778,-5.617462122706576,12.469008660887953,243.31802294733447,0.0,3382.205890987757,10.445011874253888,0.0,985.792452738141
 01/01  05:00:00,-18.3,8.833333333,0.0,539.1498879765395,0.0,18.609797708973826,-6.305573288911083,8.692955070619522,243.31802294733447,0.0,3481.4100421038293,19.0807271863973,0.0,895.9567266640179
 01/01  06:00:00,-17.2,8.833333333,0.0,539.1498879765395,0.0,20.12638649394332,-5.0000666625651515,9.592351611501506,243.31802294733447,0.0,3583.165016003779,22.70776216711255,0.0,2815.385212280247
 01/01  07:00:00,-17.2,8.838888889,0.0,539.1498879765395,0.0,20.24209992888208,-4.606744186461972,9.09734544738328,243.31802294733447,0.0,3608.69274163871,22.70776216711255,0.0,2351.5436419598213
 01/01  08:00:00,-17.0,8.844444444,0.0,539.1498879765395,0.0,20.268552434758906,-4.316588476363942,8.957972300071857,243.31802294733447,0.0,3611.229237754038,29.05256847743968,0.0,1759.275268926186
 01/01  09:00:00,-16.0,8.85,0.0,539.1498879765395,0.0,20.276880841081564,-3.8329266241908666,8.958765891197288,243.31802294733447,0.0,3645.388450400291,33.389867737651606,0.0,816.997483297208
 01/01  10:00:00,-15.6,8.85,0.0,539.1498879765395,0.0,20.277613108760463,-3.391925491994717,6.620804563497799,243.31802294733447,0.0,3633.4087221673194,40.914182406417076,0.0,463.06810098452524
 01/01  11:00:00,-14.0,8.855555556,0.0,539.1498879765395,0.0,20.281764723825795,-1.7841316422246047,7.324501628279306,217.78177765145503,0.0,3325.5544347702535,41.36023417988064,19.75715382250899,0.0
 01/01  12:00:00,-11.1,8.861111111,0.0,539.1498879765395,0.0,20.27896233078375,-0.3830548272379149,8.152573975155436,174.60065937762752,0.0,2729.1310091345786,51.294673539444275,55.27039631159591,0.0
 01/01  13:00:00,-11.1,8.861111111,0.0,539.1498879765395,0.0,20.280983645246742,0.1491574622117163,7.939623738908849,175.53529430843372,0.0,2742.9206573856477,51.569209000194405,54.4957855052278,0.0
 01/01  14:00:00,-9.0,8.861111111,0.0,539.1498879765395,0.0,20.279557560502113,0.6815065699724192,8.302070151092021,153.00942985079263,0.0,2439.8997158553575,39.16865334141191,73.46251484956194,0.0
 01/01  15:00:00,-9.0,8.861111111,0.0,539.1498879765395,0.0,20.27795986248495,0.41503481976008755,7.030224274599657,166.36767932648632,0.0,2629.492879784706,60.00359074720574,62.06764593232267,0.0
 01/01  16:00:00,-7.8,8.861111111,0.0,539.1498879765395,0.0,20.279862413348347,0.9986692046762553,7.751770740910418,135.86691970520485,0.0,2167.4585861030496,51.203080150759945,87.41779536265356,0.0
 01/01  17:00:00,-7.0,8.861111111,0.0,539.1498879765395,0.0,20.279240019914916,1.2829923574514905,8.22107533392333,122.96388647836821,0.0,1967.7179892874674,55.19041994085677,98.02191273307584,0.0
 01/01  18:00:00,-6.7,8.861111111,0.0,539.1498879765395,0.0,20.277417102060618,-0.3094109027791989,5.095854225162867,148.65164919148117,0.0,2359.552339129015,73.91608755780682,76.63478683957801,0.0
 01/01  19:00:00,-6.7,8.861111111,0.0,539.1498879765395,0.0,20.27603031868493,-0.7484569898997162,5.319764768911133,153.54764882573812,0.0,2436.2395872849306,76.35050214998344,72.57177315734222,0.0
 01/01  20:00:00,-7.2,8.861111111,0.0,539.1498879765395,0.0,20.276681309255384,-0.4865725199872698,4.964794423665657,168.31358769739984,0.0,2653.7456282639923,88.11567036862309,60.173831928485434,0.0
 01/01  21:00:00,-7.8,8.861111111,0.0,539.1498879765395,0.0,20.276617233870837,-0.7109092515110659,5.68490710543607,171.5488091993114,0.0,2701.3954606828515,84.4608133932654,57.493636292278225,0.0
 01/01  22:00:00,-7.8,8.866666667,0.0,539.1498879765395,0.0,20.276628403990223,-1.0234176497222127,5.480025636443129,175.05314968929528,0.0,2757.592113863186,86.18625059115192,54.582395315566835,0.0
 01/01  23:00:00,-11.1,8.866666667,0.0,539.1498879765395,0.0,18.619522481180397,-3.0866787496324073,5.223453048089237,136.06736890933828,0.0,2053.5101841447276,40.246651556624364,87.21571780776682,0.0
 01/01  24:00:00,-10.6,8.866666667,0.0,539.1498879765395,0.0,18.61967773433818,-3.0643771649573393,5.339187888734641,160.35701753145884,0.0,2424.718609427488,50.24477217620449,67.06507093211182,0.0
 01/02  01:00:00,-10.6,8.866666667,0.0,539.1498879765395,0.0,18.611801864045752,-3.0018616453297726,5.226056744666944,163.5470215978451,0.0,2474.091032330888,51.24436179583174,64.42041021564673,0.0
 01/02  02:00:00,-9.4,8.866666667,0.0,539.1498879765395,0.0,18.61138595236906,-2.6634916437368714,5.87792525763113,156.18938836650898,0.0,2380.9597448535883,56.12449113021562,70.48137943172446,0.0
 01/02  03:00:00,-7.8,8.872222222,0.0,539.1498879765395,0.0,18.611990071779147,-2.1254721041846385,5.679950553839486,150.05581108650475,0.0,2313.53388529563,56.88532774190365,75.6645575048672,0.0
 01/02  04:00:00,-7.8,8.872222222,0.0,539.1498879765395,0.0,18.611263034372776,-1.7927039985271682,5.636752263773332,151.92948282283913,0.0,2341.4571234517844,57.59557110229139,74.11216383854772,0.0
 01/02  05:00:00,-6.7,8.872222222,0.0,539.1498879765395,0.0,18.612182705081352,-1.1332484464918033,6.331903572533503,143.06204679245522,0.0,2199.523181825226,81.65787846870373,81.1099197848843,0.0
 01/02  06:00:00,-6.0,8.872222222,0.0,539.1498879765395,0.0,20.186959863726965,0.4323843726497173,7.808053537401299,179.26109690809523,0.0,2827.3914258297355,112.97376846311012,50.96330954169036,0.0
 01/02  07:00:00,-5.6,8.872222222,0.0,539.1498879765395,0.0,20.267323953811378,0.9051546050741159,8.282038001450573,160.59778887272554,0.0,2563.515284962843,102.36528762271098,66.52077116321061,0.0
 01/02  08:00:00,-5.0,8.872222222,0.0,539.1498879765395,0.0,20.277312461395418,1.0947937329441406,7.859087339031058,146.62495930342214,0.0,2342.9730447612747,101.9273306337084,78.09846815628936,0.0
 01/02  09:00:00,-2.0,8.872222222,0.0,539.1498879765395,0.0,20.277650018073988,1.6380444211484284,4.849918702063652,145.13410359045398,0.0,2394.9032346430968,62.911804660036616,80.12382702176939,0.0
 01/02  10:00:00,-2.2,8.877777778,0.0,539.1498879765395,0.0,20.276893006573115,1.4140657587563072,3.8348011849321644,160.90266123200047,0.0,2643.804492663109,68.23425105427661,67.0973041193766,0.0
 01/02  11:00:00,-3.0,8.877777778,0.0,539.1498879765395,0.0,20.31774164272293,1.5389720039208632,3.690549534588862,158.79490674725392,0.0,2571.48727050231,84.6533090724847,68.58067902939243,0.0
 01/02  12:00:00,-4.0,8.877777778,0.0,539.1498879765395,0.0,20.279801712535253,2.0081126524679043,5.017245205059222,144.0414619946061,0.0,2310.2895356870367,88.25036008290147,80.54325235456915,0.0
 01/02  13:00:00,-4.4,8.883333333,0.0,539.1498879765395,0.0,20.26020063745265,1.9375094171705116,4.743045924248111,142.713141995787,0.0,2307.6844803149374,65.36984405700805,81.88116221352723,0.0
 01/02  14:00:00,-6.7,8.883333333,0.0,539.1498879765395,0.0,20.277021639869787,1.47370477425742,3.234913685714135,164.01266711250432,0.0,2620.135115189447,49.15846867675471,64.41407618064859,0.0
 01/02  15:00:00,-7.0,8.883333333,0.0,539.1498879765395,0.0,20.301554901101728,1.399102096953101,3.3518053053166543,150.23651948460477,0.0,2389.4322712336957,48.917042380115625,75.71689407023483,0.0
 01/02  16:00:00,-7.8,8.883333333,0.0,539.1498879765395,0.0,20.281942879038674,0.8915734692052388,2.9158353812507976,147.0433783846451,0.0,2333.376413460322,38.47379342187324,78.46293565823626,0.0
 01/02  17:00:00,-11.1,8.888888889,0.0,539.1498879765395,0.0,20.274725439629428,0.13833937206388627,3.699171289784698,147.93526696608674,0.0,2290.3637300460414,36.17484481194718,77.5518324869663,0.0
 01/02  18:00:00,-13.3,8.888888889,0.0,539.1498879765395,0.0,20.2747735112134,-1.3841455322271954,4.227920668452931,177.18993826690428,0.0,2699.8285547865235,38.291574763660165,53.277414046229794,0.0
 01/02  19:00:00,-13.3,8.894444444,0.0,539.1498879765395,0.0,20.27611829438187,-2.682587409435107,4.208942778872417,191.98948579096427,0.0,2925.8211679746355,41.489845074854074,41.022538305708444,0.0
 01/02  20:00:00,-13.0,8.894444444,0.0,539.1498879765395,0.0,20.27783143533275,-3.3998993399959523,1.8841318977192696,225.07592059192916,0.0,3432.2204659333715,31.70766169315861,14.128045651542958,0.0
 01/02  21:00:00,-14.0,8.894444444,0.0,539.1498879765395,0.0,20.276193938633817,-3.4476141314147846,2.394946419204301,243.31802294733447,0.0,3643.719007023908,45.89389821236164,0.0,27.31410811353362
 01/02  22:00:00,-13.9,8.894444444,0.0,539.1498879765395,0.0,20.273906288401815,-4.39546265688757,1.6939699054452402,243.31802294733447,0.0,3650.0784262835386,41.3318687947324,0.0,217.3950498272834
 01/02  23:00:00,-15.0,8.894444444,0.0,539.1498879765395,0.0,18.65048945617123,-6.2112217518453665,1.5360039152233365,185.84672670328834,0.0,2709.1960809433067,25.717134356573315,46.60152423495833,117.67296398008057
 01/02  24:00:00,-15.6,8.9,0.0,539.1498879765395,0.0,18.61116989591774,-7.047474469930474,1.423596630070005,217.88599545552012,0.0,3154.578553800242,27.74018303248393,19.98512187783708,0.0
