Date/Time,Electricity:Facility [J](RunPeriod),Heating:Electricity [J](RunPeriod),Fans:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ExteriorLights:Electricity [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),electric_mels:InteriorEquipment:Electricity [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),InteriorEquipment:NaturalGas [J](RunPeriod),gas_mels:InteriorEquipment:NaturalGas [J](RunPeriod)
 February,1250415260.3988762,1125287312.7782023,13482947.620672552,0.0,0.0,111645000.00000024,111645000.00000024,0.0,0.0,0.0
 August,88527600.00000001,0.0,0.0,0.0,0.0,88527600.00000001,88527600.00000001,0.0,0.0,0.0
 December,26058572377.772144,19488087185.677235,233502018.3448698,0.0,0.0,6336983173.750098,6336983173.750098,0.0,0.0,0.0
